GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Dzank1_3	5915	1995	4.453e-01	1.059e+00	3.686e+00	9.904e-01	2.065e-01	5.204e-01	5.962e-01
Dzank1_4	3853	2457	4.113e-01	-9.039e-02	2.697e+00	6.901e+00	1.800e+01	1.971e-09	1.034e-08
Dzip3_2	6858	5191	5.717e-01	-9.233e-01	4.523e+00	-6.329e-01	2.098e+00	4.051e-02	6.537e-02
Ece2_4	9522	3251	5.415e-01	4.644e+00	3.035e+00	2.302e+00	2.815e+00	1.765e-02	3.107e-02
Ecsit_6	30435	5859	6.113e-01	3.890e+00	4.141e+00	1.160e+00	2.166e+00	3.740e-02	6.077e-02
Edc3_2	19743	7422	5.151e-01	4.767e+00	4.092e+00	-8.504e-02	-1.475e-01	1.000e+00	1.000e+00
Eef1akmt1_2	12964	8934	6.679e-01	6.663e+00	3.249e+00	1.070e+00	1.619e+00	7.194e-02	1.076e-01
Eef1d_3	53008	46424	8.264e-01	3.442e+00	4.873e+00	4.789e-01	-4.570e-01	1.000e+00	1.000e+00
Eef1d_7	7253	451	7.943e-01	-1.986e+00	2.442e+00	-2.307e-01	5.618e-01	2.892e-01	3.536e-01
Eef1d_10	13545	3133	8.019e-01	-8.726e+00	3.077e+00	5.646e+00	5.861e+01	2.579e-27	3.633e-26
Eef2k_5	4037	1488	2.472e-01	4.134e+00	5.534e+00	-1.762e+00	1.420e+00	9.190e-02	1.337e-01
Eefsec_4	6444	3459	4.000e-01	6.043e+00	5.469e+00	-8.804e-01	-6.665e-01	1.000e+00	1.000e+00
Eefsec_5	30446	4549	4.226e-01	7.375e+00	3.887e+00	3.043e-01	-3.320e-02	1.000e+00	1.000e+00
Efna3_1	13059	1259	4.264e-01	5.622e+00	3.968e+00	-1.263e+00	1.089e-01	6.407e-01	7.244e-01
Egln2_1	25440	13462	8.491e-01	5.288e+00	3.176e+00	1.415e+00	2.830e+00	1.735e-02	3.062e-02
Ehmt1_15	10918	4024	4.113e-01	3.598e+00	5.552e+00	2.058e+00	1.314e+00	1.049e-01	1.490e-01
Ehmt2_7	9683	4357	5.736e-01	4.851e+00	3.119e+00	1.503e+00	1.947e+00	4.844e-02	7.699e-02
Eif1ad_1	27818	13879	7.453e-01	6.803e+00	3.753e+00	6.900e-01	2.012e+00	4.487e-02	7.192e-02
Eif2a_1	5450	3136	3.981e-01	6.138e+00	4.355e+00	-8.530e-01	1.245e+00	1.146e-01	1.610e-01
Eif2b3_1	14735	5062	5.094e-01	7.600e+00	4.480e+00	-3.318e+00	7.008e+00	1.813e-04	4.918e-04
Eif2d_2	4932	1916	4.226e-01	5.320e+00	4.609e+00	-3.211e+00	7.111e+00	1.625e-04	4.459e-04
Eif2d_3	6529	3513	4.245e-01	5.822e+00	4.562e+00	-1.296e+00	6.074e-01	2.704e-01	3.332e-01
Eif2d_5	6867	2665	4.226e-01	6.875e+00	4.664e+00	-3.380e+00	5.355e+00	1.065e-03	2.470e-03
Eif2d_9	8081	4201	4.264e-01	5.869e+00	4.344e+00	-9.130e-02	1.335e+00	1.022e-01	1.457e-01
Eif4a2_6	266984	113064	1.000e+00	3.195e+00	2.222e+00	2.269e+00	4.345e+01	1.138e-20	1.207e-19
Eif4e2_1	48939	1225	7.491e-01	-5.973e+00	5.139e+00	3.038e+00	5.958e+00	5.565e-04	1.368e-03
Eif4e2_2	5398	1942	5.585e-01	-1.522e+00	5.189e+00	3.507e+00	9.671e+00	1.092e-05	3.543e-05
Eif4g1_5	1746	574	5.698e-01	2.253e+00	2.468e+00	-3.239e-01	1.008e+00	1.557e-01	2.094e-01
Eif4g1_8	1506	384	5.377e-01	1.975e+00	2.407e+00	2.926e-01	-1.246e-01	1.000e+00	1.000e+00
Eif4g1_12	1033	486	4.868e-01	3.038e+00	2.249e+00	-1.073e+00	1.588e+00	7.469e-02	1.112e-01
Eif4g3_2	55748	17511	9.377e-01	7.041e+00	3.254e+00	3.666e-01	-8.086e-01	1.000e+00	1.000e+00
Eif4g3_10	12949	1779	8.434e-01	-2.246e+00	2.626e+00	2.904e-01	-2.246e-01	1.000e+00	1.000e+00
Eif4g3_11	22025	9826	8.623e-01	2.434e+00	3.038e+00	-1.621e+00	1.182e+01	1.161e-06	4.474e-06
Eif4g3_12	50468	12231	9.340e-01	6.457e+00	3.281e+00	4.567e-01	8.242e-01	1.992e-01	2.574e-01
Eif4g3_13	36462	2529	8.811e-01	-1.569e+00	2.621e+00	4.771e-01	1.282e+00	1.093e-01	1.544e-01
Eif4g3_15	27672	1543	8.717e-01	-5.700e-01	2.167e+00	3.757e-01	-9.268e-01	1.000e+00	1.000e+00
Eif4g3_16	35977	2044	8.811e-01	-2.395e+00	1.457e+00	3.337e-02	-1.768e-01	1.000e+00	1.000e+00
Eif4g3_20	36747	2814	8.811e-01	-6.613e+00	3.161e+00	3.763e+00	4.201e+01	4.894e-20	5.134e-19
Eif4h_1	33207	9096	9.774e-01	9.817e-01	1.675e+00	-5.875e-01	4.330e+00	3.252e-03	6.994e-03
Eif5a_4	96867	3621	9.925e-01	-5.886e+00	2.861e+00	3.476e+00	6.187e+01	9.631e-29	1.515e-27
Eif5a_5	95980	3628	9.925e-01	-5.418e+00	2.465e+00	2.733e+00	5.333e+01	5.295e-25	6.491e-24
Eif5a_8	110474	14388	9.943e-01	-5.518e+00	2.294e+00	2.662e+00	5.531e+01	7.177e-26	9.156e-25
Eif5a_9	95842	2596	9.925e-01	-5.595e+00	2.493e+00	2.982e+00	5.619e+01	2.952e-26	3.870e-25
Elavl2_7	25109	2825	8.151e-01	-3.421e+00	4.148e+00	8.213e+00	9.444e+01	5.607e-43	1.708e-41
Elavl2_8	41415	3715	8.321e-01	-3.552e+00	3.511e+00	8.033e+00	1.181e+02	2.675e-53	1.202e-51
Elmo2_2	14923	5618	7.679e-01	1.781e+00	1.430e+00	-4.418e+00	1.882e+02	7.301e-84	7.657e-82
Elp5_6	71971	36882	9.038e-01	6.212e+00	3.013e+00	1.716e-01	-2.223e+00	1.000e+00	1.000e+00
Emc10_7	146190	11396	9.849e-01	4.195e-01	1.965e+00	-1.305e+00	2.335e+01	8.293e-12	5.513e-11
Emc4_3	70285	24901	9.019e-01	5.235e+00	2.473e+00	-4.380e-01	-6.445e-01	1.000e+00	1.000e+00
Emc8_3	59308	5893	7.472e-01	1.173e+00	4.776e+00	1.229e+00	1.848e+00	5.457e-02	8.571e-02
Emc8_13	6110	1946	5.208e-01	-8.488e+00	4.089e+00	3.603e+00	1.006e+01	7.269e-06	2.442e-05
Eml1_3	2658	495	3.038e-01	-8.736e+00	4.176e+00	6.309e+00	1.305e+01	3.232e-07	1.298e-06
Eml1_4	2894	1495	3.189e-01	5.794e+00	3.236e+00	-2.023e-01	6.567e-01	2.518e-01	3.144e-01
Emsy_6	6766	1736	4.321e-01	6.296e-01	4.383e+00	1.669e+00	3.355e+00	9.588e-03	1.803e-02
Emsy_7	22086	4954	6.377e-01	4.669e+00	5.338e+00	-1.329e+00	7.910e-02	6.908e-01	7.791e-01
Emsy_9	6174	1727	4.189e-01	-3.077e-02	5.419e+00	1.174e+00	1.108e+00	1.366e-01	1.874e-01
Emsy_10	4891	1233	3.811e-01	2.988e+00	4.941e+00	-5.154e-01	9.231e-01	1.742e-01	2.304e-01
Emsy_11	24077	6945	6.377e-01	4.770e+00	5.680e+00	-1.302e+00	8.574e-01	1.904e-01	2.472e-01
Emsy_12	7824	834	4.057e-01	-5.906e+00	5.179e+00	-1.485e+00	2.017e-01	5.254e-01	6.004e-01
Emsy_15	11136	3325	4.170e-01	6.285e+00	3.757e+00	-5.890e-01	-3.218e-01	1.000e+00	1.000e+00
Ep400_7	68419	3072	5.792e-01	-4.307e+00	5.282e+00	-7.303e-01	8.916e-01	1.818e-01	2.380e-01
Epb41_2	9864	2091	4.943e-01	-8.025e+00	3.804e+00	6.121e+00	2.835e+01	5.063e-14	3.918e-13
Epb41_3	6378	1237	4.698e-01	1.342e+00	2.731e+00	-2.340e+00	6.581e+00	2.856e-04	7.510e-04
Epb41l1_3	12529	3013	8.623e-01	1.562e+00	1.389e+00	-4.354e-01	1.436e+00	9.018e-02	1.314e-01
Epb41l1_5	27280	5108	7.962e-01	5.908e+00	3.052e+00	-8.233e-01	1.725e+00	6.328e-02	9.635e-02
Epb41l3_5	58691	8909	7.887e-01	-1.093e+00	2.849e+00	4.087e+00	6.094e+01	2.449e-28	3.612e-27
Epb41l4aos_1	7365	2405	4.623e-01	6.272e+00	3.553e+00	-3.429e-01	-7.139e-01	1.000e+00	1.000e+00
Epha5_2	22023	8674	7.245e-01	6.372e-01	3.750e+00	-1.869e+00	8.641e+00	3.224e-05	9.785e-05
Epha5_3	13377	4233	7.113e-01	-2.900e+00	3.020e+00	4.585e+00	5.694e+01	1.384e-26	1.866e-25
Epha5_4	58502	7724	7.792e-01	-9.762e-01	3.074e+00	-1.012e+00	2.801e+00	1.794e-02	3.143e-02
Epha5_6	58721	7943	7.830e-01	1.399e+00	2.871e+00	-6.802e-01	2.566e+00	2.348e-02	3.972e-02
Epn1_1	3072	591	6.283e-01	-4.443e+00	3.199e+00	-3.354e+00	9.086e+00	2.019e-05	6.268e-05
Epn2_8	22837	2575	5.887e-01	-4.802e+00	5.529e+00	5.174e+00	1.798e+01	2.021e-09	1.054e-08
Epn2_10	5643	1205	5.245e-01	-2.891e+00	4.432e+00	-2.200e+00	3.326e+00	9.903e-03	1.847e-02
Epn2_14	19556	667	5.774e-01	-6.803e+00	4.185e+00	-1.881e+00	1.958e+00	4.783e-02	7.627e-02
Eps15_7	68370	5568	7.830e-01	4.252e+00	4.876e+00	-2.287e+00	5.369e+00	1.049e-03	2.440e-03
Eps15l1_5	20116	2921	6.396e-01	7.839e-02	5.345e+00	1.866e+00	3.398e+00	9.132e-03	1.734e-02
Eps15l1_6	20624	3429	6.491e-01	-1.337e+00	4.197e+00	3.916e+00	2.378e+01	5.360e-12	3.640e-11
Eps15l1_7	8887	3443	5.868e-01	2.405e+00	5.661e+00	1.170e+00	3.726e-01	3.880e-01	4.567e-01
Eps15l1_8	21049	3810	6.415e-01	-8.925e-01	4.706e+00	4.629e+00	2.452e+01	2.512e-12	1.769e-11
Erc1_5	17756	1031	4.396e-01	-5.051e+00	5.141e+00	-6.718e-02	6.235e-01	2.641e-01	3.276e-01
Erc2_1	4312	785	4.000e-01	2.484e+00	4.220e+00	2.716e+00	3.651e+00	6.887e-03	1.354e-02
Erc2_2	3504	220	3.755e-01	2.231e+00	3.614e+00	-1.870e+00	1.136e+00	1.317e-01	1.812e-01
Erc2_4	53887	806	6.189e-01	-2.166e+00	3.755e+00	1.455e+00	2.330e+00	3.087e-02	5.095e-02
Erc2_6	131449	1252	9.604e-01	-1.661e+00	2.747e+00	-5.718e+00	6.340e+01	2.048e-29	3.452e-28
Erc2_8	136472	12913	9.566e-01	-2.386e+00	2.090e+00	1.236e+00	1.629e+01	1.140e-08	5.465e-08
Ercc8_5	5513	1911	2.830e-01	9.707e-01	7.109e+00	-1.634e+00	-2.690e-01	1.000e+00	1.000e+00
Ercc8_nmdSE_1	4116	1704	2.717e-01	-3.995e+00	7.259e+00	2.051e+00	7.483e-01	2.212e-01	2.818e-01
Erh_1	54043	10115	9.906e-01	-1.710e+00	1.249e+00	-6.468e-01	1.015e+01	6.604e-06	2.242e-05
Eri3_2	41141	20832	8.811e-01	4.904e+00	3.428e+00	3.766e+00	2.578e+01	6.935e-13	5.036e-12
Eri3_5	24023	3714	8.717e-01	2.366e+00	2.880e+00	2.870e+00	1.661e+01	8.235e-09	4.070e-08
Erlin2_1	9155	1923	6.717e-01	-5.670e+00	3.794e+00	-3.518e-01	1.084e-01	6.415e-01	7.244e-01
Erlin2_3	10132	2250	6.698e-01	-5.487e+00	3.801e+00	-2.374e-01	2.651e-01	4.665e-01	5.370e-01
Erp29_1	255882	33224	9.717e-01	4.370e+00	2.813e+00	4.102e-01	-2.656e-01	1.000e+00	1.000e+00
Esd_4	49532	14010	9.679e-01	5.082e+00	2.961e+00	-1.279e-01	5.176e-01	3.090e-01	3.744e-01
Evi5l_1	8472	2054	6.264e-01	1.864e+00	3.800e+00	6.631e+00	3.848e+01	1.745e-18	1.698e-17
Evl_3	5590	2090	8.868e-01	-3.427e+00	2.475e+00	-2.459e+00	1.951e+01	4.187e-10	2.285e-09
Ewsr1_1	31129	6979	9.509e-01	6.202e+00	2.368e+00	-4.141e+00	6.891e+01	7.994e-32	1.451e-30
Ewsr1_2	81300	9485	9.698e-01	-1.259e+00	2.194e+00	1.202e+00	1.454e+01	6.980e-08	3.050e-07
Exoc1_3	5890	1363	4.792e-01	8.066e+00	2.948e+00	-3.962e+00	9.430e+00	1.407e-05	4.473e-05
Exoc6b_6	7461	4354	5.774e-01	6.465e+00	3.300e+00	-1.351e+00	2.513e+00	2.496e-02	4.201e-02
Exog_2	4669	506	4.038e-01	-1.580e+00	4.761e+00	3.168e-01	-1.934e-01	1.000e+00	1.000e+00
Exosc1_6	2745	1784	3.566e-01	7.206e+00	5.061e+00	-2.792e+00	1.670e+00	6.763e-02	1.021e-01
Ext2_3	21521	1290	6.283e-01	-5.797e+00	4.028e+00	-2.652e+00	6.654e+00	2.643e-04	6.970e-04
Extl3_2	54564	1032	6.189e-01	-3.188e-01	2.138e+00	-7.999e-02	7.920e-01	2.082e-01	2.678e-01
Faf2_2	10139	5383	5.660e-01	6.810e+00	3.459e+00	-1.413e+00	2.907e+00	1.589e-02	2.826e-02
Faf2_3	3737	985	5.811e-01	-5.024e+00	4.285e+00	-2.191e+00	3.283e+00	1.039e-02	1.931e-02
Fam109a_2	4978	2036	3.906e-01	3.294e+00	4.488e+00	-2.197e+00	3.576e+00	7.489e-03	1.452e-02
Fam110b_4	4130	764	4.604e-01	-4.066e+00	4.744e+00	2.422e+00	3.352e+00	9.619e-03	1.805e-02
Fam118b_2	13835	4633	5.132e-01	1.243e+00	5.455e+00	1.333e+00	7.852e-01	2.102e-01	2.693e-01
Fam118b_3	6425	1602	4.849e-01	3.872e+00	3.495e+00	-3.733e-01	-2.957e-01	1.000e+00	1.000e+00
Fam13b_8	5796	3401	6.057e-01	6.714e+00	2.490e+00	-2.534e+00	6.985e+00	1.858e-04	5.025e-04
Fam155a_2	56859	1634	7.830e-01	-6.777e+00	4.123e+00	1.633e+00	3.368e+00	9.447e-03	1.780e-02
Fam160a2_2	12788	776	4.849e-01	-7.360e+00	3.360e+00	-6.537e-01	-1.147e-01	1.000e+00	1.000e+00
Fam168a_7	19326	3475	8.566e-01	-1.169e-01	3.270e+00	6.069e+00	7.381e+01	5.729e-34	1.151e-32
Fam168b_1	5992	1106	5.208e-01	-8.406e+00	3.334e+00	6.039e+00	3.046e+01	5.956e-15	4.976e-14
Fam171a1_2	57761	2648	6.038e-01	3.217e+00	4.825e+00	-2.291e+00	4.254e+00	3.536e-03	7.502e-03
Fam172a_4	5510	2613	3.264e-01	5.333e+00	4.908e+00	-3.218e-01	4.417e-01	3.473e-01	4.140e-01
Fam183b_1	8188	3081	3.868e-01	6.561e+00	3.989e+00	-2.630e+00	3.599e-01	3.962e-01	4.647e-01
Fam188a_1	6167	2188	4.717e-01	5.517e+00	5.425e+00	-4.490e+00	1.054e+01	4.396e-06	1.531e-05
Fam188a_3	5107	1128	4.660e-01	-1.600e-01	2.868e+00	-1.313e+00	3.917e+00	5.125e-03	1.045e-02
Fam188a_18	5118	1471	4.698e-01	2.698e+00	4.222e+00	-1.977e+00	2.938e+00	1.535e-02	2.740e-02
Fam188a_19	19984	3640	5.679e-01	4.465e+00	3.824e+00	3.193e+00	7.783e+00	7.966e-05	2.265e-04
Fam189b_2	5254	1875	3.962e-01	6.562e+00	3.440e+00	-1.125e+00	7.021e-01	2.360e-01	2.971e-01
Fam189b_3	8066	1177	4.321e-01	6.442e+00	3.133e+00	-6.084e-01	3.850e-01	3.802e-01	4.486e-01
Fam189b_nmdSE_1	8565	1676	4.415e-01	4.689e+00	2.857e+00	5.541e-01	2.002e-02	8.414e-01	9.400e-01
Fam204a_2	8431	2204	5.509e-01	4.186e+00	3.673e+00	1.790e-01	7.368e-01	2.248e-01	2.856e-01
Fam20b_2	14788	1785	5.038e-01	-8.080e-01	4.813e+00	1.392e+00	1.489e+00	8.438e-02	1.236e-01
Fam220a_1	54313	1982	8.566e-01	-4.571e+00	4.641e+00	-2.292e+00	5.434e+00	9.788e-04	2.293e-03
Fam229b_1	12512	4310	4.566e-01	6.321e+00	4.051e+00	-9.805e-01	1.229e+00	1.169e-01	1.635e-01
Fam229b_5	12322	4120	4.566e-01	6.668e+00	4.182e+00	-1.010e+00	3.223e-01	4.221e-01	4.907e-01
Fam3a_2	3830	2574	4.226e-01	8.732e+00	3.699e+00	-7.016e+00	3.320e+01	3.687e-16	3.222e-15
Fam3a_nmdSE_1	3904	2648	4.226e-01	8.549e+00	3.680e+00	-7.239e+00	3.309e+01	4.109e-16	3.559e-15
Fam45a_1	9016	1698	4.585e-01	3.447e+00	4.297e+00	-2.172e+00	2.132e+00	3.894e-02	6.305e-02
Fam49a_3	2158	408	3.528e-01	-2.716e+00	4.853e+00	-1.888e-01	-1.256e+00	1.000e+00	1.000e+00
Fam49b_1	4868	1527	7.226e-01	4.400e+00	2.992e+00	2.613e+00	5.353e+00	1.068e-03	2.471e-03
Fam65a_3	4742	1534	4.340e-01	3.132e+00	3.822e+00	-8.147e-01	7.593e-01	2.178e-01	2.783e-01
Fam73b_1	46623	3726	5.698e-01	4.198e+00	3.617e+00	1.963e+00	3.912e+00	5.155e-03	1.049e-02
Fam92a_4	18967	2027	7.981e-01	-1.656e+00	2.182e+00	-4.969e-01	1.719e-01	5.577e-01	6.358e-01
Fam98c_2	5381	1445	4.302e-01	2.381e+00	1.643e+00	2.434e-01	3.630e-01	3.942e-01	4.628e-01
Fance_2	3539	905	2.925e-01	1.775e-01	4.913e+00	-2.786e+00	3.444e+00	8.681e-03	1.659e-02
Farsb_2	18621	6166	8.415e-01	5.423e+00	2.706e+00	-1.655e+00	6.910e+00	2.011e-04	5.410e-04
Faxc_8	5630	1917	4.264e-01	-8.857e-01	5.635e+00	6.115e+00	1.557e+01	2.408e-08	1.120e-07
Faxc_16	5540	2186	4.415e-01	2.610e+00	3.809e+00	2.579e+00	3.391e+00	9.207e-03	1.742e-02
Fbf1_6	10618	2053	4.642e-01	1.386e+00	4.859e+00	-1.894e+00	2.423e+00	2.772e-02	4.614e-02
Fbf1_9	8428	2047	4.642e-01	3.823e+00	3.744e+00	-1.248e+00	9.238e-01	1.741e-01	2.304e-01
Fbf1_10	4231	1380	3.208e-01	-4.038e+00	3.119e+00	-1.978e+00	4.090e+00	4.237e-03	8.850e-03
Fbxl2_nmdSE_1	2383	742	4.151e-01	-7.283e+00	3.512e+00	-1.383e+00	-9.009e-02	1.000e+00	1.000e+00
Fbxl5_7	19384	8132	6.774e-01	2.237e+00	3.240e+00	6.201e+00	4.585e+01	1.009e-21	1.108e-20
Fbxo44_nmdSE_1	104514	3240	8.245e-01	-6.182e+00	3.421e+00	-7.778e-01	5.215e-01	3.071e-01	3.731e-01
Fbxo44_nmdSE_3	26333	7486	7.811e-01	-1.192e+00	2.850e+00	1.241e+00	6.074e+00	4.913e-04	1.227e-03
Fbxw11_1	28895	5673	9.358e-01	-2.205e+00	3.473e+00	4.721e+00	6.733e+01	3.914e-31	6.972e-30
Fbxw11_2	26177	2955	9.321e-01	-9.468e-01	2.935e+00	4.717e-02	-6.738e-02	1.000e+00	1.000e+00
Fbxw11_5	27927	4114	9.321e-01	-8.319e-01	3.430e+00	-3.302e-01	-2.786e+00	1.000e+00	1.000e+00
Fbxw11_6	26393	4748	9.340e-01	-1.964e+00	4.366e+00	6.906e+00	7.928e+01	2.334e-36	5.125e-35
Fbxw11_8	25741	2519	9.340e-01	-5.467e+00	4.384e+00	-9.364e-02	-7.354e-01	1.000e+00	1.000e+00
Fbxw11_9	11727	5797	9.113e-01	-8.960e-01	3.987e+00	5.997e+00	6.993e+01	2.846e-32	5.374e-31
Fbxw11_nmdSE_1	11943	2995	9.170e-01	-4.144e+00	4.931e+00	-1.406e+00	3.247e+00	1.082e-02	1.999e-02
Fbxw17_nmdSE_1	10212	2015	3.774e-01	-5.273e+00	5.145e+00	-1.773e+00	2.796e+00	1.804e-02	3.154e-02
Fbxw5_4	36770	15187	7.585e-01	5.111e+00	3.866e+00	9.284e-01	1.043e+00	1.487e-01	2.008e-01
Fchsd2_3	3273	967	3.755e-01	-4.584e-03	4.955e+00	1.989e+00	2.023e+00	4.428e-02	7.121e-02
Fdps_2	44912	8934	9.623e-01	-5.250e+00	3.506e+00	-9.630e-01	1.574e+00	7.600e-02	1.130e-01
Fez2_1	11257	2839	4.774e-01	5.018e-01	4.150e+00	8.120e+00	4.763e+01	1.672e-22	1.902e-21
Fgf13_1	21813	4471	8.151e-01	-1.666e+00	5.310e+00	6.654e-01	-6.777e-01	1.000e+00	1.000e+00
Fhl1_2	122967	13321	8.811e-01	4.394e+00	3.548e+00	-1.581e+00	3.887e+00	5.302e-03	1.075e-02
Fhl1_3	120565	11221	8.811e-01	1.642e+00	4.138e+00	-4.076e-01	9.062e-01	1.782e-01	2.343e-01
Fibp_1	28081	14133	9.113e-01	3.564e+00	3.104e+00	3.751e+00	3.540e+01	3.960e-17	3.526e-16
Fip1l1_5	4529	1622	4.830e-01	-1.088e+00	6.120e+00	-4.886e-01	4.509e-01	3.423e-01	4.085e-01
Fktn_nmdSE_1	3300	1014	3.340e-01	-4.233e+00	6.277e+00	1.772e+00	1.738e-01	5.554e-01	6.340e-01
Flcn_1	5249	840	4.698e-01	-8.279e+00	4.043e+00	2.337e+00	3.040e+00	1.367e-02	2.468e-02
Flot1_1	22647	9006	7.434e-01	5.334e+00	2.884e+00	2.381e+00	1.010e+01	6.985e-06	2.355e-05
Flot2_1	9773	2169	6.981e-01	-2.269e+00	4.792e+00	2.959e+00	1.087e+01	3.109e-06	1.116e-05
Flot2_2	9414	2743	6.774e-01	3.194e+00	4.144e+00	-5.213e+00	3.686e+01	9.044e-18	8.289e-17
Flot2_3	6900	2549	6.849e-01	-2.763e+00	5.149e+00	4.167e+00	1.590e+01	1.705e-08	8.128e-08
Flot2_4	10088	2484	6.887e-01	3.437e+00	4.354e+00	-5.383e+00	3.282e+01	5.433e-16	4.662e-15
Flywch2_1	37665	28682	7.453e-01	5.656e+00	3.563e+00	2.843e+00	1.045e+01	4.833e-06	1.671e-05
Fnbp1l_3	22254	2352	7.019e-01	-6.873e+00	2.895e+00	6.190e+00	6.325e+01	2.390e-29	3.958e-28
Fnbp1l_4	24915	5013	7.075e-01	-7.183e+00	4.596e+00	9.710e+00	1.061e+02	4.419e-48	1.668e-46
Fnbp1l_9	11125	333	6.830e-01	-5.660e+00	4.222e+00	1.049e+01	5.568e+01	4.919e-26	6.361e-25
Fnbp4_5	5577	976	5.057e-01	-1.527e+00	3.852e+00	-4.831e-01	-5.779e-01	1.000e+00	1.000e+00
Fnbp4_6	6516	585	5.358e-01	-4.762e+00	4.376e+00	-3.496e+00	7.656e+00	9.116e-05	2.576e-04
Fopnl_1	17078	5903	8.604e-01	6.052e-02	3.569e+00	-2.349e+00	1.570e+01	2.104e-08	9.929e-08
Fopnl_5	20279	4252	8.604e-01	2.855e+00	6.093e+00	-3.392e+00	8.995e+00	2.220e-05	6.828e-05
Fopnl_7	14605	3430	8.528e-01	9.804e-02	3.705e+00	-2.764e+00	2.109e+01	8.351e-11	4.866e-10
Fopnl_8	86053	4683	9.170e-01	-1.087e+00	2.836e+00	-1.594e+00	1.394e+01	1.297e-07	5.465e-07
Fopnl_9	93777	12407	9.170e-01	4.271e+00	2.856e+00	2.446e+00	1.370e+01	1.662e-07	6.793e-07
Foxj3_3	4706	1460	4.321e-01	2.198e-02	5.651e+00	1.662e+00	1.137e+00	1.315e-01	1.812e-01
Fra10ac1_4	5732	3127	5.075e-01	6.077e+00	4.074e+00	-6.526e-02	4.810e-01	3.267e-01	3.919e-01
Fubp1_3	12024	3874	8.528e-01	-6.583e+00	3.636e+00	-1.287e+00	2.897e+00	1.607e-02	2.852e-02
Fut8_4	34036	5294	7.415e-01	2.842e+00	3.175e+00	-6.492e-02	1.463e+00	8.718e-02	1.274e-01
Fxr1_7	13228	1384	5.113e-01	-4.338e+00	4.513e+00	3.363e+00	8.221e+00	5.018e-05	1.490e-04
Fyttd1_3	17524	7568	8.208e-01	4.912e+00	3.047e+00	5.527e-01	2.559e-01	4.744e-01	5.455e-01
G3bp1_5	32843	10835	8.849e-01	6.108e+00	3.220e+00	1.633e-01	5.273e-02	7.454e-01	8.357e-01
G3bp2_4	54866	15725	9.830e-01	-4.755e-01	1.874e+00	4.372e+00	1.773e+02	4.185e-79	3.951e-77
Gabpb1_4	9821	4565	3.604e-01	7.434e+00	4.249e+00	-3.473e+00	6.325e+00	3.755e-04	9.685e-04
Gabrg2_1	227689	3245	8.396e-01	-5.970e+00	2.184e+00	8.694e+00	2.216e+02	2.174e-98	2.932e-96
Gak_4	82678	40166	9.264e-01	4.016e+00	2.154e+00	-3.171e-01	9.062e-01	1.782e-01	2.343e-01
Galk2_nmdSE_1	3985	983	4.849e-01	-8.643e+00	4.271e+00	3.203e+00	6.660e+00	2.625e-04	6.941e-04
Galt_2	7643	4506	5.321e-01	4.777e+00	3.722e+00	-3.982e+00	1.397e+01	1.251e-07	5.296e-07
Ganab_2	10848	1594	6.679e-01	-7.051e+00	3.347e+00	1.420e+00	2.792e+00	1.812e-02	3.161e-02
Gapvd1_3	3608	1229	4.377e-01	5.556e+00	3.911e+00	-4.288e+00	1.357e+01	1.883e-07	7.663e-07
Gapvd1_5	6587	1093	4.604e-01	-7.211e+00	2.953e+00	1.364e+01	1.501e+02	3.021e-67	1.782e-65
Garnl3_1	2460	816	2.962e-01	3.744e+00	3.944e+00	1.976e+00	1.788e+00	5.864e-02	9.075e-02
Garnl3_nmdSE_1	2564	905	2.962e-01	3.363e+00	4.190e+00	1.834e+00	1.711e+00	6.432e-02	9.762e-02
Gas5_13	37414	14479	9.925e-01	-3.681e+00	2.159e+00	4.412e-01	1.410e+00	9.308e-02	1.351e-01
Gba_1	7737	2626	5.528e-01	-6.598e+00	5.370e+00	2.518e+00	4.326e+00	3.268e-03	7.012e-03
Gcsh_1	17160	6535	6.887e-01	7.120e+00	3.066e+00	-1.863e+00	2.399e+00	2.848e-02	4.733e-02
Gfm1_2	4756	1277	3.717e-01	8.976e+00	3.007e+00	-3.937e+00	5.178e+00	1.291e-03	2.950e-03
Gfod2_1	118900	4792	8.415e-01	-6.036e+00	5.126e+00	2.635e+00	7.914e+00	6.936e-05	2.002e-04
Gfra2_1	7346	1059	3.283e-01	4.642e+00	2.522e+00	1.399e+00	1.075e+00	1.426e-01	1.946e-01
Gfra2_3	5764	3186	3.170e-01	3.893e+00	3.113e+00	4.921e+00	1.087e+01	3.136e-06	1.121e-05
Gfra4_1	71177	7067	6.113e-01	3.160e+00	2.758e+00	1.693e+00	1.994e+00	4.582e-02	7.318e-02
Git2_5	12362	1316	4.698e-01	-2.611e+00	4.699e+00	-2.291e+00	5.268e+00	1.171e-03	2.690e-03
Git2_8	12832	1786	4.736e-01	-2.433e+00	5.531e+00	-2.756e+00	5.372e+00	1.046e-03	2.438e-03
Glrb_nmdSE_1	15549	2937	6.830e-01	-4.404e+00	3.324e+00	-2.443e+00	6.396e+00	3.479e-04	9.048e-04
Gmip_3	8135	2274	2.830e-01	6.033e+00	4.730e+00	-5.088e+00	9.582e+00	1.200e-05	3.842e-05
