GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Dusp12_6	4241	1115	3.609e-01	4.075e+00	5.741e+00	3.711e+00	1.098e+00	1.384e-01	3.632e-01
Dync1i2_1	18835	4921	9.549e-01	-7.796e+00	2.503e+00	2.402e+00	3.041e+00	1.366e-02	8.340e-02
Dync1li2_2	3590	928	7.256e-01	4.454e+00	2.095e+00	-4.147e+00	1.430e+01	8.909e-08	3.641e-06
Dzank1_4	446	243	1.316e-01	3.338e-01	4.809e+00	7.722e+00	4.919e+00	1.710e-03	1.700e-02
Dzip3_2	3037	2402	4.286e-01	-9.288e-01	4.678e+00	-1.265e+00	1.791e+00	5.842e-02	2.129e-01
Ece2_4	2626	800	2.519e-01	5.641e+00	4.241e+00	3.329e+00	1.025e+00	1.523e-01	3.767e-01
Ecsit_6	10125	1896	4.173e-01	4.674e+00	5.670e+00	-3.332e+00	1.581e+00	7.541e-02	2.470e-01
Edc3_2	12903	4865	5.526e-01	4.847e+00	4.290e+00	-3.608e+00	1.484e+00	8.489e-02	2.647e-01
Eef1akmt1_2	4890	3307	5.038e-01	7.053e+00	3.602e+00	1.934e+00	-3.691e-01	1.000e+00	1.000e+00
Eef1d_3	31083	27024	7.556e-01	3.478e+00	5.084e+00	1.854e+00	-3.740e-01	1.000e+00	1.000e+00
Eef1d_7	4541	355	7.331e-01	-2.158e+00	2.944e+00	-5.240e-01	-4.021e-01	1.000e+00	1.000e+00
Eef1d_10	7734	1603	7.293e-01	-7.810e+00	2.308e+00	1.208e+00	3.125e-01	4.292e-01	6.379e-01
Eef2k_5	3186	1218	3.421e-01	3.550e+00	4.507e+00	5.434e+00	3.561e+00	7.612e-03	5.340e-02
Eefsec_4	4365	2394	3.346e-01	6.092e+00	5.878e+00	-1.433e+00	4.934e-01	3.205e-01	5.448e-01
Eefsec_5	17010	2443	3.534e-01	7.453e+00	4.073e+00	-1.178e+00	-9.238e-01	1.000e+00	1.000e+00
Efna3_1	6883	687	2.481e-01	5.611e+00	4.002e+00	-1.360e+00	-4.822e-01	1.000e+00	1.000e+00
Egln2_1	16930	8930	8.383e-01	5.468e+00	3.371e+00	3.080e+00	1.911e+00	5.058e-02	1.937e-01
Ehmt1_15	9890	3605	6.128e-01	3.592e+00	5.607e+00	-9.391e-03	-3.345e-01	1.000e+00	1.000e+00
Ehmt2_7	6650	2892	6.203e-01	4.994e+00	3.285e+00	-2.885e-01	1.587e-01	5.732e-01	7.848e-01
Eif1ad_1	17626	8285	7.030e-01	6.841e+00	3.819e+00	2.159e+00	3.428e-01	4.077e-01	6.196e-01
Eif2a_1	3518	2012	3.534e-01	5.914e+00	4.171e+00	1.308e+00	1.162e-01	6.297e-01	8.505e-01
Eif2b3_1	7795	2772	4.060e-01	6.659e+00	3.694e+00	1.514e-01	-1.578e+00	1.000e+00	1.000e+00
Eif2d_2	2435	988	3.534e-01	4.678e+00	3.987e+00	1.251e+00	-7.904e-01	1.000e+00	1.000e+00
Eif2d_3	3187	1740	3.609e-01	5.528e+00	4.335e+00	1.204e+00	-3.022e-01	1.000e+00	1.000e+00
Eif2d_5	3475	1399	3.496e-01	5.932e+00	3.703e+00	2.430e+00	4.583e-01	3.384e-01	5.645e-01
Eif2d_9	4110	2142	3.571e-01	5.853e+00	4.430e+00	1.477e+00	2.852e-01	4.501e-01	6.575e-01
Eif4a2_6	78480	31174	1.000e+00	3.353e+00	2.553e+00	1.197e+00	2.957e+00	1.502e-02	8.936e-02
Eif4e2_1	30294	704	7.406e-01	-5.785e+00	4.969e+00	2.142e+00	6.494e-01	2.544e-01	4.788e-01
Eif4e2_2	4441	1563	6.278e-01	-1.648e+00	5.863e+00	2.360e+00	8.323e-01	1.970e-01	4.257e-01
Eif4g1_5	1447	489	6.917e-01	2.370e+00	2.603e+00	-7.148e-01	5.245e-01	3.057e-01	5.325e-01
Eif4g1_8	1219	307	6.466e-01	2.134e+00	2.613e+00	3.942e+00	1.842e+00	5.493e-02	2.045e-01
Eif4g1_12	889	430	6.241e-01	3.230e+00	2.499e+00	-1.852e-01	-2.880e-01	1.000e+00	1.000e+00
Eif4g3_2	39722	12614	9.436e-01	7.328e+00	3.589e+00	2.249e-02	6.797e-01	2.436e-01	4.650e-01
Eif4g3_10	9832	1395	8.534e-01	-2.273e+00	2.699e+00	1.782e+00	3.447e+00	8.646e-03	5.889e-02
Eif4g3_11	17084	7703	8.684e-01	2.581e+00	3.300e+00	-9.228e-01	1.091e+00	1.397e-01	3.632e-01
Eif4g3_12	35896	8788	9.398e-01	6.737e+00	3.588e+00	1.517e-01	7.266e-01	2.280e-01	4.522e-01
Eif4g3_13	26694	1976	8.835e-01	-1.623e+00	2.830e+00	7.282e-01	8.311e-01	1.973e-01	4.259e-01
Eif4g3_15	20096	1114	8.684e-01	-6.106e-01	2.377e+00	4.870e-01	5.859e-03	9.138e-01	1.000e+00
Eif4g3_16	26408	1690	8.835e-01	-2.402e+00	1.477e+00	1.054e+00	3.311e+00	1.008e-02	6.601e-02
Eif4g3_20	26470	1752	8.835e-01	-7.279e+00	3.833e+00	2.457e+00	4.657e+00	2.274e-03	2.085e-02
Eif4h_1	16796	4497	9.624e-01	1.196e+00	2.390e+00	-1.333e-02	3.516e-02	7.909e-01	1.000e+00
Eif5a_4	58079	1222	9.887e-01	-6.852e+00	3.829e+00	2.241e+00	3.157e+00	1.198e-02	7.555e-02
Eif5a_5	58011	1445	9.887e-01	-6.078e+00	3.211e+00	1.460e+00	-1.289e-01	1.000e+00	1.000e+00
Eif5a_8	67073	8407	9.925e-01	-6.230e+00	3.066e+00	1.487e+00	2.510e+00	2.506e-02	1.270e-01
Eif5a_9	57712	855	9.887e-01	-6.612e+00	3.455e+00	1.760e+00	1.975e+00	4.689e-02	1.863e-01
Elavl2_7	20301	1535	8.947e-01	-3.605e+00	4.493e+00	4.697e+00	7.366e+00	1.239e-04	2.177e-03
Elavl2_8	35015	2494	9.060e-01	-3.655e+00	3.675e+00	4.675e+00	1.088e+01	3.093e-06	9.533e-05
Elmo2_2	10280	4091	8.120e-01	1.923e+00	1.883e+00	-3.536e+00	2.576e+01	7.117e-13	7.042e-11
Elp5_6	36927	18889	8.308e-01	6.730e+00	3.562e+00	-7.117e-01	-1.250e-01	1.000e+00	1.000e+00
Emc10_7	74385	6476	9.699e-01	5.485e-01	3.104e+00	-3.265e+00	1.024e+01	6.024e-06	1.742e-04
Emc4_3	23740	8928	8.083e-01	5.926e+00	3.111e+00	1.438e+00	6.426e-01	2.569e-01	4.806e-01
Emc8_3	34730	3669	6.917e-01	1.228e+00	5.174e+00	1.272e+00	5.820e-01	2.806e-01	5.080e-01
Emc8_13	3542	920	4.361e-01	-8.239e+00	2.994e+00	1.894e+00	6.123e-01	2.685e-01	4.952e-01
Eml1_3	1989	321	2.857e-01	-7.848e+00	3.046e+00	-1.144e+00	1.819e-02	8.487e-01	1.000e+00
Eml1_4	1906	1013	2.857e-01	6.261e+00	3.644e+00	-2.185e-01	-7.751e-02	1.000e+00	1.000e+00
Emsy_6	3752	930	4.060e-01	7.355e-01	4.974e+00	2.534e+00	7.498e-01	2.207e-01	4.471e-01
Emsy_7	12572	2909	6.504e-01	4.452e+00	4.908e+00	2.708e+00	1.495e+00	8.377e-02	2.629e-01
Emsy_9	3398	902	3.872e-01	-4.005e-02	5.949e+00	2.882e-02	3.772e-01	3.851e-01	6.028e-01
Emsy_10	3227	881	3.947e-01	3.106e+00	5.317e+00	5.894e-01	4.474e-01	3.442e-01	5.701e-01
Emsy_11	13783	4120	6.504e-01	4.580e+00	5.280e+00	2.794e+00	1.735e+00	6.246e-02	2.195e-01
Emsy_12	5167	630	4.060e-01	-6.239e+00	5.861e+00	1.345e+00	-1.316e-01	1.000e+00	1.000e+00
Emsy_15	6676	1952	4.060e-01	6.130e+00	3.696e+00	-9.440e-01	7.466e-01	2.217e-01	4.471e-01
Ep400_7	63983	2908	7.368e-01	-4.192e+00	5.048e+00	2.002e+00	5.469e-01	2.956e-01	5.219e-01
Epb41_2	9010	1689	7.782e-01	-7.962e+00	3.549e+00	6.394e-01	5.947e-01	2.754e-01	5.023e-01
Epb41_3	6019	1173	7.782e-01	1.265e+00	2.579e+00	-3.905e+00	3.694e+00	6.567e-03	4.712e-02
Epb41l1_3	9138	2132	8.609e-01	1.294e+00	9.884e-01	-3.661e-01	2.715e-01	4.612e-01	6.675e-01
Epb41l1_5	24583	4869	8.571e-01	5.814e+00	2.967e+00	3.089e-01	-3.809e-01	1.000e+00	1.000e+00
Epb41l3_5	20631	2555	6.278e-01	-1.093e+00	2.869e+00	6.383e-01	-2.686e-01	1.000e+00	1.000e+00
Epb41l4aos_1	3865	1272	3.271e-01	6.468e+00	3.880e+00	1.168e+00	-6.021e-01	1.000e+00	1.000e+00
Epha5_2	10430	4602	5.789e-01	7.782e-01	4.572e+00	-9.801e-01	2.344e-01	4.936e-01	7.019e-01
Epha5_3	4559	1148	5.489e-01	-3.435e+00	4.033e+00	6.294e+00	1.192e+01	1.043e-06	3.440e-05
Epha5_4	27724	4098	6.353e-01	-1.012e+00	3.806e+00	-3.331e-02	6.348e-02	7.216e-01	9.434e-01
Epha5_6	27329	3703	6.466e-01	1.676e+00	3.571e+00	-1.060e+00	-1.758e-01	1.000e+00	1.000e+00
Epn1_1	1976	419	6.090e-01	-4.675e+00	3.481e+00	-3.006e+00	1.228e+00	1.170e-01	3.271e-01
Epn2_8	16714	1735	6.805e-01	-4.669e+00	5.323e+00	4.793e+00	4.127e+00	4.066e-03	3.253e-02
Epn2_10	4328	898	5.789e-01	-2.916e+00	4.496e+00	1.685e+00	6.890e-01	2.405e-01	4.632e-01
Epn2_14	14435	547	6.692e-01	-7.383e+00	4.834e+00	-9.384e-01	5.999e-01	2.734e-01	5.000e-01
Eps15_7	28141	2873	6.504e-01	4.402e+00	5.308e+00	1.023e+00	4.375e-01	3.496e-01	5.721e-01
Eps15l1_5	12663	1840	6.278e-01	8.968e-02	5.739e+00	1.902e+00	4.917e-01	3.214e-01	5.453e-01
Eps15l1_6	12614	1791	6.391e-01	-1.452e+00	5.343e+00	3.145e+00	2.760e+00	1.881e-02	1.043e-01
Eps15l1_7	5013	1957	5.714e-01	2.505e+00	6.275e+00	1.579e-01	8.904e-01	1.821e-01	4.102e-01
Eps15l1_8	12775	1912	6.391e-01	-9.660e-01	5.886e+00	3.039e+00	2.446e+00	2.697e-02	1.331e-01
Erc1_5	16018	938	6.579e-01	-4.838e+00	4.838e+00	2.293e+00	6.299e-02	7.226e-01	9.441e-01
Erc2_1	3683	661	5.376e-01	2.619e+00	4.564e+00	5.727e+00	4.464e+00	2.808e-03	2.432e-02
Erc2_2	2913	168	4.812e-01	1.894e+00	2.990e+00	2.343e+00	9.069e-01	1.780e-01	4.041e-01
Erc2_4	32548	598	6.241e-01	-2.378e+00	4.338e+00	5.389e+00	7.586e+00	9.818e-05	1.828e-03
Erc2_6	108092	998	9.737e-01	-1.698e+00	2.882e+00	-5.616e-01	-2.705e-01	1.000e+00	1.000e+00
Erc2_8	112243	10157	9.699e-01	-2.489e+00	2.335e+00	-2.779e-01	4.062e-01	3.674e-01	5.852e-01
Ercc8_5	3666	1306	2.970e-01	9.602e-01	7.526e+00	3.486e-01	-7.568e-02	1.000e+00	1.000e+00
Ercc8_nmdSE_1	2734	1123	2.744e-01	-3.966e+00	7.733e+00	2.756e+00	-3.608e-01	1.000e+00	1.000e+00
Erh_1	40298	7873	9.887e-01	-1.713e+00	1.257e+00	6.506e-01	2.527e+00	2.456e-02	1.251e-01
Eri3_2	18808	9644	7.669e-01	5.810e+00	4.845e+00	1.953e+00	7.695e-01	2.148e-01	4.422e-01
Eri3_5	11042	1878	7.594e-01	2.892e+00	3.863e+00	2.481e+00	1.521e+00	8.114e-02	2.585e-01
Erlin2_1	6844	1409	7.444e-01	-5.880e+00	4.031e+00	-2.859e-01	7.383e-01	2.243e-01	4.496e-01
Erlin2_3	7629	1643	7.444e-01	-5.668e+00	4.006e+00	-4.360e-01	-1.050e-01	1.000e+00	1.000e+00
Erp29_1	112960	15116	9.398e-01	4.858e+00	3.576e+00	1.716e+00	7.461e-01	2.219e-01	4.471e-01
Esd_4	23401	7581	9.436e-01	5.899e+00	3.858e+00	1.903e+00	7.695e-01	2.148e-01	4.422e-01
Evi5l_1	6445	1509	7.105e-01	2.120e+00	4.450e+00	6.434e+00	8.828e+00	2.646e-05	5.852e-04
Evl_3	3390	1286	8.609e-01	-3.582e+00	2.695e+00	3.948e-01	9.351e-01	1.715e-01	3.941e-01
Ewsr1_1	23217	5164	9.774e-01	6.201e+00	2.386e+00	-3.000e+00	7.521e+00	1.051e-04	1.918e-03
Ewsr1_2	57814	6653	9.774e-01	-1.243e+00	2.113e+00	8.277e-01	6.113e-01	2.688e-01	4.952e-01
Exoc1_3	3000	707	3.985e-01	6.591e+00	2.136e+00	6.355e-01	9.192e-02	6.681e-01	8.883e-01
Exoc6b_6	4736	2722	5.526e-01	6.701e+00	3.610e+00	8.133e-02	-7.495e-01	1.000e+00	1.000e+00
Exog_2	3621	398	4.211e-01	-1.679e+00	5.144e+00	7.868e-01	4.420e-01	3.471e-01	5.711e-01
Exosc1_6	1448	937	2.632e-01	6.669e+00	4.582e+00	-3.676e+00	1.556e+00	7.776e-02	2.525e-01
Ext2_3	14485	891	6.278e-01	-6.177e+00	4.458e+00	-2.823e+00	2.217e+00	3.523e-02	1.544e-01
Extl3_2	41102	848	7.331e-01	-3.266e-01	2.543e+00	7.822e-01	3.745e-01	3.868e-01	6.034e-01
Faf2_2	5369	2862	5.038e-01	6.960e+00	3.651e+00	-4.313e-01	-8.416e-01	1.000e+00	1.000e+00
Faf2_3	2322	638	5.714e-01	-5.480e+00	4.853e+00	-1.992e+00	1.250e-01	6.171e-01	8.370e-01
Fam109a_2	4617	1925	5.376e-01	3.311e+00	4.560e+00	3.173e+00	2.017e+00	4.461e-02	1.804e-01
Fam110b_4	2946	497	4.774e-01	-4.102e+00	4.830e+00	1.176e-01	1.263e-01	6.152e-01	8.351e-01
Fam118b_2	10243	3467	5.564e-01	1.346e+00	6.428e+00	1.784e+00	4.087e-01	3.659e-01	5.840e-01
Fam118b_3	5072	1290	5.301e-01	4.310e+00	4.074e+00	-1.692e+00	3.533e-01	4.006e-01	6.113e-01
Fam13b_8	1756	1004	4.398e-01	7.024e+00	2.725e+00	-2.128e+00	9.645e-01	1.649e-01	3.860e-01
Fam155a_2	30929	903	7.256e-01	-7.160e+00	4.526e+00	4.257e+00	2.769e+00	1.862e-02	1.036e-01
Fam160a2_2	6917	449	4.323e-01	-8.184e+00	4.049e+00	1.784e+00	1.689e-01	5.610e-01	7.705e-01
Fam168a_7	14503	2554	8.835e-01	-1.091e-01	3.461e+00	1.833e+00	1.993e+00	4.587e-02	1.835e-01
Fam168b_1	5218	926	6.917e-01	-7.526e+00	2.776e+00	2.536e+00	2.208e+00	3.561e-02	1.555e-01
Fam171a1_2	45745	2176	6.917e-01	2.967e+00	4.343e+00	3.624e-01	-8.662e-01	1.000e+00	1.000e+00
Fam172a_4	3839	1855	3.308e-01	5.660e+00	5.582e+00	-3.525e+00	6.086e-01	2.699e-01	4.955e-01
Fam188a_1	2760	1018	3.571e-01	4.930e+00	4.546e+00	-3.669e+00	1.822e+00	5.626e-02	2.066e-01
Fam188a_3	2199	457	3.571e-01	-2.610e-01	1.882e+00	5.841e-03	-2.639e-01	1.000e+00	1.000e+00
Fam188a_18	2455	790	3.571e-01	2.718e+00	4.320e+00	-2.711e-01	2.889e-01	4.471e-01	6.552e-01
Fam188a_19	8656	1578	4.549e-01	5.178e+00	5.001e+00	2.639e+00	1.157e+00	1.283e-01	3.445e-01
Fam189b_2	2943	1088	3.571e-01	6.108e+00	3.126e+00	2.805e+00	5.830e-01	2.802e-01	5.080e-01
Fam189b_3	5124	716	3.722e-01	6.400e+00	3.104e+00	2.580e+00	6.895e-01	2.403e-01	4.632e-01
Fam189b_nmdSE_1	5397	989	3.759e-01	4.521e+00	2.766e+00	4.432e+00	1.766e+00	6.022e-02	2.173e-01
Fam204a_2	4671	1315	4.887e-01	4.666e+00	4.273e+00	4.333e+00	2.576e+00	2.322e-02	1.199e-01
Fam20b_2	5795	757	3.083e-01	-9.265e-01	6.166e+00	2.841e+00	1.938e-01	5.335e-01	7.457e-01
Fam220a_1	36334	1550	9.211e-01	-4.877e+00	5.187e+00	-2.301e+00	1.016e+00	1.540e-01	3.772e-01
Fam229b_1	5169	1803	2.820e-01	6.953e+00	4.894e+00	-3.390e+00	8.801e-01	1.846e-01	4.112e-01
Fam229b_5	5093	1727	2.820e-01	7.288e+00	4.993e+00	-4.062e+00	-3.906e-02	1.000e+00	1.000e+00
Fam3a_2	2388	1686	3.835e-01	7.348e+00	2.591e+00	-4.528e+00	5.807e+00	6.547e-04	8.044e-03
Fam3a_nmdSE_1	2421	1719	3.835e-01	6.704e+00	2.453e+00	-4.375e+00	5.664e+00	7.635e-04	8.916e-03
Fam45a_1	3429	771	2.820e-01	4.141e+00	5.798e+00	-4.179e-01	-6.423e-01	1.000e+00	1.000e+00
Fam49a_3	1319	221	3.195e-01	-2.955e+00	5.491e+00	-1.765e+00	4.323e-01	3.525e-01	5.731e-01
Fam49b_1	3247	884	7.068e-01	4.979e+00	3.556e+00	6.459e-01	-1.895e-01	1.000e+00	1.000e+00
Fam65a_3	3918	1307	5.338e-01	3.191e+00	3.945e+00	1.234e+00	-3.215e-01	1.000e+00	1.000e+00
Fam73b_1	13835	1069	3.609e-01	5.242e+00	4.954e+00	-1.966e+00	4.053e-01	3.680e-01	5.852e-01
Fam92a_4	7909	834	6.617e-01	-2.067e+00	3.288e+00	-2.144e+00	1.690e+00	6.598e-02	2.280e-01
Fam98c_2	1849	496	2.331e-01	3.052e+00	2.565e+00	-1.775e+00	1.237e+00	1.158e-01	3.259e-01
Fance_2	2174	640	2.669e-01	2.101e-01	5.734e+00	-2.885e+00	6.448e-01	2.561e-01	4.806e-01
Farsb_2	8622	2801	7.406e-01	5.826e+00	3.048e+00	-1.809e+00	2.181e+00	3.674e-02	1.588e-01
Faxc_8	4469	1358	5.489e-01	-9.136e-01	6.424e+00	1.431e+00	8.557e-01	1.908e-01	4.171e-01
Faxc_16	4707	1815	5.752e-01	2.849e+00	4.237e+00	2.845e-01	3.364e-01	4.121e-01	6.222e-01
Fbf1_6	8613	1676	5.602e-01	1.249e+00	4.480e+00	-7.574e-01	4.395e-03	9.253e-01	1.000e+00
Fbf1_9	6692	1550	5.677e-01	3.410e+00	3.189e+00	-1.477e+00	4.863e-01	3.240e-01	5.478e-01
Fbf1_10	3160	1081	3.985e-01	-4.442e+00	3.784e+00	-1.760e+00	7.751e-01	2.131e-01	4.399e-01
Fbxl2_nmdSE_1	834	289	1.805e-01	-7.910e+00	4.412e+00	4.327e-02	-3.206e-01	1.000e+00	1.000e+00
Fbxl5_7	6193	2434	4.737e-01	3.149e+00	5.144e+00	5.188e+00	3.638e+00	6.991e-03	4.997e-02
Fbxo44_nmdSE_1	29393	1115	6.654e-01	-6.928e+00	4.191e+00	4.265e-02	-3.423e-01	1.000e+00	1.000e+00
Fbxo44_nmdSE_3	8266	2198	5.752e-01	-1.492e+00	5.350e+00	-9.609e-01	1.772e-01	5.516e-01	7.636e-01
Fbxw11_1	17482	2607	9.135e-01	-2.417e+00	4.100e+00	2.997e+00	4.598e+00	2.426e-03	2.193e-02
Fbxw11_2	17137	2262	9.135e-01	-1.040e+00	3.661e+00	1.368e-01	-2.041e-01	1.000e+00	1.000e+00
Fbxw11_5	16957	2250	9.135e-01	-9.546e-01	4.487e+00	4.670e-01	1.201e-01	6.240e-01	8.440e-01
Fbxw11_6	16108	1938	9.173e-01	-2.171e+00	5.156e+00	5.496e+00	6.735e+00	2.423e-04	3.755e-03
Fbxw11_8	16784	1909	9.173e-01	-5.491e+00	4.427e+00	1.115e+00	9.233e-01	1.742e-01	3.988e-01
Fbxw11_9	6367	2416	8.835e-01	-1.141e+00	5.223e+00	3.580e+00	3.758e+00	6.117e-03	4.492e-02
Fbxw11_nmdSE_1	6548	1728	8.947e-01	-4.900e+00	6.191e+00	1.387e+00	1.030e+00	1.512e-01	3.754e-01
Fbxw17_nmdSE_1	5459	1022	2.970e-01	-5.295e+00	5.361e+00	-2.528e+00	1.362e+00	9.884e-02	2.931e-01
Fbxw5_4	22783	9215	7.481e-01	5.119e+00	3.885e+00	-1.570e+00	1.396e+00	9.468e-02	2.866e-01
Fchsd2_3	1449	390	3.383e-01	8.512e-03	5.067e+00	-1.751e+00	2.666e-01	4.653e-01	6.718e-01
Fdps_2	28963	5988	9.511e-01	-5.381e+00	3.693e+00	1.771e-01	1.225e+00	1.176e-01	3.275e-01
Fez2_1	6302	1343	4.286e-01	6.617e-01	5.768e+00	6.961e+00	5.070e+00	1.451e-03	1.499e-02
Fgf13_1	11570	2454	7.256e-01	-1.892e+00	6.541e+00	-1.053e+00	-1.465e-02	1.000e+00	1.000e+00
Fhl1_2	66797	7841	7.820e-01	4.530e+00	3.810e+00	1.431e+00	-6.074e-01	1.000e+00	1.000e+00
Fhl1_3	65809	6791	7.820e-01	1.821e+00	4.911e+00	3.681e+00	4.410e+00	2.979e-03	2.528e-02
Fibp_1	17287	8250	9.023e-01	3.821e+00	3.489e+00	4.593e+00	6.750e+00	2.386e-04	3.755e-03
Fip1l1_5	2941	1070	5.376e-01	-1.117e+00	6.424e+00	5.583e-01	-3.015e-01	1.000e+00	1.000e+00
Fktn_nmdSE_1	1636	465	2.143e-01	-4.437e+00	6.841e+00	1.055e+00	2.829e-01	4.519e-01	6.597e-01
Flcn_1	2992	461	3.872e-01	-8.150e+00	3.896e+00	4.005e+00	2.942e+00	1.529e-02	9.038e-02
Flot1_1	8902	3491	6.015e-01	5.541e+00	3.082e+00	1.517e+00	4.834e-02	7.559e-01	9.763e-01
Flot2_1	4782	806	6.015e-01	-2.398e+00	5.281e+00	5.558e+00	6.004e+00	5.296e-04	6.774e-03
Flot2_2	5122	1903	5.677e-01	3.234e+00	4.286e+00	-2.962e+00	2.558e+00	2.372e-02	1.215e-01
Flot2_3	3995	1279	5.977e-01	-2.872e+00	5.521e+00	4.496e+00	4.905e+00	1.736e-03	1.700e-02
Flot2_4	5734	1758	5.977e-01	3.631e+00	4.776e+00	-1.951e+00	5.950e-01	2.753e-01	5.023e-01
Flywch2_1	14474	11001	5.301e-01	6.403e+00	4.541e+00	2.032e+00	-1.107e+00	1.000e+00	1.000e+00
Fnbp1l_3	19788	2212	8.835e-01	-6.495e+00	2.630e+00	5.435e+00	2.214e+01	2.837e-11	2.052e-09
Fnbp1l_4	21105	3529	8.872e-01	-7.090e+00	4.362e+00	8.490e+00	2.731e+01	1.469e-13	1.624e-11
Fnbp1l_9	8846	209	8.722e-01	-6.150e+00	4.689e+00	9.540e+00	1.510e+01	3.894e-08	1.785e-06
Fnbp4_5	3786	661	5.564e-01	-1.530e+00	3.843e+00	4.353e+00	2.463e+00	2.646e-02	1.312e-01
Fnbp4_6	4282	438	5.977e-01	-5.124e+00	4.882e+00	-3.216e+00	2.786e-01	4.554e-01	6.625e-01
Fopnl_1	9761	3722	8.045e-01	1.861e-01	4.710e+00	-4.324e+00	5.986e+00	5.399e-04	6.858e-03
Fopnl_5	12096	2890	8.008e-01	2.902e+00	6.603e+00	-5.137e+00	4.705e+00	2.158e-03	1.998e-02
Fopnl_7	8170	2131	7.895e-01	2.158e-01	5.002e+00	-4.098e+00	5.707e+00	7.293e-04	8.677e-03
Fopnl_8	47343	3220	8.797e-01	-1.178e+00	3.567e+00	-2.697e+00	4.637e+00	2.325e-03	2.112e-02
Fopnl_9	50751	6628	8.835e-01	4.962e+00	3.657e+00	2.220e+00	2.076e+00	4.158e-02	1.727e-01
Foxj3_3	3561	1122	4.586e-01	2.471e-02	5.934e+00	4.324e+00	2.964e+00	1.491e-02	8.898e-02
Fra10ac1_4	3226	1752	3.571e-01	6.276e+00	4.379e+00	2.680e+00	3.406e-01	4.092e-01	6.199e-01
Fubp1_3	9099	2975	9.023e-01	-6.697e+00	3.752e+00	1.452e+00	4.521e-01	3.416e-01	5.679e-01
Fut8_4	25409	4078	7.594e-01	2.964e+00	3.397e+00	-2.602e-01	-3.037e-01	1.000e+00	1.000e+00
Fxr1_7	4328	453	3.346e-01	-5.031e+00	5.589e+00	1.069e+00	4.181e-01	3.605e-01	5.815e-01
Fyttd1_3	8915	3764	7.481e-01	5.542e+00	3.719e+00	1.527e+00	9.082e-01	1.777e-01	4.041e-01
G3bp1_5	24135	8022	9.286e-01	6.334e+00	3.477e+00	2.298e+00	1.943e+00	4.867e-02	1.883e-01
G3bp2_4	26493	6545	9.624e-01	-4.933e-01	2.172e+00	3.244e+00	1.620e+01	1.256e-08	6.213e-07
Gabpb1_4	7654	3589	3.985e-01	6.591e+00	3.536e+00	-8.269e-01	9.746e-01	1.627e-01	3.849e-01
Gabrg2_1	50455	975	6.617e-01	-6.622e+00	2.671e+00	2.289e+00	1.837e+00	5.524e-02	2.050e-01
Gak_4	44437	21450	8.947e-01	4.237e+00	2.507e+00	-1.279e+00	3.500e+00	8.151e-03	5.634e-02
Galk2_nmdSE_1	1882	353	3.722e-01	-8.568e+00	3.550e+00	4.353e+00	2.110e+00	3.994e-02	1.678e-01
Galt_2	2716	1649	3.120e-01	5.277e+00	4.449e+00	-2.801e+00	1.193e+00	1.224e-01	3.345e-01
Ganab_2	7787	1121	7.105e-01	-7.040e+00	3.374e+00	8.584e-02	4.109e-01	3.647e-01	5.840e-01
Gapvd1_3	2662	976	5.301e-01	5.220e+00	3.639e+00	-2.075e+00	8.821e-01	1.841e-01	4.110e-01
Gapvd1_5	4470	528	5.338e-01	-7.806e+00	3.382e+00	7.435e+00	1.742e+01	3.578e-09	1.922e-07
Garnl3_1	1839	564	2.594e-01	4.119e+00	4.544e+00	-8.342e-01	6.323e-01	2.608e-01	4.840e-01
Garnl3_nmdSE_1	1942	650	2.594e-01	3.515e+00	4.396e+00	-5.929e-01	-5.598e-01	1.000e+00	1.000e+00
Gas5_13	18865	7248	9.887e-01	-4.075e+00	2.807e+00	1.250e+00	2.441e+00	2.713e-02	1.331e-01
Gba_1	3797	1190	4.586e-01	-6.580e+00	5.378e+00	-2.978e-01	2.334e-01	4.945e-01	7.026e-01
Gcsh_1	4850	1941	4.023e-01	7.296e+00	3.266e+00	1.699e+00	2.275e-01	4.999e-01	7.078e-01
Gfod2_1	89230	3597	8.534e-01	-6.005e+00	5.149e+00	-1.185e+00	-3.594e-01	1.000e+00	1.000e+00
Gfra2_1	3407	430	2.143e-01	5.151e+00	3.025e+00	-8.594e-01	8.398e-02	6.819e-01	9.028e-01
Gfra2_3	2701	1435	1.917e-01	4.610e+00	4.623e+00	4.390e+00	2.030e+00	4.390e-02	1.782e-01
Gfra4_1	10260	940	2.519e-01	3.889e+00	3.723e+00	-2.217e-01	4.358e-01	3.505e-01	5.730e-01
Git2_5	7781	927	4.737e-01	-2.677e+00	4.959e+00	2.678e+00	1.662e+00	6.825e-02	2.333e-01
Git2_8	8190	1336	4.774e-01	-2.515e+00	5.952e+00	2.944e+00	1.683e+00	6.659e-02	2.293e-01
Glrb_nmdSE_1	2428	545	3.571e-01	-5.227e+00	4.212e+00	-3.507e+00	1.802e+00	5.766e-02	2.109e-01
Gmip_3	7555	2147	4.098e-01	5.439e+00	4.093e+00	-2.151e+00	-9.619e-02	1.000e+00	1.000e+00
Gnaz_1	31032	1538	6.429e-01	3.389e+00	2.575e+00	-1.068e+00	1.110e+00	1.362e-01	3.585e-01
