X_scVI1,X_scVI2,X_scVI3,X_scVI4,X_scVI5,X_scVI6,X_scVI7,X_scVI8,X_scVI9,X_scVI10,X_umap1,X_umap2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_tsne1,X_tsne2
1.1827285,1.167574,-0.23710573,-1.0499283,-0.5598959,-0.12117541,-0.5949752,0.5448575,0.47091347,0.33930594,0.99065167,11.266949,-7.631892,-8.686642,-3.0212345,0.81781065,0.5727024,-1.8374718,0.070641495,0.46916226,-0.64396065,0.037308794,0.05727935,-0.42382488,-1.6867074,-0.71662337,-0.042354535,-1.3735578,-0.46586516,-0.05095165,0.18539844,-0.122863784,0.11897306,-0.39268792,-0.2921488,0.1124586,0.70283824,-0.13548867,0.5986509,-0.6868071,-0.015354251,0.0008288736,0.4862125,-0.32954198,0.28309092,-0.0041377777,-1.406348,0.47828346,-0.8317627,-0.16516232,1.5008315,0.2129333,-1.0711589,0.5861394,-2.2147748,-0.78353524,0.70639575,-0.16990408,0.6226184,-1.0623224,-0.49424413,-1.3671238,-48.984074,-27.718842
-0.41506964,-0.6308726,-3.268388,1.5039028,3.1094477,0.9274973,1.4470999,-0.15550584,-0.5166704,0.8541323,3.9602387,-2.0152202,-4.4647975,0.55314153,14.145494,-6.9506,-6.2000318,-1.9568033,0.5663911,1.3087565,0.5525183,-1.7880676,0.008397794,-0.9910094,-0.3361077,0.88567656,-0.6059135,0.26362076,-0.557571,-1.0806295,3.1199112,1.2357508,-2.410173,4.3616138,1.5774438,-0.14729625,0.42246765,0.34971473,-0.36872345,-1.5289572,1.0106441,0.9902882,-0.90519583,0.2627836,0.036821153,-1.5929815,0.32591486,0.2505388,-0.9364867,1.6454681,-0.90128136,-0.76238585,2.3876781,-0.9473253,0.56145257,0.5532073,-1.2998925,0.39254406,-0.96749276,-2.3228621,-1.4317982,0.37364417,-20.538734,75.26109
-0.42241836,-0.652879,-3.2896745,1.5141655,3.0738988,0.8632161,1.412185,-0.16640967,-0.5141818,0.8791578,3.9281833,-1.9754049,-4.4996295,0.56839395,14.221929,-7.0512414,-6.4176884,-1.9329948,0.6729962,1.1752679,0.48104867,-1.7393353,-0.08848813,-0.9941704,-0.31028298,0.7681473,-0.5686756,0.47602925,-0.44302875,-1.0649719,3.0600748,1.3710405,-2.2648652,4.3246775,1.6446086,-0.08042562,0.42041478,0.55434597,-0.42786872,-1.6786646,1.0163753,0.9058957,-0.9107284,0.14737907,0.1192654,-1.5651581,0.29366726,0.18419853,-0.8366086,1.653361,-0.902661,-0.8811691,2.3558936,-1.0954714,0.62484235,0.60964185,-1.2808883,0.539824,-0.911121,-2.277561,-1.3561077,0.47994924,-20.543495,75.269104
0.89213353,-0.19247359,-1.0904832,-1.1483709,-0.9717889,-1.447639,0.03326553,0.06813723,1.1213655,-0.018281385,2.4039211,12.521968,-6.658667,-9.207058,-1.5995787,0.21167405,1.4365717,-3.41486,1.9077815,0.46774843,-1.1069769,0.09812273,0.47838986,-2.629502,-4.025528,1.3382703,-0.2810548,1.7684461,-0.84678125,0.724348,1.0717573,0.93181044,-0.17891228,-0.47288617,0.40875238,-2.6840272,-0.25922236,1.625012,-1.5505655,1.1679883,-1.4362361,-0.010511822,0.48070022,-0.35152307,0.12760346,0.2290218,0.35502726,-0.100736775,-0.20665753,0.1538098,-0.5237978,-0.4520522,0.021048995,0.28131986,0.33620745,0.6529872,-0.6344117,-0.04744668,0.42489696,0.75284076,0.37709275,-0.18477558,-26.106192,-59.684277
0.835058,-0.16028036,-1.1206282,-1.1418731,-1.0347158,-1.5053701,0.03450936,0.024801135,1.0892382,-0.08399971,2.4490304,12.547231,-6.6563525,-9.170335,-1.5403379,0.17097338,1.4134648,-3.342068,1.9125807,0.38155898,-1.1656137,0.10558016,0.4746318,-2.5411174,-3.9918897,1.381111,-0.29968935,1.6849061,-0.86284286,0.6881819,1.1304948,0.8042069,-0.13837108,-0.4503169,0.30996692,-2.679776,-0.19331202,1.5387713,-1.4616129,1.1500607,-1.5404335,-0.135079,0.554675,-0.3281679,0.23252417,0.41351873,0.3327152,-0.16466042,-0.1480352,0.31059292,-0.49071845,-0.39224136,0.09324825,0.38186312,0.37408525,0.59236985,-0.56871855,-0.13727976,0.06768039,0.79041886,0.42823416,-0.112447605,-26.084389,-59.65655
0.6175886,0.5297468,-1.332782,-0.9361086,1.5626884,0.61688036,0.2325742,-0.0032984018,-0.5446816,0.1091618,-2.007463,12.791268,-7.5466046,-8.356138,-3.0145884,0.07964409,0.048281405,-1.4407914,-1.5593635,-0.03505526,-0.28419718,1.1986643,-0.7243528,1.1483685,0.32454646,0.17096408,0.1481438,0.3494445,0.6052929,0.17036697,0.9716148,-0.7037659,0.7509857,0.5466618,-0.19177788,-0.9256265,-0.25248295,-0.5712064,-0.2744215,-0.72137916,0.7161086,0.29394436,0.509627,-0.92908937,-0.6015139,-0.27351633,-0.80542356,0.026035026,1.2149379,0.17279236,0.9966435,-1.4639282,-0.7803753,-0.37009174,-0.7944249,0.5328761,1.2021078,-0.56079096,-0.53205866,-0.12161042,-0.55036634,-1.1220185,-62.032845,2.6695716
0.5392735,0.48374867,-1.3519192,-0.95874655,1.5096958,0.65095073,0.26595178,-0.046988904,-0.5550046,0.13091703,-1.8887997,12.73384,-7.5873313,-8.271247,-3.0033617,0.123751365,0.13927405,-1.4126929,-1.5657425,-0.05342412,-0.135012,1.1134373,-0.7428323,1.2126392,0.35810855,0.07975444,0.24039972,0.18234202,0.58429253,0.056118313,1.0363616,-0.6984456,0.6901242,0.39614153,-0.1287629,-0.9482194,-0.23491791,-0.5536865,-0.1716042,-0.6933202,0.77816045,0.4653712,0.51362777,-0.9805702,-0.51166135,-0.28378585,-0.913364,0.10875509,1.1269113,0.2364313,0.9851,-1.3941388,-0.7325535,-0.37620357,-0.8779232,0.6769251,1.3380107,-0.5871142,-0.5420663,0.1323826,-0.5011791,-0.9946179,-62.034134,2.6672316
-0.03500396,0.16948867,-0.060409486,-1.4295019,0.08330083,-0.91034126,-0.45778584,-0.503581,0.18749183,0.18400732,-0.82332474,14.266381,-7.4684873,-9.331379,-3.3968775,0.16496415,0.58392036,-2.6482432,-0.5981339,0.93201476,-0.5334507,-0.4380881,0.24189565,-0.5377016,0.30107665,-0.2918043,-0.63972145,-0.055102054,0.032005183,0.020815903,1.0000051,-1.2486019,0.45266822,-0.29964727,0.35956696,-0.038912535,0.082688235,-0.50482965,-0.76672304,-0.40171567,-0.13909076,-0.10884566,0.4173606,-1.267815,-0.12654132,0.48958042,1.6934055,0.42323118,-0.4704563,-0.5280917,0.69812363,0.7160943,-0.69513404,-0.13550894,-0.007697843,-0.36493772,0.38914797,0.394044,0.4816467,-0.7515092,0.50339437,0.008738068,-64.67667,-22.378489
0.007226467,0.12468022,0.010097027,-1.3953329,0.051489472,-0.9746903,-0.4674533,-0.48866457,0.23359996,0.14793837,-0.8781056,14.425631,-7.3825254,-9.350165,-3.2634053,0.1134809,0.5962845,-2.5398712,-0.6063341,0.90413374,-0.49368444,-0.43768507,0.32853252,-0.54711735,0.30305278,-0.27658793,-0.60417587,-0.03552488,0.04634518,-0.062074754,0.9443791,-1.250442,0.36502612,-0.24985489,0.35684732,0.033373605,0.053125493,-0.6145415,-0.7642664,-0.3617166,-0.15122238,-0.073168784,0.42416763,-1.3813472,0.097911984,0.38884357,1.5774689,0.46833724,-0.54878646,-0.5538091,0.57799375,0.7794327,-0.7542917,-0.21191883,-0.03502727,-0.37975162,0.38202682,0.56662416,0.5859276,-0.7059348,0.33789185,-0.041754264,-64.667755,-22.383163
-0.19226211,-0.4579857,-0.087598205,-1.719814,0.49992108,-0.47920245,-0.36492145,-0.0523085,0.30682212,0.8504425,-0.51198393,14.347471,-7.3701243,-9.474868,-2.852673,0.2536772,0.33597308,-2.2391806,-1.302974,0.34540394,0.4749993,-0.08416568,0.15124133,0.5941239,2.1733224,-0.8220947,-0.15464242,-1.7816999,-0.3192732,-0.22623149,0.62982786,-1.3760744,-0.7751358,0.15665261,-0.104680315,0.5699969,0.64006007,-0.3573193,0.71746767,0.42961916,0.21092612,0.16987601,-0.2733728,0.42719913,0.65132385,0.9135031,-0.13855831,-0.1832669,-0.76939994,0.7115109,-0.5566897,-1.4313884,-0.501746,0.9127497,-0.7007041,-0.5124669,-0.4490571,0.40482685,0.3733324,-1.0820467,-1.1593554,0.2920948,-75.06162,-20.601526
-0.164918,-0.53317237,-0.09649575,-1.7271814,0.47417617,-0.38077104,-0.44895786,0.016684175,0.3053947,0.84823805,-0.3029875,14.136725,-7.3359094,-9.519752,-2.94732,0.28923535,0.3887203,-2.2143266,-1.1706164,0.3279257,0.38074377,-0.050520033,0.08869563,0.6882961,2.2209928,-0.7668435,-0.18125783,-1.8393034,-0.28102925,-0.24107952,0.57799315,-1.4933217,-0.75610334,0.22277485,-0.13496101,0.6723256,0.73542136,-0.36281475,0.6703575,0.3280135,0.25843868,0.14600764,-0.31442267,0.41721052,0.5952359,0.94238424,-0.19493493,-0.18424237,-0.7578575,0.7648944,-0.36353663,-1.3945276,-0.39194745,1.0538628,-0.7316022,-0.41534445,-0.43933737,0.2316332,0.2522584,-1.092601,-1.2456383,0.47705823,-75.06033,-20.594727
0.43498603,0.06306413,-0.69351315,-1.1180966,1.2519681,-0.12998354,1.0252421,-0.14118761,0.046428263,0.2681939,-1.1926278,13.635543,-7.3649397,-8.859183,-2.5561514,0.013730443,-0.47406802,-0.47525606,-0.99929786,0.4696178,0.07952681,-0.20575666,0.055832364,0.8984453,0.75498265,0.23741795,0.15496618,0.50325966,0.3411747,-0.6425209,1.5706035,-1.1006149,-0.47960284,-0.33025545,1.2642424,0.86388725,0.2917725,-1.5663279,-0.45034376,-0.8392406,-0.14521636,0.8760282,-1.1233813,-0.5317912,-0.13289578,0.17855702,-0.08641553,0.96905744,-0.21714604,0.31018415,0.38153744,-0.16301267,-1.007434,1.0688764,0.14102186,0.5092512,0.71670353,-0.4327469,-0.16708171,-0.82763875,-1.1254457,0.21059431,-67.12262,-9.117024
0.37396562,0.034142435,-0.6463238,-1.1498412,1.0562232,-0.23267108,0.9626644,-0.14167994,0.00025326014,0.22890832,-1.0897577,13.954842,-7.4591455,-8.827018,-2.582335,0.080982305,-0.55888516,-0.39917824,-0.9876784,0.4537929,-0.036594953,-0.2226886,0.106982544,0.8184016,0.738197,0.29403085,0.19685376,0.4228446,0.4048431,-0.6914423,1.5466684,-1.1584623,-0.57333714,-0.36484736,1.438922,0.7963456,0.25053853,-1.5700588,-0.35879093,-0.97703546,-0.16020586,1.0887359,-1.0937749,-0.49480155,-0.18333109,0.30950364,-0.0032158622,0.89157146,-0.29865593,0.16238478,0.59551394,-0.20867503,-1.0119666,1.0171692,0.10669842,0.32841796,0.9579286,-0.52004415,-0.20568675,-0.8081637,-0.9934248,0.12020892,-67.125145,-9.119435
0.5358419,0.1021449,-0.92936945,-1.1420144,-0.80640393,-0.28942105,-0.42814916,0.740828,0.9658782,-0.07305688,1.4673516,11.183881,-5.292166,-8.382212,-0.5768315,0.7582207,0.8463289,-2.9598942,4.699179,0.44709876,-1.6339828,-0.36442846,0.6892186,-1.4319272,-2.6245642,-0.044426452,-0.6528391,-0.27427697,-0.95164746,-0.70115113,1.0205513,-0.07584819,0.47174862,0.27591166,-0.70307124,0.86013174,1.1634622,2.2961264,-0.022401987,-0.2648972,-0.5408272,-0.44005647,1.0286864,0.33964464,-0.32707414,0.24535297,-0.9330926,0.7116647,0.8052367,1.3336164,-0.703675,0.12276315,-0.9048374,0.7761527,0.8057655,-1.0391119,-0.043669377,0.6545394,0.37114772,0.44712877,0.42785308,0.7234988,-2.8797376,-45.38459
0.5493678,0.08219494,-0.88991284,-1.1468229,-0.788449,-0.27424183,-0.52376527,0.7467371,0.8450481,0.0038415268,1.3042109,10.979621,-5.252093,-8.380025,-0.58166355,0.66226697,0.84109074,-2.9605985,4.7151237,0.49799103,-1.5249528,-0.50408417,0.75043964,-1.3664457,-2.4347785,-0.06310759,-0.67494047,-0.40120584,-0.9894209,-0.693362,0.9894059,-0.002680785,0.4404368,0.16866805,-0.77627325,0.9967457,1.1408118,2.2084439,-0.038833175,-0.3073756,-0.45796338,-0.37409893,0.96324867,0.33257318,-0.22065644,0.034449268,-0.8812351,0.8358712,0.692611,1.3993689,-0.6616799,0.15783979,-0.9725764,0.6495489,0.85338527,-1.1622986,0.10257604,0.573991,0.40476748,0.48195565,0.5638916,0.7027697,-2.8804047,-45.388596
-0.44432563,1.8761243,-1.676841,0.9897584,-1.0659575,-1.0453577,1.7329757,-0.6764799,-0.1295119,1.2830935,6.2725,6.3811874,-6.9230876,10.195032,7.4897385,-6.472044,14.019196,0.3232734,-1.3032562,1.9423368,-1.1010758,-1.95267,0.37047976,0.32505134,0.22873606,-0.38730955,0.06969093,-1.2638434,0.016855326,-1.0813539,1.2541052,-1.5004499,-0.5321741,-0.02303049,0.5514426,-1.1119943,0.593828,-1.7048941,-0.9331043,-1.1089046,-0.2538541,0.07088355,-0.04387904,0.060139596,0.3978475,-2.1688106,1.7629616,0.6514682,-0.82714593,0.23588435,0.2836552,-0.09139898,0.60403794,0.15134126,-0.19122618,-0.7653181,-0.579593,-1.1658577,0.3919954,-0.31032586,-0.64707744,1.1289506,16.363888,-82.511154
-0.48639494,1.8947777,-1.6330051,0.99641025,-1.0225129,-1.0741196,1.7173781,-0.6599609,-0.124209285,1.2396228,6.1822004,6.501242,-6.8235087,10.112718,7.605637,-6.482287,13.760126,0.27400663,-1.312883,1.8159904,-1.068935,-1.8834399,0.3299611,0.1877281,0.31796315,-0.4026743,-0.05470293,-1.2034426,0.018193033,-0.9976778,1.392293,-1.7081715,-0.47683635,-0.19674154,0.6471095,-1.0340651,0.6986412,-1.7621218,-0.8717477,-1.0527945,-0.473675,-0.08041209,-0.051658545,-0.01718934,0.15373144,-2.078342,1.9947044,0.60811657,-0.8185607,0.10571378,0.093685076,-0.021380544,0.75298595,0.2926578,-0.39458248,-1.1068077,-0.67685354,-1.3658019,0.49914736,-0.33151746,-0.7768487,1.098758,16.393682,-82.47792
1.7708058,0.76229197,-0.35006905,-0.8709565,0.3851539,-0.93635976,-0.8112647,-0.31071514,0.6039279,1.0424546,-0.5949451,13.889058,-7.47237,-8.769151,-3.1382716,0.18546999,0.3906197,-1.8488162,-0.59150976,1.4238658,-0.741536,-1.4757732,1.4862685,-1.75286,-1.3135562,0.10131176,0.15641524,-1.7388742,-0.024704313,-0.4167766,0.3360986,-1.0454603,-0.099672265,-0.08277725,-0.018370701,0.5908163,0.03276045,-1.2550808,0.46408594,0.7109086,1.0073113,0.09259363,0.35592458,0.1587849,-0.5286489,0.8001669,0.09389737,-0.1062249,0.39464808,-0.8762165,-1.6863039,-0.32016382,-0.8195447,0.4415149,-0.97347075,-0.08631008,1.1094233,0.3430755,-0.9425965,-0.15583783,-0.30125216,-0.3051048,-41.453194,-30.189783
1.7251444,0.7944554,-0.40438938,-0.9052366,0.32102054,-0.91111356,-0.74986774,-0.37815863,0.5893782,1.0835893,-0.5266565,13.717574,-7.4975996,-8.724442,-3.0819132,0.21002598,0.4878497,-1.8902011,-0.61145514,1.4664811,-0.70404714,-1.4783058,1.470898,-1.619975,-1.3591819,0.17210357,0.1273101,-1.8027589,-0.052414335,-0.579968,0.33963698,-1.1055171,-0.0725061,-0.18250151,-0.02339499,0.5625472,-0.059662968,-1.1918237,0.50283015,0.7655282,1.015944,0.045856588,0.28226992,0.0877274,-0.582402,0.8402545,0.04000187,-0.139377,0.41320923,-0.8400167,-1.6819363,-0.06583762,-0.8581683,0.4677837,-1.0983518,-0.1707927,1.0948958,0.36660272,-0.92109036,-0.13818058,-0.23144485,-0.33058038,-41.45479,-30.190569
-1.3922951,-1.8093516,-1.3251206,-1.7108417,-0.10165137,1.3655872,-0.828232,-1.3451664,-0.7405984,0.26941183,-2.1626844,16.256746,-6.028113,-8.709313,-1.6035842,0.297876,0.749429,-4.6097775,2.533299,-0.37241745,1.8554782,1.9842991,-1.3399045,4.564045,5.8593693,0.6367461,-2.2219079,2.1456976,-1.3994865,1.3504866,1.167845,0.5450401,1.3142861,-1.1416659,-0.3924042,-1.6805755,0.7560875,1.6719489,-0.5155924,-0.07731468,-0.84010637,-1.1168283,-0.7112934,-0.3194977,-0.44021925,0.7645801,-0.08757904,0.25525388,-0.1623859,0.18170264,-0.056294497,-0.05798473,-0.024717454,-2.0103612,-0.14855778,0.6535647,-0.011965039,-0.9727851,-0.035535365,0.58195645,0.54313457,-0.98308676,-89.93009,34.765236
-1.3880854,-1.8275019,-1.3244643,-1.6962517,-0.10399377,1.4841721,-0.8316485,-1.4441726,-0.69521487,0.22197203,-2.1893852,16.208532,-6.053838,-8.659397,-1.584861,0.2420287,0.7402027,-4.624726,2.6786196,-0.38478637,1.835931,2.0126321,-1.3467938,4.509691,5.8505654,0.6448373,-2.2301764,2.1240242,-1.449459,1.4177498,1.186843,0.6134275,1.388127,-1.1061074,-0.4300018,-1.7331157,0.7113402,1.6118677,-0.46729788,-0.062465046,-0.9173928,-1.2031786,-0.6922147,-0.2884909,-0.5071852,0.8449498,-0.1808202,0.3088596,-0.23418711,0.20085585,-0.021383248,-0.13893448,-0.14446226,-2.041664,-0.22242329,0.6927309,-0.15938008,-1.0962656,-0.14602952,0.6361738,0.5392049,-1.0898033,-89.9472,34.76511
0.55062366,0.7037843,-1.3695347,-1.1434418,-1.1453345,-1.2059848,-0.6513037,-0.2083649,0.061032236,1.0279377,1.5146965,13.091409,-7.2728558,-7.313719,-2.2184443,0.019313062,1.5007646,-3.0356324,0.37507492,1.53323,-0.4255849,-1.0825188,0.05977274,0.66415834,-2.231857,0.22112428,1.1446924,-0.85976887,-0.804623,-0.82635516,1.6465458,-1.5032277,0.38914496,-0.6247193,-0.802217,0.070114404,-0.1513791,-0.5096938,1.301852,-0.36177227,-0.7359749,-0.3230644,-0.33384967,-0.7964401,0.3788351,-0.79474545,-0.3310389,0.5766444,0.60450405,-1.207885,0.37637025,-0.8472717,0.19205678,-0.55261004,0.49892452,0.04867314,1.0943052,-0.0050471914,-0.023407148,1.0581084,1.2031213,-1.4559437,-61.777275,-34.759296
0.53014433,0.6301545,-1.3600447,-1.1416829,-1.1268268,-1.2075398,-0.60532516,-0.15989023,0.025215328,0.952298,1.6520057,13.13974,-7.192988,-7.307671,-2.1717305,0.05622406,1.4742831,-3.1389472,0.37252742,1.4663457,-0.40442005,-0.8535862,0.0437011,0.65027267,-2.1811235,0.051806994,1.164067,-0.9676599,-0.902745,-0.9232195,1.6253911,-1.4478749,0.37014493,-0.58300257,-0.88852113,0.1888973,-0.10149712,-0.48799038,1.312938,-0.4527646,-0.76473874,-0.3430592,-0.24699229,-0.919147,0.38397744,-0.94836193,-0.3082888,0.5701518,0.5190629,-1.2442234,0.42133725,-0.86415064,0.17366153,-0.46608922,0.41618186,-0.022480208,1.0818477,-0.03158837,-0.016575243,1.1147664,1.25892,-1.4877573,-61.776203,-34.758194
-0.24843305,-0.14970502,-0.23170632,-1.7282599,0.47718835,0.43928093,0.008759484,-0.43686575,-0.19521087,0.5247334,-0.2462564,14.283942,-8.07272,-8.858979,-3.6418443,0.49820718,0.22405735,-1.7495441,-1.5211792,0.37959865,0.7431491,0.109491035,-0.6017239,1.3729855,2.4736927,0.15176556,-0.21128139,-0.7617769,-0.66045266,0.0680141,0.40231222,-0.5385789,-0.19554913,-0.7961504,-0.122936234,-0.022773458,0.62070674,-1.2254341,0.48445195,0.06233324,-0.85713905,0.7905172,-0.35698336,0.010834078,0.37901008,0.20747049,0.07740201,0.18721291,-0.8955404,0.64966756,-0.41455898,0.14820118,-0.6795297,-0.8953582,-0.2797981,0.99472296,0.3992524,-1.1081837,0.71696526,0.6673176,0.08441471,0.06766087,-74.36341,10.787027
-0.25328857,-0.13240612,-0.17690241,-1.691592,0.47327876,0.30579883,0.025194883,-0.42528993,-0.17281955,0.4556595,-0.28214276,14.378594,-8.00431,-8.77724,-3.5925035,0.4590278,0.21710546,-1.6644214,-1.543573,0.37144053,0.7372986,0.15902522,-0.6165246,1.2855837,2.4725125,0.16681232,-0.33516955,-0.7678545,-0.6076153,0.00892338,0.45189565,-0.5582184,-0.1651215,-0.7484159,-0.15589558,0.10464809,0.55458266,-1.0885563,0.5307219,0.080073364,-0.85112107,0.8364192,-0.29589966,0.05421215,0.40071875,0.12770408,0.11013685,0.28818995,-0.9526106,0.6135919,-0.39210814,0.23374608,-0.6420563,-0.8102192,-0.32502517,1.0036604,0.44968843,-1.0223066,0.66182494,0.57498544,0.15504391,0.16042428,-74.355125,10.794591
-0.1459077,2.0624385,0.21176347,0.37262094,1.134255,0.4313497,-0.4998148,0.07174152,-1.4484031,0.21951894,0.16261993,1.9797106,-8.537559,16.705124,-6.154691,0.8041594,-3.7268786,2.8682048,-1.1441556,1.0554937,-1.5064952,-3.81563,-1.8213754,2.206351,-1.2165742,0.0856517,0.28002688,2.3799396,-1.5847328,0.004758037,0.928029,-0.62453264,0.54956573,-0.44613215,-0.85494584,-0.32998517,1.4753159,-1.3819767,-2.510679,-0.47157264,-0.49098575,1.6988527,1.0550342,-2.9946375,-1.5954684,-0.051162634,-0.23289584,-1.3752035,1.0804491,0.6522272,-1.6358756,-1.1091161,0.18100812,0.49385968,-0.37798566,-2.3342733,1.0891713,-0.61912817,2.3099642,-0.7796372,0.376441,0.2344789,30.940414,33.45601
-0.17589885,2.0553184,0.1514023,0.39333856,1.2618197,0.41760784,-0.4501161,-0.05616933,-1.5343019,0.13905631,0.17059849,1.9594868,-8.764647,16.691048,-6.263805,0.7400272,-3.7904484,2.7850165,-1.2945518,0.95654523,-1.406481,-3.7043624,-1.7264762,2.1512952,-1.1598091,-0.057236265,0.2842652,2.4980137,-1.5147583,-0.047207367,1.0384442,-0.72635573,0.5965471,-0.24171823,-0.770648,-0.38215265,1.4051589,-1.5589348,-2.4312298,-0.48325232,-0.40509874,1.7264347,1.1496336,-2.9754055,-1.6094308,-0.06703021,-0.17627133,-1.4203904,0.936664,0.7143126,-1.5466657,-1.0141411,0.12691243,0.45464545,-0.2640342,-2.5021465,1.0851997,-0.59483284,2.164704,-0.7809037,0.43882808,0.066739365,30.951603,33.44971
-2.1134257,0.82641244,-0.27787912,0.4746939,0.09248996,-1.3280182,0.70635927,-1.4882472,-1.7174397,1.3170916,-0.69953626,6.3611307,-10.415466,22.434704,-6.844245,0.7653332,-2.2710385,-5.88188,-0.13296665,1.3903751,1.4333588,0.9554819,1.4218909,-2.6420727,2.0651526,-0.5756043,0.662793,0.66262454,0.47097945,0.10972419,0.54978156,-0.9122278,-0.58755505,0.1987841,2.1517396,0.99076176,2.784175,-1.6959015,-2.5147462,-0.04238951,-0.3762626,-0.3380016,0.056909982,-0.4316685,1.1893954,-1.0848601,0.33513975,2.6360836,1.754019,0.98749495,-0.28965533,0.8489775,0.6353877,0.004302145,-0.21485987,-1.0738994,-0.17185795,0.54819703,0.058854245,1.0842422,-0.28503636,-0.90594363,79.95856,36.453964
-2.1074402,0.80391157,-0.32979238,0.4797398,0.04628992,-1.3488204,0.6976085,-1.517884,-1.7314236,1.3459433,-0.5979501,6.370619,-10.452176,22.441906,-6.778881,0.6908044,-2.3987157,-5.8876934,-0.15036279,1.4945296,1.4050275,0.9314693,1.4403268,-2.6276352,2.032738,-0.6733021,0.7495458,0.6353132,0.40056592,0.08693093,0.7270008,-0.8711685,-0.6249259,0.18262583,2.1776125,0.93874544,2.7871594,-1.7283764,-2.6478438,-0.17153089,-0.24379294,-0.41450974,0.124939926,-0.33032256,1.1038039,-0.95989347,0.30561215,2.5704398,1.7468313,0.99678147,-0.2777641,0.7628572,0.5705455,0.07150225,-0.15324871,-1.0202422,-0.016610729,0.54454505,0.24022879,1.1700121,-0.16091461,-0.8740263,79.950165,36.453857
0.22588187,0.7765124,-0.30112922,-1.2495918,0.452981,-0.5311747,0.3905556,0.9304881,-0.019452512,0.5657091,0.2035322,12.76162,-6.9715266,-8.599839,-2.95547,-0.31684563,0.87806314,-0.78222907,-0.637215,1.256286,-0.32434103,-1.5019118,0.78240234,-0.36471954,-1.4483219,0.3354833,0.41294283,-1.1006517,-0.21226865,-0.7691354,1.6862143,-1.0238888,-0.10219287,0.1807483,0.40924048,1.095082,-0.87008923,0.5838209,0.85162354,-0.5924081,-0.03474522,-0.30450815,-0.4628712,-1.3132094,0.43275118,0.082350075,0.88747483,-0.99482864,-0.030646307,0.37155026,-0.1027787,-0.96023405,-0.46141392,-1.0662845,0.62616104,-0.13771613,0.3533342,0.43244922,0.7334424,0.5047856,1.1369605,-0.7035651,-48.057533,-36.3266
0.25439987,0.74282163,-0.27848482,-1.225435,0.46250498,-0.53018326,0.47480863,0.9137488,-0.0013757348,0.5608374,0.32439056,12.8267565,-6.9307613,-8.672901,-2.9748702,-0.35207823,0.89149886,-0.7382967,-0.66836524,1.2938797,-0.35572577,-1.54358,0.82428896,-0.3610182,-1.4453422,0.29603574,0.4241614,-1.0509291,-0.2018731,-0.75439304,1.7272369,-1.064838,-0.08627651,0.13106032,0.4129435,1.17827,-0.8681574,0.6588804,0.8931398,-0.6181777,-0.039006785,-0.3395202,-0.5662867,-1.4044254,0.37895426,0.07946255,0.93863654,-0.9345775,-0.08792326,0.37973124,-0.17515323,-1.0481924,-0.39742857,-0.9227563,0.69791126,-0.24262622,0.31290227,0.5307612,0.7923611,0.5415933,0.98454905,-0.6499137,-48.0629,-36.331406
0.23591584,1.3342204,0.45002037,0.48513162,0.7677393,-0.09926784,0.0010052621,0.41035956,-1.7447351,0.59526277,0.18434735,2.277291,-8.798904,19.257408,-6.919227,2.6484673,-3.8587196,0.16073121,0.6784401,1.8741561,-1.6504772,-1.2103293,0.48305222,0.47305527,1.5063397,-1.6079569,-0.20499933,1.2761805,0.1741379,-1.1344492,1.3785119,-1.361997,1.0223782,-0.39168137,0.122383595,1.7570311,-0.19120643,0.80606884,-5.6568165,-2.6000645,-0.35275173,1.7726566,2.029641,-1.3524668,0.6167928,0.5240737,-0.28941,-0.28542462,2.2075849,0.5986564,2.2828162,-0.07412247,1.4916888,-2.2506318,0.9974927,2.0968554,-0.2486413,2.3564386,-0.4288321,-2.0218127,-0.7561075,-0.04522588,49.408676,22.363201
0.23451859,1.341616,0.4671592,0.47866452,0.8096596,-0.17930996,0.034272105,0.4373737,-1.7261138,0.56734204,0.16776928,2.1018443,-8.849167,19.309816,-6.9401,2.6945987,-3.8537488,0.20173222,0.65708536,1.9114774,-1.6756773,-1.189448,0.39922738,0.4949927,1.541315,-1.50985,-0.27132505,1.2671901,0.201632,-1.2207009,1.3973491,-1.424176,0.99405515,-0.40908816,0.20755124,1.7236942,-0.26146284,0.74704283,-5.6438646,-2.576031,-0.5184453,1.8603793,2.193489,-1.3568834,0.5935459,0.5659908,-0.39967662,-0.28133625,2.0949974,0.5330723,2.1590679,0.0021397697,1.6430057,-2.0456789,1.0278951,2.3246744,-0.37075284,2.3039963,-0.44128233,-2.0726452,-0.76616925,-0.020728469,49.41135,22.363073
