,n_counts,_scvi_batch,_scvi_labels,_scvi_local_l_mean,_scvi_local_l_var,cell_type,subtissue,sex
SRR6538583,310087.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538584,454000.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538585,280711.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538586,429494.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538587,195748.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538588,187833.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538589,91955.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538590,87239.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538591,250447.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538592,241196.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538593,46054.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538594,43224.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538595,143582.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538596,270611.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538597,135669.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538598,167843.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538599,160880.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538600,151452.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538601,145377.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538602,283750.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538603,268020.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538604,180816.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538605,167330.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538606,93029.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538607,406236.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,F
SRR6538608,86811.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538609,214142.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538610,204017.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538611,249770.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538612,224207.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538615,351493.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538616,338748.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538617,434220.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538618,364760.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,F
SRR6538619,413979.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538620,457614.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538621,430291.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538622,363259.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538623,343948.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538624,291424.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538625,269289.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538626,136854.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538627,130547.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538628,358213.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538629,137214.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538630,329593.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538631,312876.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538632,290439.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538633,241662.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538634,220331.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538635,228199.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,M
SRR6538636,213951.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,M
SRR6538637,255491.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538638,244836.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538639,351191.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538640,127030.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538641,338110.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538642,40809.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538643,36546.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538644,232959.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538645,217423.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538646,192066.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538647,170690.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538648,267761.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538649,255676.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538650,360317.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538651,315594.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538652,343235.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538655,361281.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538656,346496.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538657,306512.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538658,288364.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538659,182468.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538660,172265.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538661,318805.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538662,299251.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538663,304999.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538664,329118.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538665,306097.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538666,190096.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,M
SRR6538667,171473.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,M
SRR6538668,337449.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538669,318288.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538670,135624.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538671,125827.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538672,348016.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538673,664463.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538674,323141.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538675,257700.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538676,236537.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538677,252108.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538678,241843.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538679,185595.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538680,176119.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538681,185279.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538682,173746.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538683,245404.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538685,614775.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,F
SRR6538686,233152.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538687,74095.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538688,69427.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538689,263175.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538690,232707.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538691,244924.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538692,230013.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538693,243528.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538694,228397.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538695,271826.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538697,257603.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538698,311177.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538699,272693.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538700,89312.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538701,82523.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538702,138313.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538703,131101.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538704,128120.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538705,120720.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538706,338723.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538708,319795.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538709,163099.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538710,150193.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538711,252803.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538712,236476.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538713,190697.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538714,179272.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538715,150914.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538716,142751.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538717,177604.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538719,170359.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538722,152569.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538723,139211.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538724,231124.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538725,220177.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538726,245382.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538727,235059.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538728,356134.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538730,331750.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538731,246184.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538732,235458.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538733,62976.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538734,61027.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538735,261001.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538736,236451.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538737,262701.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538738,244988.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538739,102198.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538741,98993.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538742,324736.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538743,299107.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538744,164684.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538745,156289.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538746,353569.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538747,331821.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538748,185287.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538749,174789.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538750,115042.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538752,106248.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538753,122833.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538754,114826.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538755,181148.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538756,171566.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538757,212404.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538758,202750.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538759,191394.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538760,181003.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538761,197405.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538763,187233.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538764,217140.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538765,203425.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538766,275355.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538767,261350.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538768,70579.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538769,65991.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538770,219419.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538771,200114.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538772,203148.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538774,194006.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538775,146092.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538776,138861.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538777,228252.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538778,216541.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538779,123898.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538780,118913.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538781,140680.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538782,131918.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538783,211845.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538785,200633.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538786,133664.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538787,119881.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538788,299624.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538789,281740.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538790,55714.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538791,51500.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538792,81794.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538793,76244.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538795,38742.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cerebellum,F
SRR6538799,280700.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,M
SRR6538800,267192.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,M
SRR6538801,226292.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538802,211680.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538803,286625.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538804,268116.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538805,213250.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538806,202824.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538807,170198.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538809,161328.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538810,244418.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538811,225799.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538812,173102.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538813,165231.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538814,139204.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538815,128675.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538816,119958.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538817,112559.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538818,5961.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6538820,5883.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6538821,203883.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538822,192018.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538823,190949.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538824,176750.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538825,303366.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538826,283700.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538827,129960.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538828,122283.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,M
SRR6538829,144600.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538831,135532.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538832,341192.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538833,320343.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538834,181345.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538835,165826.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538836,162777.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538837,156372.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538838,198305.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538839,185838.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538840,128930.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538842,121811.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538843,233829.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538844,224619.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538845,62163.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538846,57538.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538847,172344.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538848,162426.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538849,315066.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538850,300169.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538851,214972.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538852,1484623.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6538853,203309.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cortex,M
SRR6538854,232771.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538855,220973.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538856,241969.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538857,224835.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538858,281675.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538859,266964.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538860,240118.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538861,228449.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538862,150542.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538863,1569808.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6538864,140437.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538865,176275.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538866,166589.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538867,218232.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538868,196933.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538869,186672.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538870,174168.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538871,304975.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538872,288749.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538876,187129.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538877,177715.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538878,186097.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538879,165286.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538880,92560.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538881,87110.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538882,194755.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538883,180342.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538884,98603.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538886,92532.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538887,244307.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538888,230519.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538889,101400.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538890,89154.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538891,215677.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538892,204247.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538893,170430.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538894,159492.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,M
SRR6538895,234628.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538897,218341.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,M
SRR6538900,88449.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538901,77771.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
SRR6538902,70057.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,M
