X_scVI1,X_scVI2,X_scVI3,X_scVI4,X_scVI5,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-2.0574973,0.9710578,-1.8758773,0.25182462,0.60361433,-2.0507586,-7.049289,1.6928577,4.674875,1.2203221,1.2451313,1.4051492,0.25263026,-1.9008907,3.7279649,-0.398423,-0.031026874,0.4373363,0.055827275,-1.9499358,0.24170597,0.03202332,0.92477334,1.6532654,-0.7066078,2.2458482,2.5876145,-1.1607268,-0.571028,0.7584652,1.319762,-0.03746641,-1.4635936,-0.16558534,1.6368613,-0.76263493,1.2125095,-0.029876776,-0.075881995,0.24800089,-0.6030251,0.18471651,-0.5692785,0.5834989,-0.4793853,-0.5342432,-0.24032973,-0.16169941,-0.10853006,2.2444632,0.020890424,-0.9847432,-0.4630674,-1.1011449,-0.5371231,10.70459,-2.6865647
-0.21805602,0.17279264,-1.4474477,-0.043492287,-0.0112266205,-0.48373312,-1.6857464,-4.404988,4.6761327,-0.3028716,-1.536333,-1.4906096,-2.6913693,-3.136755,-1.3545352,4.8215494,2.2155678,1.2327492,-1.402614,1.2339108,-1.2408274,0.06322758,-0.6002438,-0.34092748,1.6788515,-0.7908299,-0.9159767,1.4064885,-0.4928867,-1.5881073,0.040147096,-0.4874439,-2.0730402,0.26549593,-0.4762926,0.540335,2.0849133,-0.07752705,-0.9692863,0.04440643,1.7355002,-0.38561434,-1.2580321,-0.87932104,-0.9652856,0.6917908,-0.06930925,-0.892172,-0.71718466,-0.49860922,0.49244362,0.22701652,-0.009035859,0.6940288,-0.2770659,9.362631,0.4601016
-0.016615197,0.014570251,-1.7389752,1.7441602,0.5181963,-0.020589078,0.15439072,-5.006577,2.6913226,2.273887,3.549869,-1.2471474,-1.8792652,1.2780138,-0.8101143,1.1608013,1.2752559,1.7452216,-3.4725852,-2.6504855,1.1006862,0.5953305,1.7002296,-1.5308759,0.06842396,0.30231524,0.37661102,-0.04961959,-0.88307536,0.052073833,-0.25633755,0.6790127,1.9512155,-0.15008315,-1.1120089,0.8528245,1.6178437,-2.272909,0.20080401,-0.4245241,-0.36316243,-0.11676534,0.25781605,-0.6981672,0.106832616,0.5235324,0.38312495,-0.33128867,1.0167016,0.39952877,-1.2362564,0.7605774,0.7193033,0.41114283,0.81008375,7.411059,0.41375363
-0.11796673,-1.2973658,-1.1335378,0.94933146,-0.29990187,0.42854583,-0.85757947,-7.099776,-4.000316,-1.4226427,2.0393279,-0.72618216,-0.38588753,-2.900555,2.459479,-1.9384058,0.5729443,0.09632565,-0.47631145,-0.27417982,0.91156524,-2.3770978,1.5782202,-0.44625005,-1.0012991,-0.22106569,-0.18936506,2.1238785,-1.2336004,0.59970814,-0.18603638,1.193559,-2.2883365,0.7552269,-0.009734153,0.68265766,0.7884329,0.50004953,3.8253775,-2.327289,-3.1080842,-1.8237854,-0.48385438,0.49913973,0.98462504,0.11230855,-0.4431473,1.2745428,-0.8990602,0.0010417657,-1.4651029,-1.9316037,-1.8753065,-0.06993244,1.3441917,6.5653234,1.1026016
-2.651104,-1.2529414,0.10155141,1.5482786,0.03821582,2.802585,-8.346302,0.034155663,-1.551132,-1.6536791,1.933183,2.5228608,-1.7068733,1.7986819,0.3463581,-0.46018234,0.5604754,0.9186881,-3.4963036,1.9818387,1.1253713,-1.390234,-1.7854079,-1.3519814,1.9637647,2.1652548,-0.5496093,-0.78995717,-0.31541896,-0.50258243,-1.1062142,-0.6765091,0.16491796,-0.5535728,0.8177809,1.2215469,-0.32107967,0.11248924,0.7499241,-0.88604206,0.78578687,0.4104832,-0.07146283,-0.25922388,-1.0910386,0.82658416,0.39261273,-0.022011444,0.46279147,-0.40754136,0.70439345,0.49639037,0.31029513,-0.026701799,0.83581334,4.088215,-3.0893786
-2.9145653,-0.6686939,-0.011008203,1.6995957,0.37633082,3.2336028,-8.786309,0.3410122,-1.5124134,-2.5076733,-0.21382232,3.1460013,-2.3105917,-0.3440952,0.031863965,3.5810308,1.0420152,1.3243934,-1.448993,1.7545662,2.3119981,-0.2378273,-1.5526493,-1.8454262,1.5277025,1.460643,0.64140964,-0.20618333,-0.9166625,-1.0466672,-0.45929733,-1.2661372,-0.067943774,0.16998796,0.10998047,0.46083477,0.7032465,-0.29143253,0.8976272,-0.44914645,-0.11021606,-0.12460284,-1.6043637,0.35532308,-0.42308012,-0.23736975,0.2734357,0.8300761,0.15686727,-0.28115523,-0.21021414,0.3012362,0.5611834,-0.32165807,-0.18884882,4.1019425,-3.2658112
-2.2925377,-1.0430712,0.10379171,0.7724897,0.049023394,2.307962,-7.3986835,-0.44026312,-2.2068253,-3.4762936,-1.1389027,5.1631465,-1.070065,2.1158354,0.6395954,3.9473658,0.52432257,-1.4687449,-1.4809191,1.5073774,0.73820806,-0.41940686,-0.54130673,-1.3207506,2.3773887,-1.2124046,-0.91710454,0.41293138,0.31438115,-1.173115,-0.7825495,-0.5212245,0.43810454,0.29769716,-0.48470038,1.3614866,-0.25057977,0.7685863,-0.9953242,0.08028603,-0.26244938,0.5342726,-0.6681706,0.6420363,-0.93597054,-0.22409257,0.83440983,0.5966254,0.6531131,-0.98475754,0.7677964,-0.7533002,0.7115376,-0.2508201,0.46241513,5.0723724,-2.9866436
-0.9664818,0.8664944,-1.3286716,-0.6602161,0.5249059,-3.0370867,-5.014546,0.19938287,4.7937117,-0.42103598,-3.0395234,0.017708944,0.8957551,-0.06456676,2.4688115,3.1307564,0.30054492,0.05430858,-0.95960706,-2.3356647,2.7292988,-1.6346102,-0.24203697,0.6839031,0.2250387,-1.6721891,-0.03171207,0.4674547,-0.30250302,-0.8739548,0.41294342,0.62754506,-0.27675316,-0.04708679,-1.3024406,0.40717024,1.0547128,0.13595122,-2.0550754,1.2828726,-2.0592687,-0.74257255,-0.37940714,-0.57180345,0.6725394,0.9517308,0.13182862,-0.43362802,0.43834364,0.05701409,0.8460937,-0.70911366,-0.45326778,-0.2343776,0.80715466,11.214713,-0.82966137
-2.3062654,-0.099454135,-0.6740429,0.48907238,0.31486753,0.088242725,-8.157755,0.3334325,-1.0108124,-2.5230162,-0.5329266,2.2826946,-0.93607545,1.833082,1.0056834,2.4253974,0.28498426,0.36264357,-1.5312505,-0.6389744,2.7552667,-1.3647101,-0.40147066,-0.74370897,2.1086562,0.051341534,0.020314967,-0.124588706,1.0504149,0.29939654,-0.2038285,-0.15310489,-0.046914432,1.074481,0.008065416,0.8353375,0.3047532,0.50596994,-0.3658608,-0.92120475,-0.43604034,0.14591342,-0.9245418,1.0081187,0.4653704,0.39990973,0.99150145,-1.0245577,-0.42426154,-0.98167306,0.494867,-0.9250855,-0.7458968,0.785192,0.31448808,7.3572307,-4.074648
-1.6721786,-0.21417195,-1.0926646,0.28089768,0.12433709,-0.2622477,-6.0949736,-0.6018388,2.1054482,-0.31654066,0.61159647,1.3906841,-0.34347606,-2.7947853,1.433494,-0.8090577,-1.2513701,-1.8933561,-0.42363834,2.3680956,-0.43859047,2.2268856,0.08967769,-0.76922995,0.7148441,2.3641658,-0.46590626,-1.9336926,-0.6130236,0.98916805,0.58058023,1.9570172,-0.4634019,-0.4260887,-0.30138692,1.5260634,-0.21723829,-1.1312826,0.93267417,-1.4465501,0.49863052,-2.4711976,-0.5914172,0.65716,-0.48698393,0.55068815,-0.8591994,-0.39391282,1.6508851,2.187682,0.8218643,-0.11381523,0.2197779,-1.6296469,-0.06333332,8.597447,-2.8326008
-0.99404556,-0.069648325,-0.31023854,0.54642624,0.08684443,-1.495351,-1.6845802,-1.0092025,-5.4974093,7.7370944,2.9873059,-5.3053493,1.3412358,1.3334576,0.7928186,1.0142107,-0.4891731,-0.48251548,2.3626542,-3.170602,3.0127573,1.8210617,0.48710686,1.9301572,-0.98694825,0.17408225,-1.8988888,-0.15253106,-2.2876136,0.4037427,0.050196934,-1.0015599,1.1449188,-1.0720836,-1.1130804,1.6478027,-0.08451435,-1.2665659,0.38347992,-0.49166903,-0.03662979,-2.0965428,-3.4651241,-0.072759904,-0.83991605,-0.31006774,-1.4828306,0.651757,-2.9912562,0.15813552,2.0220284,1.8766358,1.3770052,1.5608811,1.3001432,7.6786313,-1.4542195
-1.2835299,-1.1003765,-0.1634779,0.5530608,-0.15232074,2.008853,-4.4371257,-1.6019247,-3.2785337,-3.5218322,1.6090288,1.9917737,1.019925,-1.451054,0.53953,1.9796147,1.4107832,1.2123492,-2.728319,2.2529757,-1.5875759,0.8081903,-0.06722138,-1.6402665,1.1385205,-0.8236878,-1.2336024,2.5128076,-3.1565177,0.19348386,-0.43523407,-0.16362551,-0.6721737,-1.5013871,-0.4634957,0.16775224,1.8974186,-1.7295401,-0.38893372,-0.22388059,1.0268722,0.37002948,-0.16688971,-0.8883948,0.49450806,0.83746547,-1.1361175,0.49825922,0.1989925,-0.5784358,-1.6237493,0.30093154,0.3200538,0.013973986,-0.85986394,5.7465515,-1.330864
-2.8780537,-1.6888605,0.15230983,0.9947191,-0.086937726,2.5227327,-8.487541,0.14935651,-2.531734,-2.1375456,1.9040996,3.895353,-3.470794,0.5373534,-0.22282529,-0.7893215,1.4791341,0.06230519,-2.2405467,1.2648993,1.7607969,-1.6038417,0.84293205,-0.83235127,0.9260061,1.6072814,1.0010833,-0.63044274,-1.0507216,-0.11705129,-0.96731716,0.24745841,0.40004817,0.93736714,1.396773,-0.06302064,0.057857152,0.6329892,0.7105805,-1.2056351,-0.6480617,-0.43287587,-0.69714797,-0.04620679,-0.76477283,0.17010663,1.1959221,1.2816981,-0.023958527,1.0738645,-0.08976746,0.22533734,0.44279423,-1.0653533,-0.1316722,4.700802,-3.192099
-1.6083585,-0.65977,0.10847312,0.76448244,0.14208095,0.693063,-3.631534,-1.7300262,-5.4502053,8.365517,-2.001003,-4.111431,-1.9547201,1.4885106,2.8650558,2.3925385,-2.940045,-0.12658386,-0.82775396,-0.73534936,0.6725167,1.5476463,0.7603972,0.89555126,0.03537442,1.4657784,1.066961,0.8871416,-0.415183,0.91089207,0.6816759,-1.2541953,-1.2433572,-0.04304601,1.2100265,0.57914853,-0.004436404,0.78676176,0.6312471,0.2165193,1.102715,-0.83852464,-0.36413226,-0.24358822,-0.1569235,0.75759345,0.82859886,0.48981115,0.27766597,0.28996804,1.1631954,0.5339625,0.11866425,0.6937638,-0.78640616,5.7520604,-2.3806903
-1.6173594,-0.5180607,-1.0385422,0.63515514,0.175391,0.6758279,-5.7428617,-2.0441558,0.03992454,-2.0649276,0.42993617,3.335614,-1.3280956,-2.702358,-0.23112099,0.10216645,0.35432592,-1.3613917,-0.74113655,3.0369158,0.030821275,1.4343596,-1.8846673,-0.4888805,0.6806883,1.5475024,-0.30672055,-0.7688987,-1.0159068,1.4790817,0.9824931,0.69023865,-1.3994697,-0.18533033,-1.773821,1.3456525,0.9214207,0.54022413,0.1307618,-1.1254011,0.36044282,-1.7017118,-0.3971429,1.1903044,-1.3532581,-0.6929113,-0.7496715,-0.15183148,1.1255615,2.9089925,0.00077614386,0.38426027,0.035632692,-0.7018788,-0.28968287,7.600858,-2.8488061
-1.1291921,-0.9384695,-1.0067018,2.3637128,0.31584612,2.4364314,-1.6634934,-6.522246,-2.3605626,2.3616683,1.2625052,2.644974,2.1499524,-2.7804668,1.0222037,0.0034406579,-0.55715466,-0.00023444621,1.8918655,1.5941483,-0.49421638,0.4400337,-0.74072707,-1.9787054,1.9827428,0.523411,-1.1875693,-0.7628602,0.0847748,-1.4315313,0.6500614,-0.58126813,-0.7659776,-0.56609356,0.384507,0.8093246,1.2066292,-0.72398514,2.658772,0.676739,0.45378125,1.2474763,0.4143607,-3.106866,-0.3004487,0.91385835,-0.72992146,1.1860152,-1.0816072,-1.9751445,0.7139103,0.12797396,0.01240015,-3.2644136,-0.9262911,5.86933,-0.2631454
-0.37290764,0.2205644,-2.532424,-0.3311848,-0.1454679,-3.504016,-1.519228,-4.1294866,3.4899998,-0.46680835,0.94907147,-1.1855296,-1.2472097,-2.098131,0.78113455,0.08069743,-0.17744733,-2.5379605,-1.0419955,0.99602157,0.48954365,2.0525658,0.9139261,-1.390926,1.2504238,1.3224227,-1.4243456,-0.85654795,0.53713083,0.1875332,-0.80858344,1.7275127,-1.652819,-0.21571156,-1.3164145,-0.09871864,-0.11555047,-0.6446667,-0.00788694,0.051559128,0.6523524,-1.2125084,-0.44068155,-1.4661101,-0.8074606,1.8040739,-0.11084733,-0.015200735,1.095907,1.4116794,-0.51252824,0.781873,0.6990654,0.5155454,1.2096025,9.938152,0.5470404
-2.4115453,-0.8434031,-0.08585155,0.9824261,0.14326708,2.45337,-8.797189,-0.78773195,-0.7371265,-0.95374644,-1.2353746,1.6609858,-1.9837855,1.3044202,0.09363337,-0.5070392,0.5565872,1.3212886,-2.341405,-0.42244095,3.196342,-1.4724392,-0.6455627,0.36112216,1.6218077,1.4879664,0.3487056,-0.51607305,0.85769117,-1.2795833,0.07850576,0.7214928,-0.45736605,1.1000748,-0.71444356,-0.5476231,-0.9710787,1.0431782,0.7382682,0.95999825,-0.13693517,-0.2374579,-1.1665397,-0.64301336,0.0640895,0.9151213,0.60903096,-0.2695667,0.6772849,-0.669888,1.2513909,-1.0491147,1.426448,1.407346,-0.8606802,5.116935,-3.4777308
-1.9828767,-0.5268651,-0.056509435,1.7208464,0.17382583,1.9376701,-5.2653937,-0.5446994,-5.079374,6.701151,-1.0866207,-3.7203474,-2.2110293,2.186539,2.6222725,1.157596,-2.731966,-0.6650217,-2.0631437,-0.28664416,0.8878106,1.1677343,2.3106406,0.18149754,-0.7584022,1.2411414,0.29782274,1.223517,-0.9499887,1.2495829,-0.39077994,-0.867225,-0.3706198,-0.62693286,1.5053272,-0.6058305,2.0704954,-0.041399613,-1.7430165,0.43597835,1.1379261,-0.11057545,-0.02082566,-1.0201057,-1.382826,1.2034429,-0.30621946,0.37146732,0.75819194,2.2888339,-1.476773,-0.52918744,-0.8691408,-1.4877758,-1.2103386,4.622857,-3.1436446
-1.653015,-0.43687353,-1.0853539,0.5987398,-0.015227493,-0.5141504,-7.016676,-0.3794817,-0.49124742,-2.2352479,1.9541361,-0.72018373,-1.7094551,0.50694835,1.7051635,-2.1483128,-0.60140604,-0.66692114,-3.280122,0.18939562,1.6255649,0.4942445,1.9922185,0.8442609,-1.72363,0.2323411,1.0134592,0.81494343,-0.9831548,0.68815446,-0.4017177,0.28946856,-0.39534885,1.3773828,0.5520553,-0.1455406,0.15685791,-0.5482,-1.4940566,1.5770268,0.8914776,-0.2962984,0.32615095,-1.4167007,0.6957904,0.047923084,-1.3904318,-0.7016844,0.12239797,-0.43942568,0.8415703,-2.0093927,1.1984404,-1.699096,-1.2635853,7.75095,-2.972303
-1.3049221,0.43311802,-1.9132781,0.40416312,0.14815119,-1.0531378,-4.9165754,-1.7648044,5.859612,-0.35826924,1.1512909,-0.9069725,0.31162065,0.15188333,1.1630539,3.2134228,2.2546244,-0.31798106,-2.0848513,-1.477844,0.098296955,0.23632759,0.14476551,0.42721245,2.092283,-2.331329,-1.4507554,0.1532672,0.40684897,-1.2546272,-0.20573871,-1.8878064,0.29769233,-1.084373,-0.73097134,-1.5641062,1.3738418,-1.5687119,0.27040547,-0.14720583,1.101463,-1.8031173,-0.12221109,-1.5091262,-0.7968165,0.46213558,-1.6153996,1.0026363,-0.99694884,-0.90079594,1.754953,1.2698543,0.5022806,-0.40091246,-0.58322096,10.5625,-2.0259004
-2.5294785,-0.4759451,-0.48479527,0.30640823,0.22505102,0.922919,-9.641101,0.82597554,2.5712957,0.41410422,-0.12492342,1.4219859,-0.8605422,1.8962896,2.6754394,-1.7989151,-1.5744373,0.60786235,-1.4404666,-0.6534454,2.8523061,-1.3796667,0.08201145,0.67528623,-0.49744996,0.75447917,1.2094717,-0.2693546,0.64546406,0.5563698,0.15046765,0.040739138,0.48846635,0.48982334,0.45770013,-0.56083107,-0.20681368,0.017926918,-0.74581695,0.4034491,-0.9324998,0.45173714,-0.0397511,0.09120649,0.38130486,0.39638937,0.26693562,-0.73816323,-1.4429349,1.0340086,0.5635545,-0.8979913,0.04780317,-0.61439794,-0.084057,6.674036,-3.761993
-0.3692683,-1.1587273,-1.1400447,0.8914893,-0.4463298,0.3715082,-2.1195567,-5.0792375,-3.031625,-4.684124,1.5537347,-1.9298398,-1.5819252,1.3276958,2.1336656,-0.86273646,-0.00464543,0.71579486,-1.4767951,-1.0834447,2.6734548,-1.9721469,0.55289185,-1.025176,0.1981598,0.46631947,-0.6742267,-1.241231,-1.0922632,-0.9314173,0.055528447,0.52153724,1.425278,0.006416548,0.35882625,0.30159548,0.86460906,-0.27967933,-1.778776,1.083545,-1.9812834,-1.6170012,0.9512881,0.17777365,2.0767717,1.5514846,0.73221165,-0.0784993,-0.84761167,0.35130328,0.5837241,-0.032191094,-1.381132,-0.90598786,1.8568662,6.5173144,0.87707335
0.24317597,-0.2285473,-1.6466719,1.2269144,-0.08184698,-0.8567672,0.04018002,-5.5753818,-1.909331,-2.8347228,4.132623,-1.0100932,-0.094380215,-1.0727586,2.4170744,-1.0060974,-1.773173,0.011772828,-0.13792902,-1.2983891,1.2458884,-1.6646411,-1.1393272,-1.1389658,0.9009852,-0.3072987,-0.40386525,-0.4578652,-0.6636388,0.0014826326,1.2703727,-0.096245855,1.4008545,-2.0041249,-0.054073464,0.20385893,0.0118835755,0.8908883,1.3533044,0.07526171,-0.5695583,-0.21939713,-0.20164661,-1.2922647,0.18002069,0.067981355,-0.00043936828,0.2394547,1.4330429,-0.43621978,-1.0551033,-1.4533908,-0.17118718,-0.18144302,-0.2791066,7.788892,0.5958826
-2.3959942,-0.0031936616,-1.0151551,0.59531134,0.41577676,1.5155025,-8.543776,1.1540401,3.537555,-0.41121957,-1.5744747,2.2099383,0.51402646,1.3818556,3.8231106,1.5117726,-0.22248007,0.5839188,-0.17217758,-0.9280028,1.1033411,-2.0415237,-1.0249352,0.9314898,0.41698238,-0.42655057,0.91103196,-0.9655005,-1.3470107,-0.875484,2.264863,0.5224652,-0.50412655,0.7220431,0.64798874,-0.7744325,1.2525896,-0.41373238,0.41873026,-0.23598023,-0.23412745,0.6706987,0.6255438,0.23320411,1.4964117,0.160779,-1.6059854,-0.70283985,-0.74155974,-0.19190735,0.14628805,-0.5132371,-0.25388473,-0.0025626156,0.69966596,8.05195,-4.021618
-1.06184,0.46345022,-1.8408607,-0.24716851,0.13836995,-3.4167423,-5.497784,-0.21581791,1.7841437,-4.189044,0.8177171,-2.765988,-0.9414698,0.159476,1.1923292,1.5465745,0.23050423,-0.27976006,-2.5401254,-1.6526235,2.435277,1.3973634,1.5814011,1.0571523,-0.132587,1.0195935,0.3128257,1.8607951,-2.0756173,0.38914332,0.69534534,1.0162153,-0.06385363,0.9103482,-0.434566,-0.87082005,0.69120675,-2.0596302,-0.11776922,1.6744964,0.07336011,-0.53124475,1.6584735,-0.39419216,-0.2025185,1.4905615,-2.1299329,-0.46417677,-0.95310473,0.072627954,-0.37870514,-0.96243966,-0.7105338,1.8458182,1.2438978,10.619235,-1.1276647
-1.8404969,-0.105515525,-1.0608559,0.41796368,0.17414561,-0.9262423,-6.558546,1.2085613,-0.83746827,-2.0896087,0.5553715,1.5129901,-0.57875514,2.096748,1.867117,1.537279,-0.24498673,-0.5911371,-2.9843333,-1.1368513,2.28815,-0.6600307,0.86714447,-0.49972257,0.49930993,-0.8125199,0.49902555,-0.091126524,0.27036452,-0.16628303,-0.48560473,1.6212771,-0.7778189,-0.85513306,1.0861547,0.9270036,-1.1509975,-0.62038416,-2.2489002,-0.19721058,-0.23192301,-0.74075603,-0.39283592,-0.59468037,0.001210882,0.53653073,-1.8869603,-0.19840515,0.51285756,-0.25496197,-1.8729932,-0.8681776,0.63179547,0.04993087,0.16168545,8.579335,-3.3006926
0.2884881,-0.0017419457,-1.0860239,1.6333206,0.24937972,1.7437772,0.9752675,-4.971829,2.6056302,3.5425537,4.581607,-0.361331,-1.7199184,0.3611435,0.91707796,1.1261265,-1.2194113,1.5264847,-4.6684837,-0.37788942,-0.71990967,-0.44725767,0.97412485,-0.15909521,-0.45825517,-0.048432343,-0.774773,-0.5938441,0.21724631,-0.5348658,0.76657605,-0.0752016,0.6611099,-0.62776697,0.40605578,-0.35528818,0.18328062,0.84037656,1.2771807,1.5637571,0.26859653,-0.64836144,-0.65455073,-0.5347113,0.31738737,-0.068169236,0.96580935,-0.95654756,1.1518937,0.13758115,-1.2585324,0.4151561,-1.1083248,-0.09855201,-0.12445138,7.152446,0.54915345
-1.3788687,0.74762595,-1.8848159,-0.9342401,0.20893973,-2.9193647,-7.280638,2.1190708,3.0336094,-2.0342045,-0.59196365,-0.40821633,0.14002876,1.076632,2.8867774,1.9810737,-0.18857983,-0.21211715,-0.70147276,-4.3468156,2.8168006,-1.3374428,1.4392403,0.96262455,1.1837059,-0.97966963,0.678412,0.09737975,-0.5520715,0.32909465,0.84283733,-0.09802916,-0.24039485,1.1336612,-0.6321017,-0.9077853,-0.12531458,-0.22023717,-1.6707968,-1.5426469,-0.25765166,-0.15227799,0.86951077,1.2719221,1.1473289,-0.8643135,-0.63772565,-2.1096578,0.12820916,-0.13153823,0.9549259,0.36653918,-2.7948172,-1.0679214,-0.26898298,11.811451,-0.9170899
-0.26674786,-0.23959973,-2.0015373,-0.13147032,-0.568794,-1.6624001,-1.49599,-4.127487,2.6608362,-2.935805,2.288536,-4.693295,-2.9572272,1.909168,-0.039444067,0.68886954,1.2171187,-2.3658924,-0.1442979,-1.1914307,2.8089662,0.6884182,0.42281276,0.2510287,1.493573,1.7161156,1.156537,1.4207653,0.30985427,-1.9572061,0.28522113,0.2941304,-0.18136577,0.67598295,-0.18293071,-0.022608668,-0.043072846,1.3812095,1.8346287,-0.16426703,0.56384385,1.4976434,-0.7044106,0.6422166,1.1968446,-0.19711259,-1.156391,1.2184505,-1.1127298,-0.24282345,-0.9869708,2.0747244,0.16683088,2.1911714,1.0972148,9.339717,1.0777848
-0.017074972,-2.0610676,0.35477328,1.4439328,-0.27683744,4.50221,0.6641385,-7.548207,0.5727577,2.0677178,2.0460958,4.99876,0.42438278,-0.088796854,0.5197726,-1.5044273,-2.7650933,2.6313062,-1.5366391,1.2429067,2.1167321,0.063555725,0.90320355,-0.8295156,-0.6966897,0.81653214,-0.5861451,1.168431,-0.0262425,-0.7674307,0.26956952,0.6325444,-0.10736142,-0.8477943,1.140807,-0.6470763,-1.5899724,1.4147913,-0.23091115,-0.3544292,-1.9822137,-0.4053934,0.77690184,-0.9878405,-0.6157715,-1.3214397,-0.4398283,1.7770922,-0.08730226,-0.29242414,1.1005858,-0.35632837,-1.6268606,0.75451696,1.6856502,3.8138483,0.84958136
-1.8182884,-0.1215478,-1.4483792,0.25862497,-0.16510332,-0.19768085,-7.4948683,-0.33197,0.70069057,-2.191797,1.7477604,2.391212,1.333988,3.2211678,4.8493752,1.725454,-0.65463424,-0.1984585,-1.1627624,-1.6085521,2.087142,-0.2731579,0.59753305,-0.648589,1.380352,-0.76107603,-0.2788182,-0.97692937,0.66599804,-1.631784,1.1674794,0.53131264,1.6194581,-2.6251068,2.2837148,0.044415705,-0.30012503,-0.47693536,-1.9004167,-2.4367313,-0.36102948,0.15187205,-1.4139752,-0.20213355,0.9054358,0.12282392,0.63395756,0.22524749,0.60857505,1.0680147,-2.5949662,-0.06427968,1.1447253,-1.0815017,1.2284665,8.625774,-3.10679
-2.2942915,-1.2688354,0.22392642,0.6348037,0.033066478,2.5832827,-8.231023,0.22077091,-1.0032518,-2.423933,0.13366036,4.2639675,-2.7647195,0.47191414,-0.012944309,0.59206885,-0.31037018,0.6583113,-2.1376204,3.0420544,0.47797447,-1.5085231,-1.2870027,-1.4957918,2.3001707,2.1013224,0.8623151,0.7116533,-0.020679248,-0.75306517,0.037767045,-0.5499798,1.4776789,2.0560813,0.16255686,-0.608299,0.5244788,1.1477199,1.1863049,-0.76327455,-0.9283918,-0.23365676,-1.1367854,0.24629354,-1.0509543,0.25239336,1.3435194,-0.28925008,-0.8210789,1.2811838,0.4876289,0.83844274,0.09433276,-0.91562724,0.47904238,5.120104,-2.748817
-2.0834596,0.45100957,-1.2753394,0.25227678,0.27203205,-1.028823,-9.219098,1.3360627,2.314503,1.4262714,-0.25014633,-0.54072595,0.760602,-0.5858298,1.1194366,-1.51642,0.092621826,1.9891413,0.35997394,-3.8580892,2.06194,-0.48856166,-0.6744736,2.0636115,-0.9338102,1.7485867,1.4196403,-1.5139961,1.3216918,-0.03671768,-0.067234784,-2.9995592,-0.42852098,-0.28711227,1.3525962,-0.20437227,0.82668656,0.31597847,-0.452696,0.56344783,-0.74875313,0.3450524,0.031902887,1.8305799,0.07023301,0.3597601,-0.6736972,-0.57320845,0.32770392,-1.0206804,-0.35331264,-0.19047628,-0.45732367,-1.4797422,-1.1835508,9.5332,-3.409866
-0.18729083,-1.1804556,-0.62604016,1.0563071,-0.0898004,1.0566444,-0.8868498,-6.643235,-2.4265077,-0.8670166,4.1080365,0.7024484,-0.23162995,-1.8843699,1.9618354,-2.2989137,-0.8702222,-1.2902832,-0.37259835,0.08117473,0.28281915,-1.9060715,2.1036382,-0.32740113,-0.85668516,-0.36354488,-0.5803182,1.5330218,-1.0626115,0.18177463,-1.3307325,0.6876529,-1.1308535,2.2771554,0.1652873,-0.8787303,0.4590514,1.0871457,2.7409933,-0.086671226,-1.9460125,-0.84389305,-0.07496038,0.11684921,0.44197556,-1.0781789,0.8593711,2.1595485,0.43484932,-0.4396394,-0.5289258,-0.78068507,-1.8906131,-0.13281067,0.4885604,6.036142,1.0245471
-1.9814538,0.70219743,-1.2797315,0.15882283,0.29434368,-0.88356054,-6.888695,2.200384,4.080496,0.9094256,2.6624427,-0.045188334,1.7916243,-1.4841176,3.5783935,0.061318394,-0.52327746,-1.2307994,-0.7601081,-2.3451927,1.0399576,-1.4402075,-0.25098026,-0.445917,-0.828264,1.6560608,1.5996531,-1.1304128,-0.103883736,1.0730588,0.3589677,-1.7052971,-0.015928898,-1.2145474,0.19131461,0.6464502,0.6807674,0.31103903,0.96807677,-0.40461406,0.23333608,0.10690589,1.5962363,0.9511035,0.5217568,0.07249458,1.1610727,-0.7825427,-0.05855051,1.8943704,-0.19981964,-0.12332202,-0.83301896,-0.26562908,-0.7643096,9.943182,-3.1579142
-2.4696462,-0.727589,-0.5993732,0.79101676,-0.0026829503,1.4951892,-7.3513055,-0.19367269,1.9291098,-0.20011592,1.3474925,3.438151,-0.3868999,3.3808782,4.5840645,0.0367787,-0.59232557,-2.0943797,0.66577786,-0.22088942,-2.0730247,-0.13981616,0.6775573,0.42251384,-0.4665597,-0.43901408,-0.53111273,-0.1820353,-0.20396271,0.0456981,0.88161474,0.19105847,0.9556036,-0.22349568,0.25922182,-1.4158792,-0.5407006,0.2744297,0.46464324,0.9103378,-0.20622516,0.3108916,-0.71559113,-0.35513878,0.90509516,0.7606188,-0.58607924,1.2461678,-0.23060194,-2.0609357,0.1751681,-0.67393214,-1.6609197,0.39535162,0.045479886,6.106009,-3.7703888
