,n_counts,Age,batch,_scvi_batch,_scvi_labels,_scvi_local_l_mean,_scvi_local_l_var
SRR7408795,2324009.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408796,1983400.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408797,1813852.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408798,1150281.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408799,2372866.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408800,1458283.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408801,2014814.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408803,2059699.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408804,1865874.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408806,1370381.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408808,2837689.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408809,1888628.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408810,1348986.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408811,1508220.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408812,2030532.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408813,2081043.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408814,2260861.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408815,1648683.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408816,2919176.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408817,1503550.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408818,1597988.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408819,2539781.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408820,2066721.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408821,2930532.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408822,2218692.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408823,3044431.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408824,2675403.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408825,2890125.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408826,1645551.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408827,2239531.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408828,2404754.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408830,2099400.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408831,2647258.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408833,2268191.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408834,897833.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408835,1765748.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408836,1792193.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408837,1923782.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408838,1815544.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408839,1665448.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408840,2350084.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408841,1896289.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408842,1740993.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408843,542680.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408844,1495946.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408845,2040439.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408846,1523735.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408847,2318303.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408848,1655479.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408849,1662620.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408850,2033397.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408852,651093.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408853,1462435.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408854,981260.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408855,2204641.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408856,2207647.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408857,3003001.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408858,2418737.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408859,2390386.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408860,1608514.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408861,1080882.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408862,1506118.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408863,1126911.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408865,1494417.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408866,1397510.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408867,1417012.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408868,2171493.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408869,1825882.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408870,1274832.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408871,916974.0,embryonic day 15.5,1,0,0,12.958784103393555,0.21840500831604004
SRR7408872,859268.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408873,776061.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408875,674505.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408876,1365951.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408877,950829.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408878,1210303.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408880,1171524.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408881,1106742.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408882,1258029.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408886,770630.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408888,1418910.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408889,956302.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408890,1836597.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408891,1458031.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408892,1051089.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408893,1545122.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408894,739424.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408895,1301518.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408896,840862.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408897,654772.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408899,1282134.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408900,1411045.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408901,1609198.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408902,489401.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408903,668496.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408905,799977.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408906,639906.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408908,576437.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408909,809662.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408912,1098846.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408913,531423.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408914,745161.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408915,1371431.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408916,1777810.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408917,1357127.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408920,1591033.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408921,780400.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408923,1424706.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408924,604169.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408925,773125.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408926,938834.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408928,800849.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408930,806500.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408931,490169.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408935,1586169.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408936,658596.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408937,1066351.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408938,949342.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408939,1530928.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408940,1718955.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408942,709485.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408944,1088756.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408947,905596.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408948,723037.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408951,684648.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408952,784374.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408953,1368170.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408954,820493.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408955,955386.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408957,545105.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408958,1167990.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408960,742591.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408961,569079.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408962,753258.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408965,666601.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408966,625261.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408967,962036.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408969,751545.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408971,1799884.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408973,2426744.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408974,3143082.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408975,2155936.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408976,2272373.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408977,1732875.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408978,575496.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408979,448273.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408980,1053283.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408981,904054.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408982,1738781.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408983,1204921.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408984,1355670.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408985,1401584.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408986,2599335.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408987,1116829.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408988,1010415.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408989,1513662.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408990,666483.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408991,1756846.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408992,1130523.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408993,655564.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408994,1119072.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408995,2015055.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408996,1264500.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408997,3201819.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408998,512169.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7408999,1474354.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409000,3401587.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409001,814450.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409002,1115560.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409003,1136219.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409004,4245479.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409005,2422444.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409006,1433756.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409007,2520750.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409008,1410404.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409009,1125146.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409010,1681273.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409011,874911.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409012,1773126.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409013,928767.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409014,1988151.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409015,1053703.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409016,1084015.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409017,851514.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409018,708588.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409019,2094048.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409021,1472392.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409022,1236754.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409023,881820.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409024,1266102.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409025,957065.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409026,907800.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409027,1315086.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409028,1007070.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409029,876954.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409030,1590352.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409031,3966557.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409033,1803518.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409034,682855.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409035,1118692.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409036,1475443.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409037,1814998.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409038,1618888.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409039,1759258.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409040,1090003.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409041,1142582.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409043,1618462.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409044,1078994.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409045,2542786.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409046,708441.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409047,1072728.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409048,1233191.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409050,1366318.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409051,2458121.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409052,718268.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409054,1343968.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409055,1685262.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409057,1357802.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409058,746018.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409059,1546901.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409060,756032.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409061,2359379.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409062,1486815.0,embryonic day 18.5,2,0,0,12.958784103393555,0.21840500831604004
SRR7409064,497187.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409067,1316389.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409071,2702158.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409072,1311786.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409074,1537051.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409075,336946.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409076,805221.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409077,1780484.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409078,1746579.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409081,1382833.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409085,1611235.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409086,1608968.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409087,1589760.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409089,1416795.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409091,1246786.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409092,1497589.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409093,1819362.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409094,1436997.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409098,1318689.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409099,1548988.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409100,1017593.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409101,1306866.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409103,712600.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409104,1182802.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409107,1559040.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409109,1219737.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409110,1448336.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409112,1053103.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409113,1186868.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409115,1123901.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409117,2098250.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409118,1924477.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409119,1372499.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409120,1969584.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409122,1152549.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409123,1843249.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409125,1505248.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409126,1189917.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409127,1315120.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409129,1707990.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409130,2371711.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409131,1548065.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409132,2314984.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409133,1454840.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409134,1823510.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409135,1268588.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409137,1515253.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409138,1795828.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409139,1206455.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409140,1042812.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409141,1402554.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409144,1857471.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409145,1562679.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409146,1197161.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409147,1309737.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409148,924970.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409151,922798.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409152,943298.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409153,1491243.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409156,735821.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409157,602201.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409160,1195483.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409161,1013116.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409162,2050067.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409163,1036026.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409164,1604944.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409166,1641263.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409167,1457359.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409169,1555647.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409170,894396.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409171,966865.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409173,659008.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409174,1364065.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409175,1435405.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409176,1602021.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409181,1124552.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409183,1000539.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409185,1340153.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409188,1704028.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409189,1294541.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409190,1605018.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409191,1463914.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409192,479964.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409193,1942470.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
SRR7409195,878714.0,postnatal day 1,3,0,0,12.958784103393555,0.21840500831604004
