PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30,PCs31,PCs32,PCs33,PCs34,PCs35,PCs36,PCs37,PCs38,PCs39,PCs40,PCs41,PCs42,PCs43,PCs44,PCs45,PCs46,PCs47,PCs48,PCs49,PCs50
0.0007731721852906048,0.0014798893826082349,-0.0019913180731236935,0.0005375472246669233,-0.0002652811526786536,-0.001186460955068469,-0.0027352154720574617,0.0010294020175933838,0.0038584978319704533,0.0019675903022289276,-0.003221226390451193,-0.0025493588764220476,-0.0011293881107121706,0.000967248750384897,-0.0007994297775439918,0.0003622633230406791,0.0037250653840601444,0.005016617476940155,-0.0020886941347271204,-0.0005360606592148542,0.0020079698879271746,-0.0029446124099195004,0.0004444313526619226,1.5722667740192264e-05,-0.00046078755985945463,-0.0011819706996902823,0.0010711809154599905,0.0007304063765332103,-2.2274414732237346e-05,-0.000842286623083055,0.0048363483510911465,0.0017102329293265939,-8.672763942740858e-05,-0.0014294293941929936,-0.001080499030649662,0.0008511428022757173,0.001072137849405408,0.0011744401417672634,0.0003476015408523381,-0.00028585331165231764,0.0006185102392919362,0.0011422581737861037,0.0007230560877360404,-0.0011128665646538138,-0.0003462305758148432,2.2757831175113097e-05,-0.0025315110106021166,-0.0003628743579611182,0.0003854478127323091,0.0020484016276896
0.0002198544389102608,-0.001728805247694254,0.004179840441793203,-0.0027680997736752033,-0.0016056959284469485,0.0003284407139290124,-0.0018910052021965384,0.0038975789211690426,0.0020301390904933214,-0.0020659775473177433,-0.004516422748565674,0.0037340116687119007,-7.908592669991776e-05,0.002251083729788661,-0.005786021705716848,-0.0004991386667825282,-0.0029024677351117134,-0.0036784035619348288,-0.0029069932643324137,0.0002376946504227817,-0.0028722805436700583,-0.004197949077934027,0.0019185798009857535,-0.002920792903751135,0.005596447270363569,0.00023363641230389476,-0.0007659263792447746,0.006912746001034975,-0.003505900502204895,-0.004741266835480928,-0.0032559155952185392,-0.0016105541726574302,0.0015181066701188684,0.005761477164924145,-0.008174752816557884,0.007571876980364323,0.005754929967224598,-0.003736628219485283,-0.0021552543621510267,-0.004531795158982277,-0.0070177591405808926,0.0031725976150482893,0.00935315527021885,0.004784075077623129,0.00011642261961242184,-0.0007760105654597282,0.0015610556583851576,0.0018923302413895726,0.000360010628355667,-0.0034874710254371166
-0.013098040595650673,-0.09717237949371338,0.04386496543884277,-0.09183123707771301,-0.030977888032794,-0.06525646150112152,-0.04484584182500839,0.06969951838254929,-0.059976231306791306,-0.045160286128520966,-0.07050108909606934,-0.049521226435899734,0.023643210530281067,0.01695152372121811,-0.09079106152057648,0.03165791556239128,-0.06559588015079498,-0.07461324334144592,-0.03152284771203995,-0.1510167270898819,0.1006544977426529,-0.00433887355029583,0.050694070756435394,0.00105207075830549,0.04497535526752472,-0.07581645995378494,-0.02734563872218132,0.04306840896606445,-0.044703684747219086,0.001726306276395917,0.018564026802778244,-0.0595763735473156,0.04823103919625282,0.02369951643049717,-0.05371896177530289,0.008201763965189457,-0.05813269689679146,-0.013682271353900433,0.0285323578864336,0.029063044115900993,0.036303211003541946,0.023033466190099716,-0.016108237206935883,-0.004151182249188423,0.027133867144584656,-0.028602251783013344,-0.009658699855208397,0.03334688022732735,-0.04142725095152855,0.03473007306456566
0.0024380050599575043,-0.0011659589363262057,-0.0008494661306031048,0.0007679053815081716,0.006899126805365086,-0.0056060380302369595,0.002778052818030119,-0.0053527518175542355,-0.0004470935382414609,0.0007978474022820592,0.0003316398069728166,0.0016296971589326859,-0.000261823704931885,0.008525379002094269,0.0072838612832129,-0.0009503241744823754,0.0005562521400861442,0.00014458928490057588,0.0023538286332041025,0.0019732359796762466,-0.003820617450401187,2.6016898573288927e-06,0.0049882978200912476,0.003244988853111863,0.0026099535170942545,0.002262834692373872,-0.0016773161478340626,-0.0009555797441862524,0.0021228748373687267,-0.001490010879933834,0.00460257101804018,-0.0015100161544978619,0.0011237384751439095,0.006476740352809429,-0.0009334047208540142,0.0012617636239156127,0.00036468502366915345,0.001246625673957169,-0.0005693205166608095,0.0032375340815633535,-0.001351265935227275,0.003125410294160247,-0.0009322506375610828,-5.5597894970560446e-05,0.0039019989781081676,-0.0018394752405583858,0.0021346767898648977,-0.005215374752879143,-0.001407961593940854,0.0018868637271225452
4.5585460611619055e-05,-0.00022055429872125387,0.00017179026326630265,-2.4177370505640283e-05,0.0005805108230561018,0.00021087063942104578,0.00037552881985902786,-0.000610837247222662,0.0008576211403124034,0.0007254370138980448,0.0008920883992686868,0.0002159346331609413,0.0012372503988444805,-0.000866210088133812,-3.788731919485144e-05,-6.461869634222239e-05,0.0004095503827556968,-0.0011422401294112206,-0.0002162035380024463,-0.000408380466978997,0.00022789681679569185,-0.0014460645616054535,-0.00011825476394733414,0.0012774094939231873,3.774365541175939e-05,0.0001208641187986359,-0.0003227622655685991,-0.0016529667191207409,0.0005787437548860908,0.00019911497656721622,0.000344475032761693,7.78588728280738e-05,-0.0010538487695157528,-0.0005506169400177896,-0.00018791442562360317,-0.0003387473407201469,0.00035547243896871805,0.0005262695485725999,0.00016746950859669596,0.001949882716871798,0.0015236630570143461,-3.3627522498136386e-05,0.0005005546263419092,-0.001374508603475988,-0.0003712891775649041,-0.001741111045703292,-0.0005435703787952662,-6.5517338043719064e-06,0.0005140509456396103,-0.0004869751865044236
-0.00015373702626675367,0.05045012757182121,-0.0005291151464916766,-0.0290297232568264,-0.0007766018388792872,0.031240181997418404,0.0021290031727403402,0.004772576037794352,-0.03413619473576546,-0.030370280146598816,-0.009209622628986835,0.006968777626752853,0.011223492212593555,0.01572006195783615,0.015474905259907246,0.02286982722580433,0.00738054234534502,-0.020335989072918892,-0.020880939438939095,-0.013907990418374538,0.018013665452599525,-0.016108034178614616,-0.009954727254807949,0.013692183420062065,-0.012996760196983814,0.0026974810753017664,-0.007270485162734985,0.031816694885492325,0.013418219052255154,-0.01713447831571102,-0.0011369731510058045,0.017374049872159958,0.019127193838357925,0.018840109929442406,0.006350954063236713,0.036111172288656235,-0.0008675643475726247,-0.01479536946862936,-0.010777710936963558,-0.01565551944077015,-0.040039751678705215,0.006532731465995312,-0.015418881550431252,-0.014340516179800034,0.012923448346555233,-0.006847409997135401,-0.007453629747033119,-0.002174157416447997,0.018380723893642426,0.010392308235168457
0.000472039362648502,0.019986016675829887,0.002698402153328061,-0.017022142186760902,-0.02110709808766842,0.005534742958843708,0.020961478352546692,0.003207310102880001,-0.04759186506271362,0.01203946303576231,0.0014053797349333763,0.031245095655322075,0.03604062646627426,-0.02042943611741066,0.01829078420996666,0.02518358640372753,0.013512230478227139,0.026433724910020828,-0.038999274373054504,0.024431558325886726,0.001269275788217783,0.017599869519472122,0.027496444061398506,0.01669105887413025,0.012434911914169788,-0.001263027428649366,-0.06617800146341324,0.019952405244112015,0.014613538049161434,-0.0006582585629075766,0.02756173349916935,-0.017607228830456734,0.029330695047974586,0.009576672688126564,0.008226645179092884,0.025349482893943787,-0.009004948660731316,-0.030444156378507614,0.02126789651811123,-0.012951407581567764,0.004833463113754988,0.018203357234597206,-0.014286265708506107,-0.007059432100504637,0.009898865595459938,-0.019892467185854912,-0.01755455881357193,-0.014258045703172684,0.02067643404006958,0.006954476702958345
-0.016224894672632217,-0.011657959781587124,-0.009042428806424141,0.01729700155556202,0.01072363369166851,0.03547448292374611,-0.04191109538078308,-0.018793651834130287,0.02791307494044304,0.03638185188174248,-0.04383334890007973,-0.04293781891465187,-0.022988533601164818,0.009965261444449425,0.026655778288841248,-0.026514820754528046,0.06126818433403969,0.016004398465156555,0.01992867700755596,0.03762800246477127,-0.006924513727426529,0.007655387278646231,-0.05734555423259735,0.013547530397772789,0.0005647436482831836,0.039999645203351974,0.007179918233305216,-0.01895897649228573,-0.017452294006943703,0.004809952341020107,0.022497080266475677,0.0032270632218569517,0.022477567195892334,-8.094980876194313e-05,-0.020761149004101753,0.0054314471781253815,-0.008614622987806797,-0.000497364264447242,0.0032197197433561087,-0.006293678190559149,-0.03985830396413803,-0.03359740972518921,0.015946172177791595,0.03110954724252224,0.0014043293194845319,-0.004280688241124153,-0.008839287795126438,0.021622873842716217,-0.005165632348507643,-0.008250006474554539
-0.0022372552193701267,-0.000605267530772835,-0.00246064574457705,0.0060574328526854515,2.9586841264972463e-05,0.003770069917663932,0.0009440028807148337,-0.0006215936737135053,-0.003709260607138276,-0.0012771522160619497,0.006844689138233662,0.0056952545419335365,0.0027989845257252455,0.002536215353757143,-0.010248375125229359,0.00033974548568949103,0.0005043399869464338,0.005683641880750656,-0.009239976294338703,0.0017797054024413228,4.993485345039517e-05,-0.006648615002632141,-0.0015030924696475267,0.007247161120176315,0.010165419429540634,-0.0019921513739973307,-0.006802462972700596,-0.00527986790984869,-0.016830097883939743,0.009755314327776432,0.010540462099015713,-0.0035714483819901943,0.006461154203861952,-0.0011737137101590633,-0.0023243119940161705,0.0062240492552518845,0.005350362975150347,-0.009385679848492146,0.015039805322885513,0.004766376689076424,0.006223507225513458,-0.014153271913528442,0.005424050614237785,0.003178648417815566,0.00010038108302978799,-0.0024638476315885782,-0.012430544942617416,-0.0026704310439527035,-0.001760002225637436,0.007743333000689745
-0.009909971617162228,-0.009242144413292408,-0.013463332317769527,-0.004422674421221018,-0.004259754903614521,-0.011242344044148922,-0.004297877196222544,0.007635558024048805,0.0012843392323702574,0.015896471217274666,0.0010463233338668942,0.022554589435458183,0.03223641961812973,0.005122489295899868,0.02146902121603489,0.021052539348602295,-0.0001276191178476438,0.013143935240805149,-0.01352214626967907,0.014327085576951504,0.006852616090327501,0.01254466362297535,0.016686689108610153,0.006156211718916893,0.02019776776432991,0.026634763926267624,0.0005579314311034977,0.010457759723067284,-0.013985686004161835,0.012733375653624535,-5.590096043306403e-05,-0.015839383006095886,-0.01391091849654913,0.007275713142007589,0.002634980482980609,0.013368035666644573,-0.0033666398376226425,-0.012393497861921787,0.000910620205104351,-0.002158727264031768,0.011087104678153992,-0.0038098408840596676,0.00129844865296036,0.027976254001259804,-0.003237241879105568,-0.00019683130085468292,-0.01759352721273899,0.011513113975524902,-0.0032551134936511517,0.008377496153116226
-0.006379006430506706,0.0021718612406402826,0.00983426719903946,0.005069411359727383,-0.006097658071666956,-0.006294654682278633,-0.011056828312575817,-0.015547440387308598,-0.018502160906791687,-0.023142024874687195,0.010606439784169197,-0.0026428988203406334,0.012051980011165142,0.0169475469738245,-0.02484709583222866,0.00935972947627306,0.01452633086591959,-0.004988914355635643,-0.012752934359014034,0.02632438763976097,0.010289483703672886,-0.04066409915685654,-0.006800036411732435,-0.011333807371556759,0.0025187754072248936,-0.043105240911245346,0.01312576700001955,-0.00041400219197385013,-0.00037494281423278153,0.026490265503525734,-0.017913196235895157,-0.007276615593582392,0.01264363806694746,-0.019192812964320183,0.01682073250412941,-0.014569945633411407,0.025598974898457527,-0.016293466091156006,-0.001577031216584146,-0.009029080159962177,0.018145844340324402,0.007283513899892569,-0.022233331575989723,-0.013260999694466591,-0.008785905316472054,-0.024547506123781204,0.0018383042188361287,0.020906323567032814,-0.011636398732662201,-0.0011965796584263444
0.006489712744951248,-0.005556089337915182,0.005304307676851749,-0.003303735051304102,-0.0026751698460429907,0.0068429214879870415,-0.006986595224589109,0.003585624974220991,-0.006889279466122389,-0.0016111573204398155,0.026002218946814537,-0.012017354369163513,0.012988241389393806,-0.011082123965024948,-0.0012436001561582088,0.010182379744946957,-0.0038783103227615356,0.026987649500370026,0.020478324964642525,-0.008076739497482777,-0.011916541494429111,-0.006029297132045031,-0.0010134713957086205,0.008001652546226978,-0.007317142561078072,0.0075487117283046246,0.005200454033911228,-0.0015236851759254932,-0.006110903806984425,-0.002837342908605933,0.007438612636178732,0.014533254317939281,0.0032017992343753576,-0.005172248464077711,0.0027972115203738213,-0.020886898040771484,0.008724282495677471,-0.00857580453157425,-0.0012850405182689428,-0.007414706517010927,0.006326018366962671,0.00894196704030037,0.026621529832482338,0.0065542967058718204,0.01137287076562643,-0.005688674282282591,0.022523686289787292,0.006062371656298637,-0.0034875927958637476,0.0015232099685817957
0.0030773875769227743,-0.001302089192904532,0.00597417214885354,0.005009873304516077,-0.004289892036467791,-0.0009007927728816867,0.008409678004682064,0.008831063285470009,-0.000443168479250744,0.004792426712810993,0.0059411795809865,0.008146146312355995,0.019889596849679947,-0.0015249978750944138,0.005299373064190149,0.0052525801584124565,0.008781425654888153,0.012815417721867561,0.004879970569163561,0.015425341203808784,-0.005572076886892319,0.008429212495684624,0.003508978057652712,0.0029689830262213945,0.007505603600293398,-0.0018769071903079748,-0.013789587654173374,-0.00016530304856132716,0.005076814908534288,0.008850138634443283,0.0026377972681075335,0.015991507098078728,-0.0020886703860014677,-0.00012139607133576646,-0.009717130102217197,-0.0016649721655994654,-0.01034576166421175,0.0035959077067673206,-0.01348788384348154,0.010844208300113678,-0.010401342995464802,0.008167250081896782,0.007938966155052185,-0.011340945027768612,-0.011772307567298412,0.004541392438113689,-0.008903726004064083,-0.009934430941939354,-0.00759865390136838,0.0027978215366601944
-0.00016102993686217815,0.0010869377292692661,0.004029231145977974,0.0071942731738090515,-0.008271900936961174,-0.002586168237030506,0.007655067835003138,0.002348873298615217,-0.0062079704366624355,-0.0006023072637617588,0.0006520302267745137,0.007903413847088814,0.018674831837415695,0.0014539101393893361,0.0014223703183233738,0.0006389084155671299,0.004600910469889641,0.0071866512298583984,0.0008608878124505281,0.006132449954748154,-0.009403756819665432,0.010486690327525139,0.0009549720562063158,-0.0012225368991494179,0.008679027669131756,0.009066659957170486,-0.004738417454063892,0.0036476287059485912,0.0017648075008764863,-0.003161466447636485,0.017355581745505333,0.007953579537570477,0.010299064218997955,-0.006168516352772713,0.0014234156114980578,-0.002356566023081541,-0.013040321879088879,0.0018366918666288257,-0.0032132286578416824,-0.007356076035648584,-0.00816493108868599,0.003584278980270028,-0.005032126791775227,-0.0064734709449112415,-0.004032905213534832,0.0018238159827888012,0.0015815254300832748,0.00867486372590065,-0.0002026238653343171,-0.005883844569325447
-0.00048752620932646096,-0.00015119928866624832,0.0036109189968556166,2.4756394850555807e-05,-0.002131279092282057,0.007160329259932041,0.007673866115510464,0.0009585561929270625,0.0042534214444458485,0.0025751818902790546,-0.004086419939994812,0.004306793212890625,0.001012197113595903,0.013194156810641289,0.0033607541117817163,-0.006267360877245665,0.002551736542955041,0.0008541555143892765,0.0062764729373157024,-0.0008155732648447156,0.017543382942676544,0.015091326087713242,-0.0061712502501904964,0.0028484973590821028,0.02258930169045925,0.002988459076732397,-0.011726299300789833,0.007231716066598892,0.01687271147966385,0.004423009231686592,-0.011214063502848148,0.010304910130798817,-0.006534593179821968,-0.003132567275315523,0.003202676773071289,-0.01681375876069069,0.026098862290382385,-0.005428874399513006,0.003864651545882225,-0.0038547704461961985,-0.0026867662090808153,0.0033492124639451504,0.015017116442322731,-0.0060476879589259624,0.00013885280350223184,-0.0078817680478096,0.005027125123888254,-0.008238150738179684,-0.0012900533620268106,0.01650552824139595
-0.00013323951861821115,4.144836111663608e-06,5.1006416470045224e-05,-0.00044773315312340856,-0.00036187429213896394,-0.00033024619915522635,0.0013205305440351367,-8.227306534536183e-05,0.0011716283624991775,2.2638108930550516e-05,-0.000991862267255783,0.0002563415328040719,-0.00017967111489269882,-0.0006883449386805296,-0.00011199092114111409,0.00018579719471745193,-0.0005663078627549112,-0.0001940777583513409,0.00030004841391928494,-0.0012772424379363656,-0.0010695431847125292,0.000592806376516819,-0.0003525736974552274,0.00042734024464152753,-0.0002588385541457683,-0.00045660772593691945,-0.0002535548119340092,0.001124749076552689,0.0002465400320943445,-0.00246793357655406,-0.00134498649276793,0.0009240632643923163,-0.00044400387560017407,-0.002659656573086977,-0.0018913623644039035,0.0010518989292904735,0.00022881472250446677,0.0014497303636744618,-0.0015763654373586178,-0.0009801684645935893,-0.00035007618134841323,0.00016216590302065015,-0.0009472511010244489,0.001657201792113483,-0.0006080289604142308,0.0005265079671517015,-0.00015996466390788555,-0.00043557476601563394,-0.001201766892336309,-0.0020945679862052202
-0.00041125889401882887,-0.0005476061487570405,-0.0011403188109397888,-7.363124313997105e-05,-0.0006273050676099956,-0.0002274501312058419,0.0002668058150447905,0.0005319096962921321,0.0008805315592326224,0.001032310537993908,-0.00017334145377390087,-0.0010165913263335824,0.0011547310277819633,0.0010511713335290551,0.000936733151320368,-0.00045376300113275647,-0.0016520775388926268,-0.0007181696710176766,0.00065291189821437,0.0022959986235946417,0.0010655553778633475,-8.544337470084429e-05,0.0012701947707682848,-0.000626454537268728,0.0017637794371694326,-0.0011407026322558522,-0.00104824872687459,-0.0012905086623504758,0.0010233920766040683,-0.0008461821125820279,-0.00015582471678499132,-0.00019807285571005195,-0.0004216436645947397,-0.0019814500119537115,-1.7199239664478227e-05,0.001510646310634911,2.0416082406882197e-05,0.0006684231921099126,8.461209654342383e-05,0.00012924851034767926,-0.0008048626477830112,0.0014398193452507257,0.0015867291949689388,-0.0007787467911839485,-0.0021795316133648157,0.0001366837532259524,0.002658627461642027,0.0011531439376994967,-0.00025183786056004465,0.00029566034208983183
