hgnc_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
ARHGAP12,84527.0,True,428.0,44.93726741095162,161008.85989231622,2.1045861667768957
HECTD2,24340.0,True,2346.0,12.939925571504519,24463.790538079556,1.573534730398866
SLC7A3,2248.0,True,844.0,1.1951089845826688,971.830529256733,1.9141915943842973
INTS6L,162997.0,True,4259.0,86.65443912812334,233735.50180076234,1.3782271869999134
TSHR,5468.0,True,2621.0,2.906964380648591,3374.583361046071,1.536356044758949
CFL2,188928.0,True,1079.0,100.4401913875598,368665.4438944314,1.834270613501914
SUGT1,942568.0,True,1173.0,501.09941520467834,2133183.198090083,1.8059145588180046
GTF2A1,65949.0,True,3925.0,35.06060606060606,79524.0154738878,1.4041836255160562
SLC16A9,51223.0,True,449.0,27.231791600212652,86441.67496747994,2.089329961681004
FOLR2,12895.0,True,155.0,6.855396065922382,15974.880142409536,2.460184600634677
REEP3,247455.0,True,2278.0,131.55502392344496,431557.8880611829,1.5877859149241784
DNAAF2,84245.0,True,3882.0,44.78734715576821,107297.40581854378,1.4082941856291473
C10orf25,49185.0,True,183.0,26.148325358851675,112307.74554107706,2.394543209687396
TTC8,58949.0,True,1601.0,31.339181286549707,84203.79553315912,1.7064407860712223
AMER2,205.0,True,4845.0,0.1089845826687932,10.113116042847285,1.336887324478486
FAAH2,13723.0,True,4070.0,7.295587453482191,9865.77641137014,1.3922614425571653
DACT1,7799.0,True,3570.0,4.146198830409356,13734.666912405124,1.4374458268485266
TAF3,77969.0,True,4545.0,41.4508240297714,94030.18973469295,1.3571267589286349
PDZD8,1363234.0,True,203.0,724.7389686337054,4293287.657890213,2.3601588131630717
CLEC1B,10424.0,True,1201.0,5.541733120680489,12572.934560611715,1.798201795195629
AK8,2701.0,True,3108.0,1.4359383306751727,1329.8417715791734,1.483327847541795
SPACA9,28899.0,True,3636.0,15.363636363636363,28086.84323017408,1.431109026149694
TSC1,353718.0,True,1796.0,188.04784688995215,670123.9636669041,1.6672014928514676
GFI1B,172099.0,True,3276.0,91.49335459861776,264976.3277483683,1.4667635374081631
STOX1,11617.0,True,4150.0,6.175970228601807,7774.028060560815,1.386471651972751
RET,7418.0,True,1889.0,3.9436469962785754,9464.028737543405,1.6517340277737955
JCAD,17980.0,True,1197.0,9.558745348219032,23886.64827587182,1.7998430889358492
CCDC186,118040.0,True,2647.0,62.7538543328017,176860.41969923195,1.534251474803292
VWA2,6510.0,True,3416.0,3.4609250398724085,4361.799669143847,1.4516828845276775
METTL3,802235.0,True,3396.0,426.4938862307283,1431779.793712602,1.4532044933744046
ANKRD2,585.0,True,3472.0,0.31100478468899523,101.05907563880687,1.4460411632267014
E2F7,10743.0,True,680.0,5.711323763955343,9968.663962129694,1.9838862087685647
ARHGAP42,1457.0,True,1275.0,0.7745879851143009,405.03001346047256,1.7791630847425286
CLMN,7635.0,True,4755.0,4.059011164274322,8994.482154128067,1.3426363590781891
PDZRN4,11806.0,True,795.0,6.276448697501329,11090.20332270069,1.9336555151111723
PTER,210841.0,True,3919.0,112.08984582668793,319341.7866042847,1.4047079490683492
CACNB2,322403.0,True,1884.0,171.39978734715578,600088.4209361249,1.6530229269019177
R3HCC1L,113809.0,True,2116.0,60.504518872939926,177670.0288359519,1.6125896116954062
GPT2,26083.0,True,1463.0,13.86656034024455,55473.38431204542,1.7328278193472326
SENP8,14174.0,True,276.0,7.5353535353535355,34612.672286696754,2.242952956413399
ALKBH3,253170.0,True,2089.0,134.5933014354067,450473.22227425425,1.616370762471585
SGPL1,217691.0,True,3835.0,115.73152578415737,332854.3082024048,1.4127281323116159
FRS2,88651.0,True,3325.0,47.12971823498139,118600.30018550566,1.4618677389561374
ARIH1,269335.0,True,1166.0,143.18713450292398,538807.7628343909,1.8071385428553353
CLMP,5584.0,True,4394.0,2.9686337054758107,3159.7835901003314,1.368599046399394
SCN3B,3054.0,True,1370.0,1.6236044657097288,2109.657187213682,1.7530725813308818
FAM227B,63203.0,True,2111.0,33.600744284954814,86781.93997816915,1.6134760799256975
WBP1L,152484.0,True,3345.0,81.06539074960128,228913.85742390304,1.459695371765924
PLEKHF1,6068.0,True,373.0,3.225943646996279,6293.039879760651,2.1533578419244725
SMPD1,30618.0,True,1341.0,16.27751196172249,111841.70752061487,1.7636338227856652
NUDT13,26646.0,True,3512.0,14.165869218500797,25363.805451491393,1.4420883134951112
C11orf65,9065.0,True,2689.0,4.819245082402977,6039.7407145361785,1.529482979898389
TRIM44,485064.0,True,3745.0,257.8755980861244,806343.8531329532,1.4206293756868114
MSS51,14941.0,True,3675.0,7.943115364167996,11381.486656034023,1.4271407713837283
RAG1,35761.0,True,4493.0,19.01169590643275,35421.779650367054,1.360809340333137
WDR88,5161.0,True,1646.0,2.743753322700691,3916.5247282455007,1.6962099530840393
OR10A5,1484.0,True,1169.0,0.7889420520999468,492.2187287205764,1.8067265289990981
ATP9B,112963.0,True,2480.0,60.05475810738969,169718.93689357175,1.5547195275479728
PPFIBP2,9315.0,True,395.0,4.952153110047847,12454.933879670161,2.1384148389260336
CYB5R2,3576.0,True,3647.0,1.901116427432217,1369.9476636465436,1.4299112357341666
SERPINB8,55900.0,True,4151.0,29.718234981392875,64000.47588539368,1.386355084923766
TUB,38725.0,True,3156.0,20.587453482190323,42700.945672288384,1.477757232909946
XRRA1,39449.0,True,4432.0,20.972355130249866,40387.12051195041,1.3642680416588078
CDYL2,56379.0,True,137.0,29.972886762360446,116460.24341341748,2.4958855306031253
PRTG,619.0,True,2329.0,0.32908027644869753,99.37515920685011,1.577524768219333
ATMIN,125859.0,True,2439.0,66.91068580542264,194585.71382724217,1.5596538917174299
LEO1,274948.0,True,3932.0,146.1711855396066,427998.7706799235,1.4036576374801628
ZNF143,96037.0,True,1613.0,51.056353003721426,152493.7133120115,1.7034801962794672
MFAP4,62668.0,True,1401.0,33.31632110579479,92971.89190901173,1.7466116376638794
WEE1,245127.0,True,4371.0,130.31738437001596,368391.6997454953,1.3695645006296957
TMED3,478081.0,True,2645.0,254.1632110579479,857289.9217522367,1.5345757186369269
TMEM135,125981.0,True,2675.0,66.97554492291334,191290.7313165247,1.531426379156928
CFAP52,55.0,True,3444.0,0.029239766081871343,0.6060594749284559,1.4491449935272127
ATF7IP2,811653.0,True,4236.0,431.5007974481659,1377150.401728087,1.3797237219497591
PLEKHA7,8170.0,True,1617.0,4.343434343434343,5775.51390500752,1.7027130953584162
ZCCHC18,31755.0,True,1397.0,16.881977671451356,38880.705744171835,1.7474093876991057
SLFN5,9937.0,True,97.0,5.282828282828283,14716.111454975284,2.5960733582614477
LDHC,9880.0,True,881.0,5.252525252525253,9900.599494949494,1.9025388050776337
LDHAL6A,18658.0,True,3826.0,9.919191919191919,15288.312615516868,1.413815259669153
LDHD,3072.0,True,496.0,1.6331738437001595,1582.7036648681662,2.053294934260173
PEX11A,23719.0,True,804.0,12.609782030834662,29313.134882984377,1.9288987818962129
MESP1,503.0,True,4930.0,0.26741095162147793,65.28004909113531,1.3308510462468455
RBPMS2,9192.0,True,1921.0,4.886762360446571,6633.5132342461575,1.6465473964390047
GLYATL1,11195.0,True,2371.0,5.951621477937268,8351.741807209835,1.5687698971099393
CLPX,349462.0,True,2718.0,185.78522062732588,605262.27193039,1.5259103668224985
VPS39,260994.0,True,4063.0,138.75279106858054,401304.48140842916,1.3928552818300683
STX3,154329.0,True,3730.0,82.04625199362042,226108.90424259388,1.4215273448020296
PIP4K2C,74484.0,True,1004.0,39.59808612440192,121769.0766771862,1.8575694580252438
C15orf48,826.0,True,3623.0,0.43912812333864965,117.8230213670863,1.4323484168710716
SCG5,6830.0,True,3510.0,3.6310473152578417,8993.135078104675,1.4422087613645407
GREM1,4140.0,True,2908.0,2.200956937799043,4876.901084190165,1.5034923661527155
MS4A7,58453.0,True,766.0,31.075491759702285,95034.18472349473,1.9464698638732316
MS4A14,1752.0,True,1728.0,0.9314194577352473,572.1915708032169,1.6794230857589172
CCNDBP1,1301404.0,True,2696.0,691.8681552365763,2630478.5496289884,1.5286932001347466
RCCD1,39238.0,True,3299.0,20.860180754917597,43041.71714230773,1.4641554106160026
EVA1C,24719.0,True,3859.0,13.141414141414142,22396.888502041693,1.4104943943068815
NKX3-1,66395.0,True,1726.0,35.29771398192451,95937.36185115432,1.6802824675566774
SGSM1,3017.0,True,957.0,1.6039340776182882,1375.5340057913963,1.8749313513688801
TEF,5186.0,True,1184.0,2.7570441254651783,5359.641472960285,1.8030836365503307
MEI1,51721.0,True,1176.0,27.496544391281233,75595.55703592475,1.8050979348306042
PBX3,253475.0,True,2332.0,134.75544922913343,440093.4885673645,1.5770463719459813
SAMD14,777.0,True,4899.0,0.4130781499202552,97.87661610505954,1.3331462465893753
PIP5KL1,1246.0,True,1854.0,0.6624136097820308,370.7577833203253,1.6576735343944924
CERCAM,8342.0,True,4650.0,4.434875066454014,4718.0980171253395,1.3487581209411796
CRK,140253.0,True,4946.0,74.56299840510367,188856.7461620686,1.3293712569385174
TBC1D2B,58311.0,True,4611.0,31.0,65805.26808510638,1.3519309868072207
KATNAL2,18664.0,True,706.0,9.922381711855396,22271.244504111663,1.9725793475092983
RBFOX3,3039.0,True,2678.0,1.6156299840510366,2238.339947063015,1.5307321173575583
CD3D,7463.0,True,1294.0,3.9675704412546517,8897.42713925368,1.7740599155895727
MYO5B,627.0,True,4032.0,0.3333333333333333,82.48191489361702,1.3959142243725828
FN3K,4597.0,True,1651.0,2.443912812333865,2772.439538724309,1.6947766692637198
IRGQ,148329.0,True,4441.0,78.85645933014354,206978.82619362717,1.3635612266357864
ZNF226,187361.0,True,3026.0,99.60712387028177,296977.67694922345,1.4915855228445587
JSRP1,42.0,True,3733.0,0.022328548644338118,0.36013946859411583,1.4214268715875582
PROCA1,34594.0,True,3005.0,18.391281233386497,46289.31649841076,1.4938769703208146
ZNF641,36511.0,True,667.0,19.41041998936736,53202.67880625968,1.9888838787784577
RHEBL1,12103.0,True,1994.0,6.434343434343434,9703.493692241564,1.6339053701079218
ZNF610,54301.0,True,503.0,28.86815523657629,91171.42250132907,2.048070686147451
ZNF528,107378.0,True,1901.0,57.0855927698033,169171.2245848745,1.649646014649266
ZNF701,51933.0,True,567.0,27.609250398724082,84832.1663824697,2.0152742037645823
AXL,107845.0,True,93.0,57.333864965443915,268141.45017702214,2.6008609740108906
ZNF526,12302.0,True,2433.0,6.540138224348751,9479.221925300033,1.5599802956010975
ZNF146,616216.0,True,3784.0,327.6002126528442,1044875.6996595291,1.4175280991923462
ZNF283,14647.0,True,2114.0,7.786815523657629,12512.648677140949,1.612738795489958
PLIN4,4740.0,True,1433.0,2.5199362041467306,3482.697607655502,1.7407672250109545
ZNF444,10939.0,True,4330.0,5.815523657628921,7472.53031207936,1.3722131489543679
MFSD3,20716.0,True,1311.0,11.013290802764487,22074.17907857975,1.7701270647645841
ZNF83,376013.0,True,2434.0,199.90058479532163,670255.2427709344,1.5598917722145802
SOAT2,45.0,True,4121.0,0.023923444976076555,0.41485289626387045,1.3884586142307809
ZNF558,80040.0,True,786.0,42.5518341307815,138677.2373383895,1.9383681251521947
NUDT8,36019.0,True,4277.0,19.148856990962255,51989.140595767305,1.376749974969847
ZNF232,84345.0,True,196.0,44.84051036682616,181122.4011452713,2.3737879148410213
MIS12,113695.0,True,4067.0,60.44391281233386,153210.6682621285,1.3923157160180366
CD300C,12075.0,True,173.0,6.419457735247209,18835.348961620683,2.4161275994020652
EVPL,4104.0,True,3533.0,2.1818181818181817,1710.5009671179882,1.4404315456594468
SRP68,229786.0,True,2423.0,122.16161616161617,390785.87333440786,1.5610926848480522
RAB26,2095.0,True,2155.0,1.1137692716640084,751.9944964765233,1.6077985969043616
ABCA3,15670.0,True,218.0,8.330675172780436,19910.726765980067,2.3378560210180694
ZNF597,24193.0,True,1381.0,12.861775651249335,40649.86918173899,1.7513164095961091
NLRC3,116891.0,True,4216.0,62.14300903774588,157397.5545375366,1.3820622129798217
RAB3IL1,156.0,True,2541.0,0.08293460925039872,4.933543723913264,1.5471884362156476
TTC21A,9901.0,True,4927.0,5.263689526847422,5960.98255850781,1.3308881723943764
BATF2,1144.0,True,3008.0,0.6081871345029239,220.64586910538756,1.493442948703337
ZCCHC4,37827.0,True,4164.0,20.11004784688995,38826.181500050894,1.3855613411885084
GLYCTK,19430.0,True,1591.0,10.329611908559277,20907.7301279876,1.7076599555796443
NKIRAS2,151657.0,True,3756.0,80.62573099415205,221262.190167351,1.4199784960803858
IRF2BP2,1378076.0,True,4548.0,732.6294524189261,2500510.760493796,1.356835119799333
KIF5C,2013.0,True,3074.0,1.0701754385964912,640.9610302351623,1.4868969701426213
ACOX2,69405.0,True,197.0,36.89792663476874,162368.25340527334,2.3731897963298754
MOBP,745.0,True,2901.0,0.39606592238171184,126.90102706799235,1.5038403154062319
DEGS2,10149.0,True,3983.0,5.395534290271132,6493.860490685126,1.400034034356957
MFSD2A,1774.0,True,3333.0,0.9431153641679958,687.930273055301,1.4607343392810646
MLKL,147488.0,True,3721.0,78.4093567251462,214600.29563580937,1.4233011174895327
CMAHP,339182.0,True,2518.0,180.32004253056886,595121.6134757427,1.5502667421684242
HR,837.0,True,1162.0,0.4449760765550239,185.9790186297465,1.8097106614136689
RAB31,455793.0,True,2266.0,242.31419457735248,842931.2842079812,1.5900506180387681
MTCL1,7717.0,True,862.0,4.10260499734184,7155.713402784847,1.9087480327065198
DYNLRB2,10776.0,True,462.0,5.728867623604466,10653.362618344701,2.073488662381329
ZSWIM1,66459.0,True,433.0,35.3317384370016,120062.89680596559,2.1003851563018814
ZNF30,69885.0,True,1279.0,37.15311004784689,107971.00367250331,1.7781310590365362
FAM84B,46700.0,True,4487.0,24.827219564061668,50107.37864167995,1.3611787077337292
SLC16A4,11745.0,True,4159.0,6.244019138755981,7890.398401710271,1.385775792827625
AHCYL1,269058.0,True,4716.0,143.03987240829346,400490.31117530284,1.3447317079264665
TET2,344986.0,True,3780.0,183.40563530037215,554468.5172873754,1.4177339257075214
ZBTB5,68651.0,True,3598.0,36.49707602339181,85263.8448052756,1.4345175183564414
ADAL,91204.0,True,3217.0,48.4869750132908,123587.30953770629,1.4709798050439533
IL12A,53118.0,True,404.0,28.239234449760765,92282.55709813703,2.131072782751405
ZNF507,67798.0,True,3351.0,36.04359383306752,85396.91192835408,1.4584977906119323
ZBTB49,28718.0,True,2197.0,15.267410951621478,31180.548134197514,1.6022074896609553
ANKRD49,459305.0,True,2356.0,244.1812865497076,840566.2570113225,1.5722727930536264
ZNF608,38835.0,True,3211.0,20.645933014354068,42681.111272014656,1.4716039696386054
PPIC,4450.0,True,1806.0,2.3657628920786817,2799.946997409707,1.6652718366624015
CEP120,87647.0,True,1456.0,46.5959595959596,138745.4882602622,1.734355037032863
STXBP6,14706.0,True,252.0,7.818181818181818,21614.763733075433,2.278876676003751
JMJD7-PLA2G4B,308.0,True,4331.0,0.16374269005847952,16.53381236779893,1.3721421941817
HNRNPH1,27820928.0,True,1402.0,14790.49441786284,248576373.4947826,1.7463479250620504
AR,12942.0,True,1815.0,6.880382775119617,13181.875577725745,1.66347722311164
VXN,14011.0,True,1021.0,7.448697501329081,27111.458669845146,1.8527708768617002
HSPBAP1,109970.0,True,489.0,58.463583200425305,217347.55252949425,2.0581866679600482
FAM110B,19633.0,True,1831.0,10.437533227006911,69481.39090965647,1.6605968481321711
AFAP1L2,29896.0,True,1141.0,15.893673577884105,55372.828050380616,1.8139473219744138
ZNF354A,80609.0,True,247.0,42.854332801701226,164821.29632297214,2.283873349866819
CCDC126,84506.0,True,4577.0,44.92610313662945,103605.03762145531,1.3546612251465662
GCSAML,284563.0,True,2807.0,151.2828282828283,479266.0954975284,1.5141298079547691
EFNA1,167155.0,True,1672.0,88.86496544391281,295548.0003729908,1.692261633083512
CXCL10,3029.0,True,4321.0,1.610313662945242,2522.0485956994353,1.3729360111282363
CXCL11,28304.0,True,255.0,15.047315257841573,98551.02967496918,2.2764204484172317
ADRB2,5828.0,True,2415.0,3.0983519404572037,3175.747236644157,1.5621245277494702
B3GALNT1,120994.0,True,4705.0,64.32429558745348,159918.01871260194,1.3454915317013862
KCNAB1,7228.0,True,2260.0,3.842636895268474,4489.829479000531,1.5904843119578256
SHE,3397.0,True,2228.0,1.8059542796384902,1411.117113463866,1.5965640395165366
STK32A,183.0,True,3615.0,0.09728867623604466,7.954891580983405,1.4330180570202384
C22orf15,45200.0,True,4097.0,24.02977139819245,49094.392198298774,1.3903991553793333
KIAA1024,942.0,True,2626.0,0.5007974481658692,175.67885574671686,1.5359978032497645
SIN3A,459169.0,True,2405.0,244.1089845826688,835984.5402437024,1.5642116521439144
PTK2,130812.0,True,526.0,69.54385964912281,267416.37267637183,2.035218155749054
PTAFR,69078.0,True,699.0,36.72408293460925,119612.57595693778,1.9767930633178947
PTPN9,68623.0,True,2693.0,36.48219032429559,90819.59875179567,1.5287385921102281
RNASE6,71797.0,True,112.0,38.16959064327485,226236.3637769068,2.550122392819967
NPR1,10258.0,True,3314.0,5.453482190324295,6888.2639253679,1.4628587931143466
CXCL8,1046469.0,True,3.0,556.3365231259968,21996814.319138754,7.3301053503371225
RASSF6,21106.0,True,590.0,11.220627325890483,26474.868850882845,2.00772098078754
MMGT1,212412.0,True,4856.0,112.92503987240829,306238.3608673521,1.3359350735283473
SPRR1B,248.0,True,4481.0,0.1318447634237108,14.615586435463253,1.3615148648422086
TM2D2,244318.0,True,1503.0,129.88729399255715,462231.30803528,1.7247059929735247
GPR183,98121.0,True,988.0,52.16427432216906,171268.51076555022,1.8636256294622608
CRCT1,36.0,True,1816.0,0.019138755980861243,0.3538888323322814,1.663384393023222
CCDC8,3519.0,True,2525.0,1.8708133971291867,1484.9125572635648,1.5490465336039643
DTWD2,3342.0,True,3134.0,1.776714513556619,1275.2128830296244,1.4803557799974802
VPREB1,247730.0,True,1300.0,131.70122275385432,482295.5638761636,1.772293660375943
DFFB,32894.0,True,1158.0,17.487506645401382,50273.95423213093,1.810377911197779
ANTXR1,3919.0,True,1144.0,2.0834662413609784,2004.6903701064393,1.813572242636599
CKAP2L,32338.0,True,1123.0,17.19191919191919,51221.54718998496,1.819292993297182
BUB1,107494.0,True,2130.0,57.14726209463051,165492.35436617007,1.6116378878002762
CHRNA5,4623.0,True,3397.0,2.4577352472089316,2073.7164308256133,1.4530630104252833
MT1E,5935.0,True,1790.0,3.155236576289208,4473.942910063683,1.6692000973124306
LDB2,3826.0,True,466.0,2.0340244550770867,2344.19033108238,2.0721407793933952
NRG4,14613.0,True,1690.0,7.768740031897926,13060.484256337168,1.6887792550311058
NLGN1,3021.0,True,1866.0,1.606060606060606,1405.4952611218569,1.65473044395914
TACR3,4.0,True,4985.0,0.002126528442317916,0.004250794620335494,1.3278372863275414
ROBO1,11978.0,True,1592.0,6.367889420520999,11490.062457723934,1.707629450897313
P2RY1,59723.0,True,4359.0,31.750664540138224,68726.19205407941,1.3702145073500835
CTNND2,465.0,True,3776.0,0.24720893141945774,40.48725949302656,1.4180495955502843
TRIM56,437494.0,True,3857.0,232.58585858585857,714925.8661616162,1.41054454389215
AHSP,38544.0,True,67.0,20.49122807017544,140737.6271836506,2.701625092124767
REPS2,25515.0,True,2440.0,13.564593301435407,25859.648086124398,1.559641220329244
TPST1,25616.0,True,4355.0,13.618288144603934,22845.0499632382,1.3704275543312212
TM4SF1,282996.0,True,842.0,150.44976076555025,602441.2140970172,1.9147419738676625
ZFPM2,8100.0,True,3292.0,4.30622009569378,4906.863626183446,1.465209900146799
ZNF764,21846.0,True,4871.0,11.614035087719298,17893.13871780515,1.3343940849869147
ZNF747,26109.0,True,3257.0,13.880382775119617,36437.11121602362,1.4684299211637055
ZNF35,12675.0,True,3053.0,6.738437001594896,13527.609739896163,1.4892101783733915
TMEM154,158839.0,True,4136.0,84.44391281233386,228324.60815574558,1.3876789093839133
KCNAB3,7653.0,True,3725.0,4.068580542264753,5929.554336760662,1.4222874916473578
SIMC1,31094.0,True,3646.0,16.53056884635832,30946.52100653794,1.4301389932764434
NIPA1,87097.0,True,3947.0,46.303561935140884,111347.01577985905,1.40270855484633
RNF150,30761.0,True,4664.0,16.353535353535353,28756.892499462712,1.3480598260257857
USP38,115293.0,True,2711.0,61.293460925039874,170899.35106891984,1.5264380584658233
ZNF212,46571.0,True,1731.0,24.758639021796917,61593.96777772121,1.6791145677981012
GLB1,375984.0,True,3250.0,199.88516746411483,631290.1506362618,1.4693314516136649
CDK1,83310.0,True,3847.0,44.2902711323764,106084.99176168177,1.4116416611830527
FOS,6214887.0,True,10.0,3304.0334928229663,55493127.62387763,4.0798160437554705
SMAD1,349267.0,True,350.0,185.68155236576288,859928.7118350356,2.169268246388969
SEMA3E,293.0,True,4003.0,0.15576820839978733,21.74008506113769,1.3986287168187486
ADORA2B,24375.0,True,2039.0,12.958532695374801,25358.40732210119,1.6278769673365432
METTL7B,26812.0,True,1850.0,14.254120148856991,33177.08219711109,1.6580832256905726
NFXL1,102617.0,True,1978.0,54.5544922913344,158797.6950343298,1.636301665299081
KRT75,88.0,True,3039.0,0.04678362573099415,2.061639915391315,1.4902895823626758
CD14,3713.0,True,3135.0,1.9739500265816055,2195.3690018889906,1.4800033174262084
SPATA24,23775.0,True,1588.0,12.639553429027114,25721.272668736634,1.7084174661541898
NPAS2,355.0,True,3905.0,0.18872939925571505,24.424468650672452,1.4056875182865585
LONRF2,5631.0,True,4732.0,2.993620414673046,2592.0052784281784,1.3437767453778353
HSD17B13,22734.0,True,1159.0,12.086124401913876,44662.95640842919,1.8102982731689325
ELOVL6,476234.0,True,919.0,253.1812865497076,1050280.5974368544,1.8880295699062586
CDH2,40669.0,True,378.0,21.62094630515683,66132.52539080616,2.1470012468534976
GTSF1,157828.0,True,2336.0,83.90643274853801,257366.47634689556,1.57595074611161
ZNF16,53228.0,True,1437.0,28.29771398192451,75541.62408519686,1.7399561403743822
RNF34,372926.0,True,4817.0,198.2594364699628,569895.9677632992,1.3382991305183247
SOCS6,115881.0,True,4266.0,61.60606060606061,155218.47079303674,1.377666328961
CAVIN4,4330.0,True,669.0,2.301967038809144,2564.8513205967847,1.987944006075979
CHCHD7,395298.0,True,4921.0,210.1531100478469,604126.4063320777,1.3314166996030967
HTRA3,15582.0,True,4292.0,8.283891547049441,11624.54063931589,1.3755397078574947
CEL,100.0,True,3122.0,0.0531632110579479,1.992916850475641,1.4818234460219635
GPR27,31021.0,True,3271.0,16.491759702286018,31646.20112886988,1.4670378801780064
KBTBD2,399817.0,True,3107.0,212.55555555555554,681443.6991725768,1.483330159025632
KIAA0232,45347.0,True,1149.0,24.107921318447634,73987.13728296402,1.8122497941103461
MTSS1,60394.0,True,3475.0,32.10738968633706,73525.35495068262,1.4456496599040478
RNF139,274052.0,True,2296.0,145.69484316852737,481179.3797021163,1.5836770520594496
PLA2G1B,4044.0,True,1579.0,2.149920255183413,1985.1572991957648,1.71036313780073
GSTA4,110429.0,True,2840.0,58.707602339181285,160311.99796876943,1.51030710199317
MSANTD4,90797.0,True,3760.0,48.270600744284955,118612.64003416018,1.419565278082208
PAQR8,58933.0,True,976.0,31.330675172780435,92082.61665959707,1.8667462750911634
TANC2,99324.0,True,39.0,52.803827751196174,298402.1540491703,2.964818975922984
ZNF160,209213.0,True,3337.0,111.22434875066455,329103.4342153336,1.4602487987758566
ZNF415,73923.0,True,66.0,39.29984051036683,176007.7818563575,2.7095368227807524
HAS2,7367.0,True,313.0,3.9165337586390216,6646.5818594681405,2.202627595428184
PDGFD,100328.0,True,468.0,53.33758639021797,195627.8833152352,2.07175405954692
FPR1,579.0,True,4495.0,0.3078149920255183,57.00785910617937,1.360764457798586
FAM86JP,8599.0,True,1361.0,4.57150451887294,6557.368421618196,1.757041390750071
INSR,773511.0,True,3273.0,411.2232854864434,1387988.9070319657,1.4669296976518718
GIMAP8,26394.0,True,1182.0,14.031897926634768,31318.113875598083,1.8037568480802537
HSFX1,33.0,True,898.0,0.017543859649122806,0.28958566629339305,1.8963663712107983
KCNMB3,10381.0,True,1102.0,5.518872939925571,8737.83062766523,1.8247580435990503
SOCS5,120813.0,True,4366.0,64.2280701754386,162505.6857222844,1.3697946390040292
C1GALT1C1,192516.0,True,3814.0,102.34768740031897,290482.3609640639,1.414906323513075
MORN4,45123.0,True,4437.0,23.98883572567783,48054.6067901863,1.3639262910877574
NAIF1,5388.0,True,3659.0,2.864433811802233,2576.2576758627706,1.4285701934302197
NETO2,3748.0,True,1772.0,1.9925571504518873,2000.4446254255884,1.6722802305764508
CLDN20,2134.0,True,784.0,1.1345029239766082,865.0430695533158,1.9388586397361103
FAM241B,10709.0,True,3452.0,5.693248272195641,7245.970215028221,1.4484677200273097
LRG1,1478.0,True,3155.0,0.78575225943647,340.8694990215706,1.4778478426497874
SOSTDC1,12188.0,True,185.0,6.47953216374269,21036.71247978101,2.394023783322303
ZNF439,138150.0,True,222.0,73.44497607655502,325245.85721011914,2.3307528270623847
ZNF440,50982.0,True,162.0,27.103668261562998,141270.99935355797,2.436262484969908
GAA,35395.0,True,4642.0,18.817118553960658,34645.104834458805,1.349115334634359
CHD7,64751.0,True,1136.0,34.42371079213184,146734.92196941416,1.8156250339887325
CLCN5,14746.0,True,2017.0,7.839447102604997,12772.88697501329,1.63099014640421
TPPP,3967.0,True,3723.0,2.108984582668793,2609.83120114923,1.4230893128033069
KCND3,1356.0,True,2190.0,0.7208931419457735,351.14918558485186,1.6033456378482651
NAT1,50310.0,True,142.0,26.74641148325359,105841.01278631782,2.48494477339282
GLOD5,2213.0,True,4450.0,1.176501860712387,615.3198943522572,1.3632453369211812
MCC,6241.0,True,2110.0,3.3179160021265286,7084.219088420599,1.6134938883320158
ZBTB26,73346.0,True,2581.0,38.99308878256247,99219.71750540115,1.5418988434101601
SPACA5B,48.0,True,4373.0,0.025518341307814992,0.4376463402219281,1.3695557108299574
OR1L8,5534.0,True,598.0,2.942052099946837,7928.193980680262,2.006413776746137
COL24A1,150283.0,True,2366.0,79.89526847421584,241977.07732334544,1.5696821198945277
ETFDH,318092.0,True,4309.0,169.10792131844764,491423.82079360227,1.3739953805553804
FGB,3839.0,True,1320.0,2.0409356725146197,3271.7265148687316,1.768611410926612
PLRG1,454591.0,True,1625.0,241.67517278043593,899453.3497503025,1.7015978033683017
ZNF584,26928.0,True,834.0,14.31578947368421,34201.88213885778,1.9170103557996867
PTCRA,2435.0,True,943.0,1.2945241892610313,988.4546987229517,1.880420650183149
ENC1,16913.0,True,1479.0,8.991493886230728,16348.48822547988,1.7287221949653897
SPSB1,25.0,True,2679.0,0.013290802764486975,0.13120623932494035,1.5307045098785736
P2RY6,2321.0,True,2517.0,1.2339181286549707,1302.6292957571234,1.550274511403731
ZIK1,82560.0,True,1170.0,43.89154704944178,134231.81429553087,1.8061636291955379
GPR82,4841.0,True,2430.0,2.5736310473152577,5403.836197925502,1.5606210799910056
GPR34,3075.0,True,359.0,1.634768740031898,1786.1574926193625,2.1646533508661294
ATF7IP,613650.0,True,3600.0,326.2360446570973,1052322.5708490277,1.4341509924994005
ANO5,4378.0,True,2479.0,2.327485380116959,3101.5405686201316,1.5548050183419344
LGALS4,4556.0,True,2047.0,2.4221158958001063,2267.721723392944,1.6250746137693621
LRRC34,101071.0,True,4685.0,53.73258904837852,128316.28164483579,1.346773703669236
GATM,72165.0,True,424.0,38.365231259968105,132907.84366283214,2.1061003614448137
BCL2,72722.0,True,4935.0,38.66135034556087,84737.81663838835,1.3304400104937044
WDR87,133.0,True,4885.0,0.0707070707070707,4.438082957231893,1.3338413340594035
METTL18,94262.0,True,723.0,50.11270600744285,171960.55590762044,1.9653983893015632
ZNF540,22671.0,True,412.0,12.052631578947368,52607.752547592376,2.11904855583913
