X_scVI1,X_scVI2,X_scVI3,X_scVI4,X_scVI5,X_umap1,X_umap2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50
2.3210783,0.009880811,1.4009455,-2.8433037,0.0662259,8.140836,-0.72743785,-5.478637,2.3436863,-2.0979733,1.1580604,1.525572,-0.44910204,2.7407799,-2.6983163,1.0520244,3.8440497,-2.4296799,-1.1793201,-2.7465622,-1.603161,3.0741203,1.1783836,-1.3737674,0.55032593,2.219397,-0.44786057,-0.5677377,2.571442,-1.1248573,-0.39911747,0.22271577,0.6633322,0.59851265,-1.5761175,-0.11671634,1.1871213,-0.48374018,-2.1658247,0.9254944,-0.6893976,1.3680996,1.174061,-0.41487965,1.4023799,-0.64096856,0.5374587,0.39233795,0.09862571,-1.207349,0.044411153,-1.0615875,0.23118848,-0.058667623,0.10906885,0.34577814,-0.13462819
0.9034894,-0.26781857,1.8717275,-2.2830782,-0.296515,9.005449,0.3727653,-6.2739544,0.8646508,0.88855124,1.1484978,-0.36915493,-2.3781974,0.6212523,1.0039079,1.3162366,2.65886,-0.37376225,-1.2558568,-1.0986714,-0.94881654,-0.6628982,-0.990376,-1.2558141,2.8446772,1.947335,1.1025527,0.62294465,-1.6932694,1.560381,0.22594322,0.121907175,-0.017013447,-0.43453416,1.1141565,0.5735318,0.028743463,0.6626617,1.4492455,-0.62212,1.6324606,-0.79154843,-1.7068448,-0.20017684,0.68766177,0.051578034,0.084934555,-1.8385496,-1.4019401,0.6831264,-1.6478156,0.8452146,-2.437554,-0.45086792,1.3907892,-0.76624995,1.3610777
2.679249,2.4858572,0.07502526,-3.982214,-1.8095218,7.3004417,-1.4482471,-0.8813648,-0.09976708,-5.044288,4.8327,1.6065023,0.53293633,4.101801,-0.51663023,1.6783026,-0.49448267,-2.8673067,1.0781602,-2.6146338,-1.7130253,-0.19888957,-0.7607428,-0.042876597,-0.20520669,1.318631,1.8395323,0.4539844,1.3406299,-2.0447536,2.854709,-0.5537474,0.90272754,-0.07673665,-0.55739945,1.2008234,1.5679225,0.47386655,-0.020869551,0.682963,1.0702971,0.9253038,0.74100167,0.65207374,-1.5477684,1.1098107,-0.6660695,-1.6047444,1.3533251,-0.8004525,1.404224,-0.9797273,0.23462962,2.3540242,1.138148,1.7797799,0.2022027
4.5716014,0.7379824,-0.24879283,-3.8026915,-1.0122479,7.5457783,-1.3949966,-2.3724916,-2.0202272,-7.1675925,3.6280508,0.086937435,-0.7940875,1.0830867,0.20248446,0.35824665,3.4934227,-1.1084827,3.5885112,1.3101008,-0.584319,-2.7277646,-2.8403647,-0.47048777,-0.6806825,-1.2002692,0.33254316,1.1755534,0.35218453,-1.2582549,-0.6204181,0.70075047,0.57168645,-2.0274153,0.5011071,0.29797304,1.250047,-0.64708334,1.584667,-0.768224,1.0608277,1.1415225,-0.35050672,-0.9905629,0.6854198,-0.6577119,0.6423081,-0.20060878,0.15188037,0.46663338,0.171847,-1.136845,-0.77777976,-0.6001298,1.8141626,0.4165985,-0.31659013
3.316504,0.37040207,0.56106013,-2.2920802,-0.6373438,7.703593,-0.90043676,-3.6911027,1.775789,-5.7881846,4.0980906,1.4930558,-0.31550166,5.2784343,-0.8965956,0.62724286,2.2298262,-2.1062257,-0.3780868,-1.1436656,1.2802082,1.2224956,1.4519197,-0.29571775,-0.2991601,-0.5488137,0.47244608,0.49834615,-0.032895662,-1.9129119,0.25558862,-2.1456637,-2.76022,-0.061907377,-1.4253354,-1.0325243,-1.1548274,-1.6507843,1.027551,1.4660362,-1.3755736,-0.051768124,-0.56223327,0.7721125,0.47749668,0.032291643,-1.2191366,-0.5342053,0.37443516,-1.688267,-0.69981164,0.15907378,0.487531,-0.70364577,-0.9167178,1.104855,-0.9261245
2.2333076,-0.28261167,1.5456767,-2.5140338,0.418149,8.428932,-0.36160973,-5.06626,2.570857,-2.5720317,4.0015864,1.5875489,-1.639561,4.6895814,-0.14223276,-0.39918044,1.3687551,-1.394445,-0.24447867,0.6233736,0.21639794,-0.6712877,1.4637978,0.7412591,2.1687298,0.108220555,-0.57870895,-0.9565185,-0.032780707,-0.14309996,0.07374091,0.9876443,-0.311903,1.4356134,-1.8477204,-0.09420498,0.19187547,1.024392,0.47629178,0.9069067,0.13295206,0.43406722,-0.5267274,0.93905115,0.28897604,-0.8266215,0.7882101,1.5964051,1.7650363,-1.6589962,0.95701194,0.1120106,0.97653294,-0.39274684,2.1086893,-0.20542088,0.27508092
1.7196157,0.10656449,1.7747431,-0.7837393,0.64309335,8.91436,1.200633,-2.5468993,2.314494,-1.255254,5.509405,-1.2863356,-0.43628827,4.8504434,0.6235758,-1.0169846,0.4482145,-0.6531472,-0.9144909,0.93273115,1.1372693,-1.2032627,0.6239736,-1.0142846,0.8461767,1.7490168,-0.8212475,2.010431,2.2524137,-0.30531016,-0.26341444,-0.27653474,-0.21208657,1.0980088,-1.4057002,0.14145151,-0.3263644,-0.3895912,0.58445036,0.41442856,-0.503969,0.7932627,-0.25168553,-1.2830901,-1.8208407,-1.4715275,0.2477343,0.18246569,1.2160463,-0.9915589,1.1278563,-1.5910898,-0.48252916,0.86957026,-0.14921239,-0.89466006,0.3532116
2.9734216,0.9641583,-0.71466464,-2.2821805,-2.1337717,6.97389,-1.3648188,-4.1319127,0.0520877,-4.441253,3.7044458,2.3343558,-0.5797224,-2.6551034,-0.26835042,0.4787961,2.7848883,1.3523642,0.12194079,-0.8682124,0.44458824,-3.1877308,-2.0353034,-0.8219045,0.077241085,-2.2044246,-1.2700686,0.7957223,-0.043460798,-1.7590334,-2.899417,0.51014495,1.302512,-1.9051801,-2.9472132,-1.9261022,0.53683466,0.39774275,0.053708043,0.9964736,0.95474845,-2.2650332,-1.418837,1.9174314,1.277991,1.1863021,-2.3340154,2.6744382,-1.4240932,-1.5268627,-0.59661216,-1.3465099,-2.347743,0.7509365,-0.09611532,-2.7896426,-1.1058534
2.891075,1.1064893,-1.0627096,-1.3361335,-1.8469443,6.8433976,-1.2085236,-2.3792646,-0.9331345,-5.7200017,1.409889,2.4431655,0.35817212,3.9899077,-1.9117163,1.1630224,3.154779,0.267775,-0.27003905,-0.18175839,-0.8957689,-2.1334155,0.20739765,2.20424,-1.3192223,-0.7949165,0.9604651,0.62031573,-0.23322235,-1.1858466,0.6945073,-0.028630478,-1.3840755,0.69624156,-2.2558477,-0.64053565,1.2424281,-1.1684355,-0.1787943,0.27518076,-1.3861139,-3.22078,-1.6763126,0.28732237,-1.2908953,1.6718041,-0.39582038,0.15324514,-0.19990787,0.72221553,-0.0046281177,-0.7189095,1.5693742,0.09461434,0.004117704,-0.41875333,1.6557673
4.232439,1.3005941,-0.2051276,-4.334879,-1.0947014,7.512377,-1.4110185,-4.0854416,0.1964075,-6.409846,2.9861777,4.3582726,0.9257042,2.81563,-1.8738061,2.7418203,3.5864935,0.53650624,-1.418896,-1.5500513,-1.9354359,-1.5635395,0.1267141,3.5632775,1.6442578,-1.8781745,-1.4334688,-1.2302458,0.23911045,0.5058109,0.0030170048,0.047724683,-1.2053534,0.10176346,1.1611476,0.9477597,-0.47389936,0.38520914,-1.4868369,0.9129008,-0.8084877,1.0406423,-0.33640805,-0.97149926,0.25047222,-0.49539304,0.42511654,2.2549427,2.3876956,0.5058193,-0.27582252,0.116784014,-1.1515096,1.2811998,1.0928426,0.20677046,0.089011185
1.2221706,-0.51107657,1.2919205,-0.67979753,-1.3979309,9.672917,0.46227053,-1.7830397,2.4643214,0.95537215,2.1435137,3.3182395,-1.2515414,0.15659033,4.6742105,0.16330221,1.708421,0.14284152,2.0184228,-1.281045,1.4837984,0.338763,1.9784118,-0.19330947,1.7279235,0.22869152,1.58838,1.1689128,-2.578329,-1.9284357,0.03323161,0.35538748,-3.2262647,-0.87815696,0.62136465,-0.18793395,-0.2894934,0.89862144,-0.79721075,0.20861946,2.5696878,-1.7532915,-2.016056,0.9880253,-0.2360305,0.6635175,-1.2453874,-2.5952811,-0.43940887,-0.835879,0.016119672,-0.97355074,0.090503365,-0.5624169,-0.22169527,1.421742,-0.16237348
2.925902,1.6005644,-0.12841034,-2.7070646,-1.3734376,7.115101,-1.3351527,-5.6882234,1.9535313,-5.203013,1.8812377,0.9497502,1.7143788,3.2421896,-3.5084329,2.2967172,1.7407039,0.81955826,0.79507947,-2.8999505,-0.9187672,-0.35761598,0.8034285,2.478931,-0.956934,-0.49836442,0.75698984,-0.16451061,2.0319438,-0.78905964,0.42979413,-1.9147815,0.3137764,-0.5285302,-0.82622576,-1.3838689,1.4464121,-0.8963702,-0.7296971,2.020713,-0.2890417,0.13501337,-2.1736343,-1.0332878,-0.06505947,-0.004688636,-0.8077038,0.1559833,-0.7818797,0.5859821,1.5844237,0.528103,0.6131363,1.8171489,3.0296888,0.78862345,-1.4987003
3.3016694,0.99175406,-0.6017656,-2.167878,-2.1164796,7.0982714,-1.3277901,-3.0266206,0.30821896,-5.733862,1.4935207,-1.1227031,0.12960562,2.8574371,-0.6685206,2.524304,0.65081817,1.6059039,-3.258078,-0.054656334,-1.6186203,0.47706714,-1.3798362,-0.6274995,0.23180145,0.8830484,-0.89141077,0.9410846,-0.3284654,-1.4863508,-2.2634106,-0.39108047,-0.09804442,-0.5977556,-2.449514,-0.01666067,-0.49507874,-0.1975617,-1.2170311,2.266698,-0.29926795,-1.3068528,-0.26726046,0.07412472,0.010654473,-0.11958526,-0.66549027,-0.951534,-0.26464397,0.45645428,0.924841,-0.42848346,0.48566666,-1.0308548,-0.46921408,-1.2077484,-1.317857
1.7585369,1.2560757,0.61113924,-2.4217129,-0.97681844,8.02519,-0.81000704,-4.5642953,-0.046475634,-2.7321315,2.2376328,3.505486,-1.3046443,-0.15040065,-1.3860112,0.4334766,0.114110015,0.14803672,-0.8773809,-1.5637261,-1.5181338,0.52226484,-1.131144,4.042464,-1.703388,-0.6331667,1.2087933,-2.7479622,-0.70864135,-0.65466756,-0.14513089,0.10891525,-0.15585761,1.6587168,-0.79744637,-1.4662755,-1.3854103,1.1592021,-0.399101,1.4147972,-2.7399244,-1.1369053,-0.44220874,-2.4176562,-0.37016633,1.0250272,-0.75601065,0.75952834,0.006030602,1.4439563,-0.20062265,0.40123597,-0.6396998,0.30270043,-1.4891125,0.22408764,-0.317222
0.796323,-0.3405811,0.57345265,-0.5964358,0.8691194,8.009367,2.9590368,-5.0462003,1.8755231,4.2488875,3.0049028,0.19761175,-0.013992406,1.865626,-0.04837586,-2.2088687,3.9926174,0.10159972,2.1076097,1.3168483,0.3259315,-0.55750126,1.3954473,1.909921,1.6944711,-0.7160577,-0.55408984,2.59005,2.446339,0.48233068,-1.4947134,-0.21106155,0.7854424,0.21105471,-0.06409425,1.2884996,-0.3351608,0.8055872,-0.0020240943,-1.0918605,0.12359033,0.23183666,-0.57113594,-0.3087013,-1.191862,-0.8695879,0.12121564,0.24301142,-0.48178962,-0.20054959,0.11685813,0.28172052,-1.1700726,1.188124,0.39962655,0.31041652,1.3050071
3.4189465,1.5191652,0.072536826,-3.0013328,-1.8270154,7.197689,-1.4448594,-3.998299,0.6498453,-4.9982495,3.6163042,1.3779787,1.1278477,2.913823,-3.1694553,2.5045683,3.6036248,-2.544342,0.88285923,-1.3262542,-1.3742357,1.3310007,2.808765,-0.46247274,-0.15022554,2.2523,-0.15586661,0.6058865,0.9063512,1.6116487,-0.72266424,-1.3107156,-0.45774236,0.77560246,-0.09753678,-1.2603997,-0.10392809,0.3887706,0.33478168,0.7144852,-0.24768902,0.7261514,-1.4999115,1.650439,-2.1608377,-1.0418174,-1.5015353,-0.06485309,-0.793348,-0.21179844,0.34464657,0.3537079,0.8975433,2.9684646,0.17592667,-1.0725788,-1.2061355
2.4573233,-0.13419545,0.6778439,-3.225975,-1.3875608,8.193494,-1.2165273,-3.0230238,-0.023392277,-4.7197833,0.16288877,1.0556979,2.0572722,2.8516467,1.2488416,0.735632,1.8863933,-1.535201,1.2503158,-2.7275226,-2.4312832,-0.96603537,1.2152619,0.33879524,-1.6552002,1.4758253,1.7357298,-0.6643456,0.80579644,-0.19433428,0.6453758,-0.8569876,-0.4745536,1.3424405,0.59805477,-0.5651887,-0.423452,-1.4307767,-0.41123843,0.5468096,0.15070492,1.349765,0.26517874,-0.2028616,1.0878892,0.5595619,-0.19958916,0.573237,-2.3284936,-0.35794175,1.859658,-0.7681137,-1.4536879,1.8881433,-0.7233448,1.0360899,-1.6027582
2.9237869,1.8472277,0.39192444,-4.3533025,-0.24910463,7.7116632,-1.2821976,-2.9076421,-1.4672133,-6.200776,-0.25271553,-1.0270619,0.43855196,1.3270608,-0.102648266,2.0846038,2.823462,-2.1357718,-0.96245337,-3.164823,0.99224573,0.29175353,0.5212229,-0.9098331,-1.8622144,1.6584677,0.681745,-1.5580181,-0.95576966,-1.2502599,0.16406947,-1.0578254,-0.52344763,-0.39932138,-2.663528,0.39935958,-1.5951988,-3.6044474,1.0051163,-1.4746122,-1.6279289,0.8343084,0.09685419,-0.3021165,1.7155409,-1.0831188,0.018484917,-0.49558008,-0.77328044,0.4442053,0.9948543,1.9407362,-1.0176647,-0.9642503,1.1196791,-1.5143691,1.342237
3.1654963,2.9298987,-1.6786861,-2.5981493,-0.14313805,3.895869,0.44145566,-0.7862428,-3.2514718,-5.2105455,0.33655414,1.29777,0.3490322,-0.026470955,-0.5940741,3.7185605,3.1852279,0.013693486,1.0655704,1.127733,-1.8606474,-2.7052367,0.3020387,-0.010798541,-0.77783996,0.5070611,0.5475683,0.71981007,0.9458951,-0.6731433,0.31455612,-3.097783,0.7588333,-0.45844615,-2.4849212,-0.6863055,-1.939593,3.0889273,1.4095093,-0.027281443,1.2978773,-0.064592265,1.5726421,0.20027338,-0.0048256954,-0.83100253,-1.5972147,1.8553873,0.038997088,-4.246767,2.0093093,-1.9292754,-1.5690199,0.6344294,1.0634373,-3.634389,0.8462486
0.1619963,-0.54127455,0.46280003,0.20500897,-0.32498458,7.320754,3.2987354,-2.629212,1.7786746,0.7391406,-1.6571622,0.8179624,1.5315342,1.9917495,4.9492025,-0.17470619,-1.5593495,-2.3006172,-1.3595283,0.94695365,0.6775089,-1.9751803,0.46108526,0.6063619,0.70465666,1.2636973,2.3073096,-0.8940511,3.4032924,1.1025443,-2.273404,-0.6822805,-0.8547628,0.333702,1.1422693,-1.9877639,2.2845767,-1.9592187,-0.95034087,0.25914726,-0.68372375,3.784835,-1.2310271,2.926881,0.33219907,-0.11548744,-0.5799435,1.2766613,-0.32667387,0.5422328,-0.81621766,-0.0028566646,1.828751,-0.45514542,-0.14637558,-1.536426,-1.6942412
0.80335057,0.47458062,1.4291551,-1.1130724,-1.1219144,8.67772,0.25702265,-1.7498635,-0.7966868,2.5598564,0.9261215,-1.6631505,-1.093062,1.2620361,4.382014,0.4328906,0.3174059,-1.3680125,0.17641352,0.0232441,-1.4799224,0.071395144,0.8947967,-1.2864642,2.3615246,0.8310997,-0.00027917256,0.7549469,-0.048891816,0.50468284,0.75705606,0.65255034,2.0471423,-1.0577348,1.1297101,0.78268677,0.90828353,-1.1143607,2.5776,-0.61095226,-0.85445714,-1.3794812,-1.2059573,0.96184725,0.77217543,1.3364725,-0.57890826,1.3011793,-1.4719292,0.21242146,-2.647218,1.1012374,-0.4883897,-0.09365083,0.10382195,-0.4888037,0.4733413
3.29722,0.17441276,0.4125803,-2.3771815,-2.5417438,7.6587915,-1.3164905,-2.6798744,0.27316043,-6.1077704,-0.3660677,-3.0040524,-1.9543056,2.792911,-0.12453972,2.4158072,2.5543473,0.5944449,1.8136477,-1.0237281,-0.86511225,-1.4051452,-0.25879106,0.52252275,0.47996187,1.501034,0.27334243,0.62357,0.04143286,-0.49112475,-1.1262102,-1.6073445,-0.79488844,0.57194245,-0.76921076,1.4056877,-1.3265725,-1.1223412,2.1374784,0.32101482,-0.87265813,0.6556306,-3.0675597,-0.09976888,-0.5657729,-0.1566455,0.004907541,1.1295096,-0.8223882,0.47206146,0.5067882,-0.8397744,0.60284185,-0.94001997,0.5774587,0.8713889,0.43931592
2.4099786,1.0228256,0.9528198,-3.2675242,-0.7935053,7.949249,-1.065409,-4.004058,2.950834,-5.1093364,3.6458743,0.43126482,0.8956165,2.2797265,-2.158388,2.7442036,1.8895277,-3.962204,1.3274201,-2.0063198,-0.552843,-2.7800395,1.1802113,-1.1993811,-1.4207712,0.23660089,1.172941,-0.9254531,2.056546,-0.1853185,0.27544948,0.24333277,0.81321067,0.3415213,0.60270053,-0.5258099,-0.1503775,0.35655156,1.27781,0.99400616,0.38783732,0.83768344,0.3000123,-0.0978978,0.20005651,-0.13358484,-0.691084,1.2213914,-0.14889503,-0.77780575,1.3210002,1.8384539,1.9466556,-0.06936568,1.9509671,0.31956667,1.4578154
3.2434754,1.3765316,2.8950865,-2.5477657,-1.8809611,8.76251,-1.0126721,-2.4797053,-0.32003775,-6.602959,3.5070372,-2.9880345,0.3133694,-0.6147388,1.631876,-0.26768228,1.4057503,-1.9949492,-0.80829865,0.33208922,0.008633765,-0.7416056,-0.6272585,-1.2311949,-1.3798274,2.0038195,-0.1246716,-0.5863897,-2.2062588,-0.6006345,-1.464079,-0.76954585,0.26537335,1.6315019,1.0950859,1.1049428,-0.50448954,-1.112536,0.2910194,0.54710394,0.41251653,1.4520034,0.7345289,-0.22791106,2.5144064,2.4769354,-2.8507168,0.9116424,-0.6428053,0.47843835,-0.11695021,-0.44549778,-1.6600238,0.8294057,0.08248259,-1.0569947,-2.0846605
1.5283189,1.3533567,0.117443234,-1.2324599,-0.5807083,5.532737,0.46220213,0.14841676,-1.2950536,0.818088,0.5525882,-1.6620928,-0.08177641,2.2127547,3.3685527,0.6560738,3.1721685,-0.11828811,-0.1977826,-0.8650663,-1.9562132,0.5289852,1.1169486,0.6466129,1.9185945,0.24111201,1.3673158,-0.0038852436,0.28548568,0.7671182,-0.4204226,0.60652435,0.5967798,-0.8890021,0.15172379,0.48095703,0.03594697,-0.22212075,0.12789458,0.055285115,0.6952241,-2.0259023,-0.8097576,0.24301499,0.12900245,1.572966,0.5663371,0.69992614,0.18040875,0.31821617,-0.5578686,0.12698613,-0.28619212,-1.1175448,0.4977514,0.67740774,-0.50804037
2.0426657,0.08838448,0.40396294,-1.3794771,-0.96811676,7.8088136,-0.20992316,-3.6197236,2.1732326,-3.0704927,3.2229612,0.93669873,-2.1703537,3.4414997,-0.26025343,2.2383132,0.2056949,-2.2230465,-1.5875876,-1.3154567,0.87151814,-0.8558801,-1.3170847,-0.20647785,-1.973564,0.7783161,0.37927806,0.8473985,-1.1429318,-0.031594515,-1.4843659,-0.4758446,-0.10050164,1.4580991,0.8547917,-1.6077497,0.5602958,0.3135287,-2.1357467,-0.06406904,-0.9366116,-2.379654,-0.4413056,1.4097674,-2.3197854,1.756673,0.41155672,0.8918449,1.8056495,0.89886063,0.7581362,-0.14070465,-1.5148755,-2.0435412,0.081422165,2.6227603,0.121564984
-1.2482882,1.3609345,0.5805946,0.008165836,0.3225773,5.7128596,3.525605,1.9778119,-3.5622945,0.7017527,0.38726845,1.7423247,3.5486875,-2.1893175,1.7977124,-0.32773072,-1.4018822,0.570726,0.87787116,2.27572,0.44568896,2.227816,0.044327587,2.7502334,1.1449147,1.4817836,-0.39709964,-1.2849241,-0.7998208,-0.6070788,0.914408,1.1651783,-0.3489121,0.36923507,-2.2365375,0.0618932,0.26341304,-0.32884815,0.7510357,-0.04780761,2.3444521,0.9909615,-1.7776558,0.23117277,-0.5009212,2.644586,0.66002905,1.2497479,-0.3475193,-0.96644527,1.603039,0.8731695,-0.06787807,-1.0116634,-1.5698456,1.5851676,-0.31220946
3.5759068,2.683716,0.34888178,-1.2713308,0.08640458,7.0334034,-0.94000083,-2.8310494,0.6694427,-1.8985776,3.11007,-1.0170529,1.0313137,2.9865806,-1.640717,1.2612439,3.5634077,-2.8451123,0.8507008,-1.688418,1.0762427,2.029435,3.2305984,0.5925316,-0.7853657,0.7383253,0.8831088,-1.1942145,3.763697,-2.581966,0.66361755,-1.1846662,-1.907186,-0.1783104,-0.08158285,-1.5570138,-0.8884261,-1.1230202,1.079008,1.7803509,1.1432769,0.30391288,1.3771056,-0.44176683,0.82172114,2.7044647,2.1104531,0.34415856,1.9796513,1.4816786,0.40028325,0.77554566,0.037760787,-0.82882196,0.49771947,1.8766817,0.2555086
0.68707347,0.42425147,1.1534601,-0.42026526,-0.18711603,8.017989,2.0134985,-3.5622082,1.7991339,0.64117444,2.2533169,3.588582,0.44231775,0.7000925,4.14994,2.4902883,1.4116521,-1.7093966,0.16586432,0.17221501,2.1623433,-1.2443644,0.47007415,0.1381836,0.67378545,1.7354484,0.51523435,0.5796215,-1.1719137,-3.6703458,-1.2350411,-1.6487007,0.07432474,1.4464356,0.89968026,0.501584,0.15015207,-0.011343061,-1.9932495,0.08348745,1.3969983,-0.030341337,0.8129365,-1.4887294,2.8180761,1.4733971,1.020195,1.7731436,-0.6572567,-0.6524087,-0.10962357,0.36179835,0.5572845,0.31537133,-0.8794751,1.4873201,-2.183557
2.4914787,0.42596552,0.28520167,-3.9797683,-1.3096619,8.009406,-1.2173408,-1.5584644,-1.8650166,-5.288064,3.1996005,-0.5051506,-1.9209163,-0.5275129,1.0142562,2.910662,2.6884203,-0.37685254,1.1955982,-0.77999914,-3.231751,-3.9892924,-0.2692884,-1.2930167,-1.5300465,-2.0669072,1.2722716,1.8031471,-0.7061569,-0.2046214,0.98510635,1.261537,0.13075624,1.5264331,-1.3846418,-1.7733036,-1.2684181,1.0785215,0.2592887,-0.69575536,0.68271756,1.2250593,0.7161448,-0.89497375,-0.3401485,0.94150573,-1.5274528,-1.3476259,0.2520632,-0.8144839,-1.0841252,-3.226462,-3.0494134,0.74532336,-0.7476818,-1.7357777,1.5921776
2.632005,1.8072456,0.3804348,-1.9841207,-0.6952062,7.146982,-1.0102799,-1.1941588,-0.5568645,-2.8661213,1.6300884,-1.1757948,0.6575979,0.42426127,-1.575693,0.69765097,1.5537084,-0.83399975,-1.8694168,-1.9262825,-1.5228131,-2.1642253,-0.7306887,-1.371414,-2.4759243,0.61057854,0.57794774,-0.5051365,-0.57757115,0.37944967,2.8224585,-0.29508975,0.69132304,-0.8462337,-1.0236247,0.9579325,-0.383294,0.91245866,-0.5726391,-0.96192175,0.0043278513,-4.125988,-1.4181206,-0.66338897,0.675747,-0.5330197,-0.34718117,1.0188351,0.78796387,0.37071794,-0.65471494,0.2786972,1.2076045,-0.55110186,-1.4984255,0.9680106,-1.1095737
2.0251913,-0.53440666,2.2988205,-1.8753546,0.96159077,9.075753,0.43930703,-4.9981833,2.6771605,-3.3207855,4.9770675,0.6360898,0.32194087,4.9853263,-0.080624685,1.4817265,1.9657742,-1.0518179,2.5398407,0.57636875,-0.12591909,0.16612269,0.1436227,1.7560099,1.7472352,0.078840934,0.928446,-0.3153035,0.3399454,0.5253936,-2.16947,0.55597675,-1.1133492,0.04053136,-1.1162069,0.9161626,0.6716411,-0.6551061,0.6537533,0.10474194,2.3412035,1.627986,-1.030424,-0.99060696,-0.56744254,1.1265671,0.719662,0.6360027,0.4445693,-0.23528197,0.43901655,0.5143278,0.6227246,-0.8748159,-0.73964727,0.8111343,-1.376254
3.1094434,0.7803589,1.1053319,-3.9141946,-0.5655501,7.8695574,-1.2556674,-3.8743367,0.61592424,-4.3398304,3.2315185,1.6274811,-0.242641,2.7089121,-0.18435737,0.87127113,5.0591536,-3.612961,3.185222,-1.1027402,0.43172306,-0.923906,-1.3307931,1.0049344,-1.3105963,0.39385605,2.695665,-1.1000404,-1.5087651,-1.5846807,1.9624983,1.1374596,-0.7016707,-0.74726725,-0.5832371,0.16621934,-0.043831374,1.8762553,-1.5083544,-0.17771272,-1.9391003,-0.8792523,0.13306259,-2.6109138,0.10993572,-0.27430272,0.5665638,-0.57097286,1.2634896,0.33947366,0.9930607,-0.7096958,-0.13831934,-1.5771035,1.4058172,-0.07770034,-0.59790707
-2.4387605,1.5671135,-0.29173028,-1.0608763,1.1897247,4.6083164,3.5478575,-0.18398254,-3.3201602,5.298011,0.028462674,0.10260181,2.2515597,-0.25582096,-1.0626949,1.6734284,-1.6062669,0.13609532,0.72888154,-2.1066098,-1.487745,0.18006933,-0.029861888,-3.2260892,-0.60564953,1.1218351,0.19332734,-0.05903145,-0.37364352,-1.8912632,0.67939585,1.7620679,-0.99374396,-0.3614561,0.46668392,1.1028279,-0.45949212,1.5145634,0.8431577,-0.5704636,-1.3379855,1.8090684,1.197583,1.3353676,-2.7846212,1.2314677,0.06521803,-0.9187278,-0.8512011,0.5568525,-0.085328914,-0.6323078,0.7756546,-1.8272622,-0.47516906,1.3715234,-2.1218843
-0.5830151,1.3552498,-0.6874146,1.3599597,1.2015308,3.444046,4.4763746,2.143374,-2.7755468,2.6785557,2.6652348,-1.2665063,-0.7715117,1.8288583,0.38384685,-0.42913732,-1.8447857,1.70415,-0.664213,-0.66595644,-0.3536825,-1.0140415,-0.7695543,0.7325282,-2.6983826,-0.8669305,1.1423618,1.1060375,1.8101553,-1.3548189,-1.3073739,-1.7777876,-1.6030523,-0.2624278,-0.5106959,-0.79963785,1.4843239,1.8889225,-1.2859379,-0.64997846,-1.1078159,-1.1048491,0.061001495,1.5971724,0.7768392,0.1530022,0.045603517,-0.45656338,-2.0185876,-0.26366204,2.8185222,1.7894791,-0.111548394,-1.3201942,0.8010667,-1.268726,0.18683174
-1.1137158,1.0515224,0.3592025,-0.17674272,-0.41543782,5.9239717,2.9961345,-0.19290672,-2.951783,0.23883322,-0.9293923,1.4828433,4.1471186,-1.1952075,-0.55604494,1.3858054,-1.2797387,1.2049482,-2.0671813,-1.6567239,-0.19151731,-1.2320086,2.082233,0.58740884,-2.0656028,0.9928977,-2.3287272,1.1190343,-0.7099339,1.7258037,0.28202617,-0.054697983,-1.4066898,-0.95554125,2.740726,1.0400419,0.5440149,0.44285643,1.0354719,1.1996863,0.31052858,-1.1239656,1.8966237,0.4472546,-0.44372848,0.49516085,2.140091,-0.70661205,-1.5531515,0.16521083,0.02741019,0.2637228,-2.4137306,3.2256312,1.6670356,-2.8615324,-1.4697796
-0.3125616,-1.7997409,1.691659,0.3346982,0.049858525,9.82875,4.8191495,-1.5332382,2.5188706,-1.2886221,-0.87782747,2.9921296,1.4098852,3.2102237,3.6601465,-5.279167,-2.5113046,0.27098623,2.0275967,0.14147192,2.4545803,-0.59561235,-0.49882653,-3.3270779,-0.2550833,0.41191038,1.1713015,0.09000646,-1.1764966,-0.46753222,1.445742,0.012559993,-0.30886266,0.29169446,-0.12545516,-1.3293434,-1.1046823,-1.5149229,-0.20640448,1.5303935,-2.5874047,0.24459213,1.4036148,-0.5660518,0.92552114,0.20058222,-1.2486197,1.81558,-0.21380427,1.0988972,0.7048127,-1.5996649,0.004491265,-1.1325736,-0.91742855,0.034452975,-0.72903585
