mgi_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
Nrsn2,411657.0,True,550.0,343.90726817042605,282069.53570799914,2.0282981280888857
Mamld1,46377.0,True,94.0,38.744360902255636,36709.43961073252,3.2814141326922144
Actg2,870.0,True,769.0,0.7268170426065163,192.79403777001033,1.870057933463496
Olfr286,5565.0,True,357.0,4.649122807017544,1964.54233409611,2.2440095430052054
Ntng1,186116.0,True,458.0,155.48538011695908,99575.14297169905,2.123563778108673
Unc5c,32781.0,True,589.0,27.385964912280702,11973.52481957402,2.0036115565808092
Ntm,213111.0,True,1551.0,178.0375939849624,88064.07968918954,1.5756197428504461
Zfp74,66921.0,True,1725.0,55.907268170426065,21021.008952146254,1.5389788534598072
Cxcl17,2607.0,True,849.0,2.1779448621553885,689.2785098196998,1.8152067598844928
Cend1,585105.0,True,387.0,488.8095238095238,527187.0690396561,2.2069583072113814
2610008E11Rik,151821.0,True,1078.0,126.83458646616542,62101.828802776174,1.7148992950871298
Zfp128,36088.0,True,1205.0,30.148705096073517,11091.839072318477,1.6676416203244306
Chst8,116501.0,True,1200.0,97.32748538011695,43665.81072385535,1.6697383548775009
0610040J01Rik,1885.0,True,1553.0,1.5747702589807853,402.58407864700774,1.5750912509336494
Dcc,166688.0,True,485.0,139.2548036758563,85509.75692715624,2.099087671130528
Tnfrsf19,121472.0,True,345.0,101.48036758563074,62060.76487344336,2.2565609416672383
Tsga10,66114.0,True,1208.0,55.233082706766915,22440.474891241487,1.6666070494052612
Lrrtm1,60559.0,True,1348.0,50.59231411862991,19672.59619505844,1.6205469836268818
B2m,65499.0,True,1851.0,54.719298245614034,20131.901073754623,1.5117555313695648
Ctnna3,640.0,True,1020.0,0.5346700083542189,105.45469163432551,1.737686202155371
Slc4a4,1753.0,True,1927.0,1.4644945697577276,637.019850350514,1.4971356785765821
Cdh3,1557.0,True,626.0,1.300751879699248,396.0683355546056,1.9750511724585504
Zfp143,43967.0,True,398.0,36.73099415204678,18243.2218897299,2.1941630642573586
Prcp,36784.0,True,1906.0,30.73015873015873,10203.386154907896,1.5015785257523857
Blnk,2370.0,True,1469.0,1.9799498746867168,536.3206678904619,1.5936398424296925
Sfmbt2,13561.0,True,1510.0,11.329156223893065,3666.053772949654,1.5845414884084021
Cxcl12,37999.0,True,971.0,31.74519632414369,378059.44839872816,1.7589046862663582
Zfp873,36598.0,True,1854.0,30.574770258980784,10213.042272626943,1.511563867685697
Hipk2,261927.0,True,1032.0,218.81954887218046,127141.67727638494,1.7328928109185953
Obscn,3916.0,True,1196.0,3.271512113617377,996.9220389323364,1.6714631564634552
Sox21,1247.0,True,712.0,1.0417710944026735,322.6688222786621,1.9050451155327661
Mdc1,46649.0,True,1162.0,38.97159565580618,14988.716583822992,1.6831999393244788
Ext1,42534.0,True,1494.0,35.53383458646616,12705.172140216764,1.5870111712056716
Kalrn,77239.0,True,1006.0,64.52715121136174,28178.985257178625,1.744476776379955
Tac1,74641.0,True,12.0,62.35672514619883,155766.80491501887,7.418031802347202
Zscan20,14495.0,True,1364.0,12.109440267335005,4022.6209559573404,1.6173944475275182
Ppp4r1,112056.0,True,1611.0,93.6140350877193,39003.30910051048,1.5627055173117814
Zfp27,35836.0,True,1384.0,29.938178780284044,10649.046342165337,1.6136787999469255
Unc13c,21305.0,True,1715.0,17.798663324979113,5840.886687175017,1.5423191320328227
Hs6st2,76121.0,True,1310.0,63.59314954051796,25981.32012025605,1.6359430804427921
Erbb4,204781.0,True,1209.0,171.07852965747702,88426.02894499348,1.6665742327793427
Opcml,176568.0,True,1270.0,147.50877192982455,72199.28524907587,1.6471643258709319
Otof,4949.0,True,1269.0,4.1345029239766085,1270.5629975160869,1.6473617174341442
Dgkk,38915.0,True,1453.0,32.510442773600666,11564.189899218505,1.5975219956233357
Syt9,34981.0,True,1843.0,29.22389306599833,9723.740799881532,1.513790683467743
Tcp11,5981.0,True,279.0,4.996658312447786,2266.528416917433,2.3980887337329406
Klhl24,129252.0,True,1633.0,107.97994987468671,46264.98621972993,1.5596542777824292
9130023H24Rik,24007.0,True,1549.0,20.05597326649958,6774.656563370523,1.5760812168915492
Kdr,25616.0,True,88.0,21.40016708437761,39223.90829428644,3.347654907690422
Zfp26,56671.0,True,1128.0,47.34419381787803,19032.276080390497,1.6971758716162104
Gpr84,603.0,True,1503.0,0.5037593984962406,92.42745241028996,1.5848332270532732
Slc39a4,46941.0,True,379.0,39.21553884711779,19849.272902155055,2.212816634321125
Cyp26b1,12255.0,True,1152.0,10.238095238095237,3497.2935977066413,1.6870864129597687
Sorcs3,111977.0,True,885.0,93.54803675856307,44875.28134438661,1.799491682630482
Syne2,125566.0,True,1674.0,104.90058479532163,44387.58458995874,1.5502771214348472
D630045J12Rik,447589.0,True,1939.0,373.92564745196324,235879.51202560472,1.4954086272042164
Sema3e,14288.0,True,498.0,11.936507936507937,5093.678239634762,2.0802931139960203
Zfp773,38791.0,True,707.0,32.40685045948204,13763.174635306215,1.908144086949438
Ccdc102a,613.0,True,1686.0,0.5121136173767753,118.7233063148395,1.5474852644210082
Sox11,996826.0,True,92.0,832.7702589807853,1878526.1812886454,3.300579561426347
Brwd3,15095.0,True,1721.0,12.610693400167085,4005.5121932478914,1.540873740310495
Crb1,21084.0,True,156.0,17.614035087719298,10529.043214222847,2.8111851401778165
Pcdhb5,8994.0,True,1153.0,7.513784461152882,2488.6296175220664,1.686823417563888
Alms1,16091.0,True,1925.0,13.442773600668337,4175.512817718768,1.4974989040330662
Ipcef1,12289.0,True,1018.0,10.266499582289056,3615.1555072184365,1.7387058343540922
Cenpj,12158.0,True,342.0,10.157059314954052,4648.122468937114,2.2616724868799865
Cntn4,25672.0,True,396.0,21.446950710108606,10156.347726898071,2.2001020918148884
Dhrs3,81982.0,True,299.0,68.48955722639933,40785.987558081375,2.355108395745943
Slc31a1,87179.0,True,408.0,72.8312447786132,40531.77500956964,2.1801985032231226
Arid3c,895.0,True,1316.0,0.747702589807853,212.2841188813729,1.634513610310759
