X_scVI1,X_scVI2,X_scVI3,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-0.68777615,-0.20731494,-1.090394,0.82748073,-1.246698,5.8914824,2.9711988,4.098129,-0.20720622,-2.3317277,-1.9586655,1.2214026,1.2607296,0.54480344,0.4359366,0.35565063,1.2695699,0.9194653,0.3285622,-1.1855623,0.66510147,-0.19694813,0.6827639,1.8659252,2.5005808,0.26807588,2.226369,-2.1698322,1.5622897,-0.41051254,0.11363055,-0.0928344,2.0982559,1.4041724,-1.3406522,-0.68027586,-0.5166652,-1.1512022,-0.34912437,-0.55870205,1.6208841,1.2912159,-0.83073705,-1.2200623,1.212021,-0.8858556,0.8959809,0.26146007,-0.7177212,0.83578503,1.0375133,0.80925196,-0.54720044,1.6618209,8.840292
0.38706934,-0.13988906,-2.1664758,-4.453644,2.6902013,1.7982281,-5.864991,-2.053271,-2.0077865,0.11721206,-2.325302,-1.5157204,-0.567471,1.6341196,0.9280962,-1.8546968,-0.9313358,2.5367284,2.3668242,-0.13899039,-1.391503,-2.228509,-2.0100987,0.45137307,-0.99546355,0.0777396,1.7528658,-1.1733898,0.15058655,-0.7868307,-2.524929,2.4747887,1.6016206,1.3160014,-2.017348,2.4026651,-2.4104993,2.3095794,-3.435191,-1.5389534,2.4969099,-0.5205479,1.9314263,0.22895706,1.9590762,1.8458053,0.7309217,-1.0121636,0.67329365,-0.09118242,0.4498045,-2.0645235,0.8277092,-1.1113529,9.297476
0.5239407,-0.8173663,-1.3824797,1.8589195,2.0109365,3.838078,1.8123869,-2.0846775,0.09616945,-2.6545475,-1.3055537,2.3531854,-0.68283665,3.1259258,-0.9172842,0.9104999,3.571149,0.3173233,-0.28613004,0.66936153,0.2756285,-0.4706779,0.33651447,-0.9535254,0.1286694,1.4107012,-0.9051801,1.3719816,-2.1949606,-0.91728705,0.060238104,-0.73670566,1.4187523,-0.34613472,-0.27372998,-1.6111,0.70712924,0.44583088,0.21245982,0.5128315,0.32891256,-0.8477989,0.4207149,-1.0112735,-1.854963,-2.4227016,-1.3366693,-0.53234994,1.8488464,-0.5366609,0.93100625,2.059982,-1.0918857,-1.1621351,11.056451
0.3710317,-1.3706791,-0.31004173,1.7616621,3.4227712,3.2411501,4.622703,-3.0810816,-3.7453377,-0.94710135,0.105319,-0.9620419,-0.26640436,1.3773265,-1.6373087,0.35523668,0.86774343,-0.41168514,0.039745245,0.50105613,-0.6257998,0.05160244,-0.7052337,-1.8299592,1.3667281,0.21850063,0.11617928,1.069103,-0.098462276,-0.7027702,0.23429164,0.2917344,1.4025327,-0.35134757,-0.4107111,-0.24877082,-0.44252083,-0.0917698,-0.057633303,0.008879572,-0.16113184,0.1432868,-0.8916801,-0.22997272,0.17192753,-0.6305988,-0.181072,-0.84646016,0.095094,0.16357014,0.71537906,-0.54677224,-0.44968995,-1.5288647,13.929336
0.7127088,-1.338119,-2.2729456,-1.11143,7.4245887,0.6105132,-3.3662536,1.1488136,1.801118,-1.2885714,-0.5764725,-4.952084,0.20594388,1.2900498,-0.8672661,0.86081517,0.6920208,-0.27547348,0.46184975,-0.5670521,1.464806,-0.12744494,-0.2784669,-0.19298169,-1.3515843,-0.92393696,-1.7458293,0.59406763,-0.8295857,-0.71891683,-2.281373,-0.4310127,-2.4627464,0.6869931,0.6958091,0.101098776,0.8164468,-0.43431485,-0.7086258,-1.1928174,-0.8907792,-2.5239074,-2.57773,-1.0525458,0.27259508,-1.2453507,-1.1387693,0.020436155,0.27764547,1.18413,0.91924196,-0.22020063,-0.5228737,-3.1160724,10.8157015
-1.0538946,0.060782492,-1.3127413,-0.6765983,-2.138598,4.281101,-2.417335,-1.0598505,0.00017927738,0.94095135,0.71337956,2.1249053,0.28876385,-1.1133124,-0.12805925,-0.56370753,-0.10131843,-1.0092359,0.83019006,1.1865466,-2.3849885,-0.8986117,0.19203901,-1.5925746,-1.3106087,-0.06104164,0.23424897,-1.0041786,1.6664804,-0.4975268,-1.162563,1.5418434,-0.48410296,0.97083837,-0.86925787,-1.7270284,-0.24727164,1.6083864,-1.1460096,0.6474383,-0.6849357,1.1161581,0.4746884,-0.6829003,0.86890393,-1.5868117,-0.49137244,0.40158337,-1.9596112,0.10436762,-0.74513257,-0.67599714,1.600072,1.5116924,8.042145
-0.8281412,-0.7016252,-0.96399236,-0.005350188,-1.7601559,3.7494433,-2.8771188,3.5376887,-3.9567025,-0.80945617,2.7116342,-1.0105827,-2.4988174,3.505124,-0.408647,2.5932162,0.7101455,0.1341783,1.5130001,-0.13968393,1.7700155,4.3801436,-0.25410235,2.0326717,-0.045097463,0.7247301,-2.1637588,-1.7037829,1.4862951,-0.6562326,-0.9206684,0.40151247,2.2427874,-1.2394712,-1.0205252,-1.3000237,-0.120116964,-0.89484006,0.5909066,0.45127612,0.09654433,-1.6681051,0.3373447,0.8760595,-0.14524834,0.64369226,-2.8993168,-2.0169666,-0.35809332,-1.0272987,1.6356618,-0.584397,2.1906633,2.1538842,9.368712
-0.79434127,-1.1034739,0.3329458,3.9099555,-2.5199885,6.149416,-1.3965667,-2.2380517,1.2618941,-3.0112305,-1.4104823,-1.0629648,-1.068704,-3.7452374,-2.8113537,1.7359959,-0.5177079,1.7552595,1.6403557,-0.15101536,0.93091047,1.0299761,-1.542669,-0.743665,-1.3042951,0.23734516,-2.258782,-0.5654362,0.25490215,-1.6330763,-2.0087178,-1.976993,0.72655046,0.64989316,0.10207135,0.48283654,0.78553057,-1.3838197,-0.74912,0.45891172,-0.670183,1.1644436,-0.34694853,-2.900097,0.86344165,2.2853177,-0.5771195,-1.069808,0.6136038,0.34862238,0.5303362,0.56450343,-1.0426784,3.6420712,10.789007
-1.3437281,-0.33475327,0.40151998,2.1982586,-3.0605593,4.3233542,-1.8657812,-0.21797897,-1.1403561,-2.1084688,3.0810003,-0.33998585,-1.8260624,1.4170054,0.60040545,-0.8510145,-0.2736707,-1.5700192,0.9232729,1.297727,0.04238184,-0.2034213,0.39479196,0.36651084,0.111874424,1.0790192,1.3977039,-0.23522277,-0.44997117,-2.3420498,-0.83225137,-1.0514272,-0.57488006,-1.5787324,0.80330676,-0.6380347,-0.610383,-0.12063253,-0.25744173,-0.26675287,-0.58820647,-0.6311559,0.061852783,-0.8928225,-0.49257207,-0.1413749,-0.45867842,0.9459352,0.9437514,0.31009302,0.76394844,-0.4727451,-0.4717895,4.106199,9.979286
0.1870127,-0.25358292,-0.40461493,0.6250408,1.3187824,2.9373322,1.9046633,3.696815,2.0469959,-1.9358366,-3.043875,-0.025645327,-0.16221315,-0.24539937,-0.5202932,0.0498495,1.5658325,-2.3184166,0.753252,-2.5671864,2.8717349,0.88708866,0.56984794,0.100883305,-3.5649428,1.2218862,0.8018499,2.202629,1.5922945,-2.5759587,-1.3335466,0.33521682,-0.59310454,-1.4578722,1.3113489,-1.89059,-2.209037,0.4891273,-0.10550666,-3.4389532,-0.2962539,-2.8867683,-0.43468568,0.4636446,1.569161,1.1554221,-0.9162703,-0.26619494,0.53703266,-1.6063998,2.1168923,1.4460926,1.6638974,1.0093747,12.858169
0.9914399,0.013682097,-1.9274732,-3.3873956,4.059519,0.8152995,-4.4892306,-2.016496,-0.5609625,0.09941996,-3.7892556,-1.5414377,0.025866458,1.3126854,-0.6929855,-1.2790141,4.0375104,1.3921905,2.0486946,1.4137733,0.39455128,-0.9887051,-1.671493,0.22369884,-2.2395563,-4.147332,-0.63799345,2.9224987,-1.0179206,4.9553704,-3.1657088,-2.945013,6.915223,-2.4188426,-0.30006346,4.2725816,-3.0386438,2.4452114,3.1959565,2.2416458,-2.1281295,1.6688179,-3.025598,-0.91282743,1.8017896,1.139968,-3.247385,0.98150706,-1.5443665,1.8622291,-1.6701156,2.0200193,0.98585206,0.17936367,10.602076
-1.3242865,-0.61562854,-0.5206506,0.8855641,-2.5951812,5.5649,-3.3063583,0.16856495,-2.8641014,-1.7831094,1.6183968,0.38226563,-1.4883556,-0.17975071,-0.49658048,0.18083756,1.379557,-1.6000628,-0.64453286,1.3064268,1.4194148,0.71015,-0.00293455,1.5502256,1.1254317,0.39782196,0.30840626,1.2454733,0.93553585,-1.2209861,-2.4689555,-0.5589264,-0.13031374,-2.7857633,-3.5312495,-1.866254,-0.029328024,1.2247435,1.251226,0.42693126,-0.5122134,-0.9523151,-0.70094,0.9577471,-0.21345675,-0.2939257,0.6477048,-0.03897313,-1.599485,2.3299496,0.15702471,1.0700791,1.6297165,3.094479,9.515015
-0.9889925,-0.5176737,-1.5363963,-0.9767047,-1.756075,4.3750567,-2.2250824,0.25001025,-1.6866883,0.14869285,2.7641685,0.27370846,-1.5028989,-2.4971166,1.6349947,-1.1026534,0.09578143,-1.675484,1.0028499,0.81300235,-1.4701886,0.33133456,-0.11962563,0.7572402,-2.9272618,-0.039041027,-1.7496296,1.0309035,-1.3783917,-0.8070342,-3.5590634,0.79631287,1.6129466,-0.5102273,-0.7604624,-0.7114316,0.09371814,-0.45904756,1.0376035,-1.1482307,1.1301541,0.23306271,0.6963713,0.033068582,-0.1912951,-2.2629554,0.15652147,0.094712414,-1.0944194,1.0649894,1.4670055,0.5649831,1.3486623,1.0275257,8.729476
0.45308608,-0.91419095,0.34515336,2.3397708,1.3067889,4.7326746,2.5811784,-2.541651,-0.97263527,-2.3589058,-3.3186193,0.10736926,-0.76479894,0.07031266,-1.5751477,1.4175485,2.7477808,1.1294953,0.0020520163,1.1052047,0.42043614,-1.1666901,-0.30767864,1.0231465,0.4010448,1.1474597,-1.0107439,2.2089005,-2.116811,0.18854791,-0.74100554,1.0269638,-0.2507201,-1.5687865,-1.1635953,-0.49429676,-1.3671166,1.2503698,-2.217921,-2.6442673,0.25143448,-1.092855,-2.2911541,-0.19306879,-0.52687633,0.030716695,-0.4982823,-1.0948954,0.5178529,0.33166456,1.2530054,0.33921075,-1.2517425,2.1297107,12.722255
1.2288315,-0.45096868,-1.144418,-1.3589659,3.8992343,2.4527087,3.6374898,-0.5361893,-1.893226,-4.7885494,1.9761587,-0.9234178,-2.0434947,2.3800907,1.9525887,-0.06763894,2.0214384,2.2548609,3.0616717,0.2679963,0.2978588,-1.4134787,-0.78585076,-2.2886662,0.8581237,-2.4106045,0.018234754,-2.0057676,0.23821068,2.2286565,-0.87969047,2.2011626,-2.7924716,-0.29736817,0.6886503,-1.2233168,1.8309139,-0.32992634,0.9380854,-0.08446168,0.9005591,1.8373597,-1.0492607,-1.638663,2.9894013,-0.28410608,0.8710334,-0.9022278,0.36099717,-3.7975407,-0.47361323,2.3863065,2.0465784,-0.14241748,11.475137
0.1339989,-0.5730886,-2.6127605,-3.9988806,3.1047647,2.5056028,-3.0094137,1.6859868,-3.4015613,-0.6207899,1.1299007,-2.4854,-0.5961647,-0.13117805,1.650793,-0.0688358,1.1536374,0.76994723,0.7024938,-1.6531966,1.7872049,-0.55926377,1.2110579,1.3825308,-0.9216149,-3.1151958,-0.6715426,1.0745056,2.0401206,1.1500052,-0.26253584,2.352804,-0.4355428,-1.0181382,-2.2075882,1.7092782,-0.38566577,-0.1869771,4.004389,0.32784972,-2.7388868,1.2050676,-0.90680826,1.6627351,-1.9795803,-1.2487522,1.4779012,-0.4439698,1.6706011,-0.8297295,-1.459537,1.859437,-0.5469236,-1.8390017,9.5494995
-1.3895693,-0.53348583,0.16117585,1.2129937,-2.5951352,3.717145,-2.3659189,0.696401,-0.86398476,-2.270008,2.8101778,0.23690699,-0.023255846,1.0733889,0.71733725,-0.52101296,1.7850019,-1.3107262,-0.87452275,1.4509958,0.5353157,-0.18268666,0.09547791,-2.018139,-0.39353624,0.8771233,0.6823833,0.015344256,0.3145332,-0.84453577,-1.2099067,0.5897838,-0.59799933,-0.107614666,-0.30855912,-1.528411,-0.105966665,0.23484215,-1.2223049,0.6064179,-0.68494266,1.2390419,0.22497305,-0.9978987,0.5962029,-1.1580576,0.22007719,-0.022434395,-1.2894229,1.1574985,0.75678575,0.46424058,0.90938735,4.1288495,10.132713
0.16572663,-0.47989935,-1.7397286,-2.8085494,4.163857,1.7340654,-6.0047154,-0.35232368,-2.9040985,1.980677,-0.25234735,-0.39105666,-2.5323925,-0.010076831,-0.59264463,-1.0220991,1.9299705,-0.7245041,3.6685758,-0.36195177,1.1190692,1.3427235,-0.40738666,0.99883765,0.34637454,0.5817165,0.8427596,0.20336507,-0.19867127,1.0210466,-0.21422078,2.2232447,0.29041308,1.6771388,-1.9457366,0.059656743,0.5645416,-0.86447656,-1.8725487,-1.611911,-0.061689496,-0.84737545,-0.432912,-0.2097964,-0.5576303,-0.3022601,1.5577185,1.7570391,2.0428553,0.8857083,-3.160928,0.44271496,0.18094425,-0.92314655,9.662955
-1.0612078,0.037010387,-0.18099439,0.08747884,-2.471965,4.6787477,-2.5492842,-1.1851178,-0.06780527,-2.0098953,0.79277873,-1.0449878,-1.7815065,-2.3706832,1.1004579,-0.72469294,1.2492963,-0.45018995,0.40581688,1.0171108,-1.5048695,-2.5532854,0.81717557,-0.14022964,-0.98007345,0.21179432,-0.5996751,-0.86265254,1.7287662,-0.42756942,-2.2592509,0.7315105,0.5413426,-0.2650208,2.2531707,-0.85050964,0.36562476,-0.64611673,-0.4635553,-0.083367705,0.7393224,-0.41729385,0.3406658,-0.36817357,-0.29773363,-0.14464413,0.14497206,0.40050617,-1.1493468,1.5268433,-0.19158372,-0.7008325,0.9220827,3.4691203,8.652751
-1.6095037,0.08600125,0.124400675,0.5903685,-3.3285666,3.7242768,-3.286399,-0.21377717,-0.33537546,0.90329206,2.6740568,0.23627263,-3.0201118,-3.7764537,-1.2877883,-0.40428823,-0.63541275,-2.125987,0.31087527,0.9608293,-1.913394,-0.824038,1.5607092,-0.49838886,-0.79551727,-0.3982592,2.127132,0.35913438,-1.1702689,-1.1465011,-0.52675056,-0.32076457,0.085793026,1.7915698,1.2830495,0.80832493,-1.4215039,-0.3682665,1.8983203,0.3266981,3.3871439,1.1172212,0.7507323,-1.2586719,-1.4577821,-0.12192317,-2.186443,0.69650567,2.0940354,-2.4142563,-0.07652771,-1.6058737,2.148341,3.9231963,9.061884
1.0464435,-0.7307014,-2.3764775,-4.16229,5.772208,0.13589783,-5.0957294,-0.33590493,1.5161161,3.573947,-2.8230138,-0.7713428,-0.7684125,0.9435763,-0.6124365,2.3568656,0.7204285,-0.6617296,0.014316033,1.1528782,0.9677405,-1.8835306,1.2918394,1.7229111,0.7716233,-1.5791682,0.9180035,1.1775208,0.5218107,-0.8131728,0.79210556,-0.6822276,-1.4600171,-3.6186576,-0.83746743,-3.4119868,0.57482123,1.6465551,0.016932834,1.044627,1.010618,-1.2972617,1.3244358,-0.5740523,0.1955605,3.0062459,1.2513918,-0.48739076,-0.73294765,1.5404735,0.4607198,-1.6847821,2.522469,-3.0336516,9.5799265
-0.19855598,0.35607642,-1.796322,-0.8739855,-1.6136688,4.8520107,-1.7611,-1.572825,1.1936572,-1.0328851,-1.5514604,0.9610656,-1.5856234,-0.8863782,-1.4523319,1.7739445,1.4629399,0.50495666,0.15198699,-0.779949,0.1822246,-0.036796253,-0.33454475,0.17758659,-0.11974585,1.5304388,-3.3834677,-0.8826341,1.6432637,-1.6266434,1.7149476,-0.19705604,0.83300877,-0.66144156,3.1117423,-0.8094081,-0.13642594,-0.5357612,0.32168818,-0.59335613,-3.211831,2.0443249,0.587696,-0.25094926,0.585994,-0.4745556,-0.02549043,0.5419961,0.2264182,-0.6420506,-0.3995751,-2.2210844,1.1905962,0.17480311,6.8709874
-1.0614746,-0.07322006,-1.4587089,-0.8679659,-1.4381496,2.888009,-4.2633495,-2.9000611,-0.33894247,2.6490817,1.8668044,1.251451,-1.0642488,-3.7428691,-0.56373596,-0.38512728,1.888653,-2.196419,1.6935319,0.17041592,-2.4922798,-0.2560149,1.1825159,-1.978444,-1.944584,0.33349368,1.400912,-0.018014597,0.45341277,-0.55044824,1.2839787,1.987317,-0.02919882,0.6246619,0.557724,1.1032226,0.008438653,-0.2019925,0.42812654,-0.7062692,-0.3243298,-0.49414352,-0.45913896,1.5455958,0.22940336,-1.0883718,-0.085328996,-1.6329478,-0.3829101,-0.99728703,-0.23935944,0.8253151,-0.6694735,1.3682832,8.250654
1.0821724,-1.2047505,-2.1907446,-2.8181336,5.63752,0.16215186,-5.1969337,-1.6463397,0.52090824,0.25426015,-2.6999342,-1.8013464,-2.127784,0.20210654,-1.5098424,0.48960587,1.4415426,-0.16956727,3.0583937,0.12785102,-1.1735195,-0.65917426,0.101882204,2.7656045,1.6176745,0.5591632,2.995882,0.7290326,-2.2012038,1.1145438,2.9768865,-0.5541541,0.40253592,-2.6264372,-0.40015778,1.9070982,1.4511642,-0.34520516,-1.4015353,-0.5860324,0.14569773,0.44144037,-0.91135246,-1.8290324,0.07260333,-1.0460716,-0.49290505,-2.0896652,-2.1664493,-3.5139875,1.362577,-1.890812,1.6121424,-3.175526,10.46979
-0.79097,0.09181951,-0.60282373,-1.7282937,-0.99564457,1.9650046,-2.4908447,-3.061994,-0.6347459,-0.8820299,0.329487,-1.0642397,-2.2916508,-3.3087366,0.7380646,-0.11208961,2.635457,0.0834552,1.9134396,-0.55122095,-0.40310934,-0.99346364,0.00041990576,-0.71547693,0.6169568,-1.0739058,-1.852076,1.2623755,0.13058062,-0.9291174,0.059632022,1.2610537,0.7553007,1.9867982,0.6088088,-0.2776927,-0.56187516,0.94429624,0.85049313,-0.76774657,0.21613297,0.32945892,-0.004635024,0.41170305,0.22430573,0.35020432,0.048908703,0.15781458,-0.15350693,2.4165514,0.30956632,-1.7938354,-0.39754385,2.6071303,8.316795
0.25794232,-1.0672436,-1.7573581,-3.2224922,5.488291,0.18154567,-6.249019,-1.115138,0.20985605,1.0240575,-2.0919724,-3.2160256,-2.4108074,0.7760402,0.19864309,0.7196958,1.4394815,0.16033024,2.2128437,-1.7116413,0.37566707,-1.3799337,1.7065222,2.2941706,-0.3412725,-0.06273969,-1.3717977,-1.6572772,-2.2169683,4.279247,0.38643694,1.3537813,2.2136536,1.6971074,0.22661635,-2.802909,-0.53809553,-1.6604605,1.1708138,-2.066897,-1.503106,2.0585866,1.2508081,0.9430053,-0.46811897,0.09165662,-1.6173469,-0.6081295,0.5327493,3.8290234,-0.7396121,-0.8757515,-0.8383005,-1.5803816,10.156526
0.8757719,-2.1184793,-1.9882537,-0.7018624,8.152491,0.6487934,-3.6711679,-0.401418,1.1775821,-1.5653865,-1.9148024,-2.1249616,1.7261318,0.13187058,-1.9316664,0.7650315,-0.7208161,-0.32059658,-0.1815395,1.2595171,-0.6957759,0.13291778,0.7811609,0.5285374,0.67388207,0.95017225,0.7208823,0.18663207,-1.0739138,-0.6963944,-0.44849715,0.54597414,-0.5297047,1.0519702,-0.18980548,-0.15771216,-0.7576922,0.14766893,0.123524755,0.42509556,0.33425945,0.17029187,0.07686879,0.022198712,0.7701926,0.7124978,0.8296868,0.08689082,-0.6250371,0.012533449,-0.29890594,0.657299,0.48222005,-3.4104328,12.026836
-1.2116122,0.18442667,-0.3570773,0.4211089,-1.2809687,2.8929133,0.14217544,6.1009383,-2.9633954,0.6289523,1.0339056,-0.73296684,0.03363611,0.45472994,0.09548165,0.47677213,-0.92433596,0.9022544,-0.1504949,0.9181882,-0.37166563,0.56105363,1.4938061,1.5490433,-1.044919,0.7052922,-1.1403857,-0.11207477,-0.96675956,-0.30961844,0.19559114,-0.66378444,1.3111815,0.90665144,1.1795058,0.93853205,-1.682637,1.5521324,0.48943084,-1.1890601,2.3461273,-0.6488733,0.2904052,-1.0652567,0.25335756,0.1376417,-0.6708243,0.20574231,-0.3141225,-0.39400437,-0.41164201,-1.1836528,-0.70111036,3.4173377,8.452147
0.028004609,-0.12117499,-0.7989706,0.9479477,-0.10750385,1.8201258,1.0621445,2.663393,1.479956,-1.8578387,-0.7782943,-1.0397704,-0.20839024,-1.3716741,0.086827084,-1.2188435,-0.045054473,-1.9620022,-0.32213715,-2.481199,1.6769881,0.06213665,1.9559407,-1.0352346,-0.9894691,0.82478875,-0.004629221,0.67343694,-0.18723828,-0.19282138,0.76452446,-0.36991507,-0.33218557,-1.7062042,0.6451435,0.70574504,-1.3717705,0.010784424,-0.39501724,-0.7372866,-1.3388255,0.66551995,1.2341617,0.43519023,1.171362,0.6354419,-1.2485325,-0.35333437,-0.76655537,0.08210734,0.07993122,0.5600327,0.021847442,0.9580247,12.36947
0.66232103,-2.2967796,-1.1846614,1.3355746,5.113262,0.6829255,2.1817508,0.73098963,0.851706,-0.21685542,1.8595129,1.6728507,1.5961926,-2.9934099,0.36985147,-0.95040935,-2.3127682,2.7049997,-2.3356133,0.8020647,0.3157115,-0.06884872,0.94709146,0.3010525,0.07452007,-0.2915911,0.18365902,1.2406834,1.402173,1.0129644,0.44942746,-0.4864193,-1.3022199,-0.9029721,-0.8475807,-0.033474214,-0.9175467,-0.31661415,-1.5703883,-0.2586639,0.13264221,0.15573242,-1.306197,-1.112272,0.39739785,0.30074152,-1.2642059,0.10543626,-0.33105192,0.8558724,-0.16674021,-0.15840442,-1.3535575,-2.9658709,12.740055
0.4655342,-3.041085,-1.7714331,1.5919412,7.769352,0.53081197,-3.9162626,-0.5954349,2.1542194,-1.2387166,0.182226,-2.645652,2.269208,1.19037,-1.1186604,0.59912926,0.25088665,-0.2443659,-0.5639393,0.98467904,1.8183714,0.6188723,0.9230265,0.17572597,0.53167105,1.9812281,0.21087977,-0.97682655,-0.99338543,-1.9004074,0.5445033,1.1447451,-1.0735967,0.04624097,-1.6339636,0.8570619,-1.4559516,0.45052,0.66750556,-0.18521604,-0.19422567,1.4965185,-0.676794,0.05339189,0.5139962,-0.11318896,-0.6159616,-0.6778954,-0.13220337,0.15344957,-0.8201104,1.0637237,0.5140393,-3.3572304,12.393422
0.8569224,-0.5996781,-1.1463913,-0.11656014,3.4970345,2.0652568,1.3053745,3.2355006,3.0328467,-1.3995551,-0.26070094,-2.236368,1.0739447,-1.6966418,0.0056022727,0.38371983,0.066773884,-0.4806112,-1.3133976,-2.2442558,-0.4231439,0.5571266,0.5925498,-0.8235409,-0.19952457,0.49391603,-0.6778246,0.9766115,-0.3395049,0.92479056,0.5762652,-0.07191737,0.07930962,-1.0498327,0.42648068,-0.078178346,-1.1997726,1.2288502,0.5061624,-0.27404714,0.19287086,-0.040839825,0.5528544,0.42178085,-0.6655554,0.06951581,-0.10273206,0.7960656,0.48744705,-1.4621711,0.68606,0.97580767,0.29057285,-0.3331924,11.989996
0.65746266,-0.5025279,-1.6243131,-3.1909697,5.099035,-0.4395671,-3.5407135,0.22051322,-0.7448069,-0.4900501,-1.007734,-2.6481245,-1.2353102,0.06917373,1.3387141,-1.4152032,-2.2939932,0.23907876,0.3443654,-0.612902,1.0232483,-0.6147164,1.1800979,1.0460262,-0.050607767,0.79238683,-0.74875355,-0.5637571,-0.3307528,-0.7088092,0.389766,0.4108551,0.31590736,0.33782935,0.4471452,-0.21159996,-0.3282605,-0.34311613,0.025930472,-0.48654082,0.26723886,-0.33136338,0.48134962,-0.037207574,1.4645554,-0.89160854,0.9792851,0.7206526,1.1054147,-0.5699512,0.49334085,0.41536844,-2.0479856,-1.1288487,11.081984
-0.20512135,-0.41452855,-1.6311179,-1.4905729,2.9936721,1.9687333,-1.7378532,5.0126514,-1.4663595,0.3645874,0.8333149,0.030808704,-0.57288975,-0.72222793,-1.4701985,1.5523591,-2.0873117,-0.1932459,-0.6853043,-0.2621412,0.8103892,-0.008545353,-0.16005352,1.0454112,-0.43698317,-0.61494887,-0.98624605,0.07892982,-1.922761,0.69674814,0.9829436,0.30336085,0.7492048,0.2792788,1.1396276,-0.30443746,0.5171902,-0.34374934,0.4934967,1.0197669,-0.65054274,-0.56081957,2.069568,-1.2151293,-1.540212,1.1964251,0.72745717,-0.77543056,-0.25923178,0.07578059,-0.4696927,0.7074853,0.52921116,-0.7232234,9.564262
0.51141936,-1.8201671,-0.5218903,2.4554203,6.045182,0.08141625,1.4879023,3.979768,0.30556208,-2.3156722,0.9932432,-0.6797991,0.4436931,-2.6128292,0.81275386,0.6437606,-0.7391082,-1.1754662,-1.3765267,-2.0175946,0.7354601,-0.26695383,1.9408779,-0.5508421,0.75362056,-0.35288,-0.19053042,-0.22209698,-0.56819934,1.3929542,0.10702258,-0.15679643,-0.6221116,-0.9132806,-1.0697644,-0.20429422,-1.356468,0.4441207,-0.05255876,-0.24610873,0.57075197,0.21831807,0.12412396,0.35966566,-1.1364068,-0.5494495,-0.6872596,0.49199316,-0.5522096,0.59812677,-0.7172733,0.19472398,0.15314402,-1.9688125,13.982351
0.79924506,-1.0142474,-2.3804116,-2.3465033,5.968727,0.04892786,-4.116745,0.1477151,0.7884913,-0.16787393,-1.9837035,-0.7673377,1.3399347,0.5988846,-1.5714171,0.09728747,-0.26093668,-1.8703231,-0.15934214,0.5546686,-0.96325344,-0.47151104,0.38752025,0.5105218,1.5099063,-0.70850587,0.4796916,-0.57062644,0.20687519,1.0915579,-0.36163232,-1.0262891,2.1184812,1.6663802,-0.8373398,-1.4440074,0.2904612,0.752065,-0.7689406,0.5663672,-1.0163783,0.12871376,0.99539095,-0.03420867,-0.17145692,1.2178059,0.43109286,0.9547175,0.62688065,-1.4728061,-1.0050622,0.45871994,-2.0096738,-2.8382404,10.322883
0.47880965,-1.771076,-2.1282957,-2.3750105,6.676178,-0.38043875,-3.5716605,0.31816223,2.5468276,0.99301505,-0.9308763,-3.176007,-0.38023865,-0.56762636,-0.0060603376,-0.11293481,-1.6676528,0.6151455,0.42605466,-1.0346097,-0.9379059,0.8915956,0.31981456,0.551655,0.81934094,0.803873,-1.7558503,0.37034318,-0.46460783,-0.25487694,-0.77809584,-0.0754118,-0.5593923,0.81538993,-0.67380154,-1.0439595,-0.93699646,-0.4374785,-0.04336251,0.21015498,-0.4173894,0.83453834,-0.01729026,0.7222823,-0.78463525,-0.33075485,0.03723749,-0.57241887,-0.48637202,0.50589395,0.97186536,-0.023137169,0.14960465,-3.4327328,11.642955
-0.34757555,0.044373363,-1.3761483,-0.3431993,-1.0711685,4.620926,1.3142523,1.5757492,-0.40989086,-0.86082196,-2.7749217,1.748697,0.70669585,-0.24431324,-0.623274,-1.1913475,0.2655002,-0.3914111,0.62311995,-1.7491553,0.6518454,1.4436595,0.9590507,-0.019685257,3.0224836,0.03842216,0.069954164,-0.675922,-1.2488321,0.14822185,0.20651191,0.998186,0.5553951,1.5619526,-0.88669264,0.43517545,-1.1858805,-0.22377601,0.4627883,-0.033108827,1.1733302,-0.39606553,1.0483996,-1.8373811,1.1864026,-1.1384318,0.4134334,1.3866587,0.04170519,-0.63598734,0.26057935,-0.12429335,1.0657026,0.6877614,7.471635
