	C_score	pval
Acox1_1	0.4288513051662749	0.0004997501249375312
Acox1_4	0.25995465631102244	0.0004997501249375312
Acox3_1	0.21800976700266295	0.44227886056971516
Acrbp_1	0.13347823129602376	0.7201399300349826
Acrbp_2	0.4996321161228985	0.0009995002498750624
Acsbg1_1	0.3551076779301683	0.06696651674162919
Acsf3_1	0.18330170087871678	0.31134432783608196
Acsf3_2	0.5662175629046476	0.0004997501249375312
Acsl3_1	0.11453451698551431	0.12593703148425786
Acsl3_2	0.1686182331348386	0.0004997501249375312
Acsl6_2	0.8737685093225832	0.0004997501249375312
Acsl6_3	0.15039415218159913	0.984007996001999
Acsl6_4	0.33202095505403073	0.03948025987006497
Acsl6_5	0.3470348430373915	0.0004997501249375312
Acsl6_6	0.5353727337363832	0.0004997501249375312
Acsl6_7	0.002278944694960039	1.0
Acss1_1	0.19560390159532237	0.8060969515242379
Acss2_1	0.06899442629137897	0.9965017491254373
Acss2_2	0.2542674408487271	0.07946026986506746
Acss2_3	0.32763147664014003	0.11744127936031984
Actb_1	0.22578546928173393	0.0004997501249375312
Actb_2	0.34453956581183276	0.0004997501249375312
Actg1_nmdSE_1	0.5159458835849101	0.0009995002498750624
Actl6a_1	0.7198969294956722	0.0004997501249375312
Actl6b_7	0.163452402097077	0.19290354822588707
Actl6b_9	0.08044378623596138	0.8820589705147426
Actn2_1	0.3780176494277392	0.02798600699650175
Actn2_2	0.5645660905687969	0.0004997501249375312
Actr10_1	0.03266521719595705	1.0
Actr1b_1	0.15450568826670263	0.0004997501249375312
Actr1b_2	0.06930508605572927	0.9710144927536232
Actr1b_4	0.19381141048873596	0.0004997501249375312
Actr2_1	0.09256730395655088	0.9270364817591205
Actr3b_2	0.19789367842475136	0.19290354822588707
Actr3b_4	0.24186014076657825	0.0004997501249375312
Actr5_1	0.3125923927594365	0.11294352823588207
Actr5_2	0.32145496712275423	0.09095452273863068
Actr6_1	0.15404698376176618	0.2698650674662669
Actr8_1	0.15036634559838835	0.20689655172413793
Acvr1_2	0.9775895896449984	0.0004997501249375312
Acvr1_3	0.34778464927839503	0.049475262368815595
Acvr1b_1	0.19955805166760154	0.18440779610194902
Acvr2a_1	0.08106415882330342	0.8515742128935532
Ada_1	0.6046804185906972	0.0004997501249375312
Adal_1	0.16780966733135994	0.392303848075962
Adal_2	0.20656166403556797	0.2108945527236382
Adam10_2	0.17558177766459993	0.23338330834582707
Adam10_4	0.11778005571816841	0.6586706646676662
Adam15_1	0.5426708702638177	0.0004997501249375312
Adam15_5	0.4244526729707029	0.0004997501249375312
Adam15_7	0.36101247937201275	0.0004997501249375312
Adam19_3	0.13248670605821888	0.7986006996501749
Adam22_12	0.32127844589913024	0.13543228385807096
Adam22_16	0.34274016721578626	0.08945527236381809
Adam22_17	0.3161204408400443	0.11444277861069466
Adam22_20	0.16896161679162625	0.6026986506746627
Adam22_21	0.2603897305329649	0.3078460769615192
Adam22_5	0.007496351628080711	0.9930034982508745
Adam23_2	0.8134193322472202	0.0004997501249375312
Adam23_3	0.21275431572458237	0.4947526236881559
Adam33_1	0.40100635170222	0.010994502748625687
Adam33_nmdSE_1	0.3563991791704918	0.038980509745127435
Adamts10_3	0.041533212896005756	0.9250374812593704
Adamts10_4	0.15869503237723137	0.4007996001999001
Adamts10_6	0.06583364407511827	0.9130434782608695
Adamts10_7	0.11528388841582471	0.5572213893053474
Adamts6_1	0.6462970645158495	0.0004997501249375312
Adamts6_2	0.9999735192685404	0.0004997501249375312
Adamts6_3	0.5528813717099533	0.001999000499750125
Adamts7_1	0.17400963945738246	0.6561719140429785
Adamtsl1_1	0.24825730283901204	0.3458270864567716
Adamtsl2_1	0.3914183357899029	0.01899050474762619
Adap1_1	0.04201909430339057	0.9175412293853074
Adap1_2	0.17229874007066437	0.19790104947526238
Adap1_3	0.1656497058378016	0.2318840579710145
Adar_3	0.8209526072895463	0.0004997501249375312
Adarb2_1	0.3585668083438588	0.0004997501249375312
Adat1_3	0.1181352290469746	0.8365817091454273
Adck1_5	0.17603750771892201	0.23238380809595202
Adck1_8	0.21614744978431089	0.10294852573713144
Adck5_2	0.09809561692692648	0.7501249375312344
Adcy3_1	0.43403761331942936	0.0004997501249375312
Adcy8_1	0.4233708968862059	0.013993003498250875
Adcy8_2	0.19122347863436773	0.5802098950524738
Adcyap1r1_10	0.34132566115417073	0.0004997501249375312
Adcyap1r1_3	0.5639653162250877	0.0004997501249375312
Adcyap1r1_4	0.5527263798655524	0.0004997501249375312
Adcyap1r1_5	0.7996220223330679	0.0004997501249375312
Adcyap1r1_6	0.6934334930707757	0.0004997501249375312
Adcyap1r1_7	0.38845816588331494	0.006496751624187906
Adcyap1r1_8	0.20008485398830245	0.06646676661669165
Add1_2	0.41108511133879444	0.0004997501249375312
Add1_4	0.3802110338633772	0.0004997501249375312
Add1_5	0.3587869671685079	0.0004997501249375312
Add1_6	0.16379412747450972	0.2413793103448276
Add1_7	0.09719313204931601	0.4832583708145927
Add3_1	0.623752973116879	0.0004997501249375312
Adgra1_1	0.16659487507884352	0.3333333333333333
Adgrb1_7	0.49208813633236936	0.0004997501249375312
Adgrb2_3	0.16651569086182882	0.3543228385807096
Adgrb2_5	0.13328398235875383	0.47126436781609193
Adgrb2_6	0.1594735609800606	0.7161419290354822
Adgrb2_8	0.09077813615339891	0.8385807096451774
Adgrb2_9	0.06150104639621201	0.9870064967516242
Adgrb3_2	0.46534807560355207	0.0004997501249375312
Adgrb3_4	0.11462260939685909	0.33683158420789605
Adgre5_2	0.6130157941685643	0.0004997501249375312
Adgre5_4	0.008793343566226963	0.9980009995002499
Adgrg1_1	0.1554278610137827	0.20739630184907545
Adgrg2_5	0.49252159973091336	0.0004997501249375312
Adgrl1_2	0.17238972438629463	0.9315342328835582
Adgrl1_nmdSE_1	0.3954441061371188	0.00399800099950025
Adgrl2_1	0.2977991805103598	0.20939530234882558
Adgrl2_10	0.18649718630676715	0.18590704647676162
Adgrl2_11	0.6314564426422851	0.0004997501249375312
Adgrl2_12	0.7493040660855365	0.0004997501249375312
Adgrl2_13	0.5020087117039209	0.0004997501249375312
Adgrl2_15	0.033180159715410884	0.9610194902548725
Adgrl2_16	0.35797741605200695	0.0004997501249375312
Adgrl2_18	0.21735811399800198	0.09895052473763119
Adgrl2_20	0.12167217595848612	0.999000499750125
Adgrl2_21	0.20301476735513335	0.08695652173913043
Adgrl2_22	0.2327644376568877	0.41679160419790107
Adgrl2_3	0.017134787289656894	0.991504247876062
Adgrl2_4	0.19029903148622274	0.22988505747126436
Adgrl2_6	0.2094238448160134	0.13393303348325838
Adgrl2_7	0.4445221307524876	0.0004997501249375312
Adgrl2_9	0.6452539493498672	0.0004997501249375312
Adgrl3_1	0.31568069150089273	0.16991504247876063
Adgrl3_10	0.11697438939335891	0.7681159420289855
Adgrl3_12	0.3466989684780706	0.022988505747126436
Adgrl3_13	0.2978944914279259	0.1969015492253873
Adgrl3_14	0.3155782904868054	0.06546726636681659
Adgrl3_15	0.5777080161995204	0.0004997501249375312
Adgrl3_17	0.13361625276368227	0.9775112443778111
Adgrl3_18	0.3331786377823971	0.10344827586206896
Adgrl3_19	0.3104692299862525	0.16541729135432284
Adgrl3_20	0.21551741993778917	0.6516741629185407
Adgrl3_3	0.3161962943872134	0.1024487756121939
Adgrl3_6	0.21368688427907978	0.49225387306346824
Adgrl3_8	0.11555779422596701	0.8430784607696152
Adgrl3_9	0.0976534515020393	0.887056471764118
Adhfe1_1	0.22674118102323415	0.4427786106946527
Adhfe1_nmdSE_2	0.11157232893339164	0.927536231884058
Adipor1_1	0.28583754912220616	0.0004997501249375312
Adipor2_1	0.15556897598013075	0.7886056971514243
Adnp_1	0.2570702541323958	0.32983508245877063
Adnp_2	0.08347335925447119	0.9180409795102449
Adnp_3	0.04663788111041278	0.9710144927536232
Adora1_1	0.24836767701840856	0.06046976511744128
Adora1_2	0.2423384669798454	0.07146426786606697
Adpgk_1	0.13721047821057475	0.40379810094952523
Adprh_1	0.31488329233413404	0.0004997501249375312
Adprm_1	0.2748604240890743	0.029985007496251874
Adsl_4	0.23453590899148558	0.01999000499750125
Adsl_7	0.07398007342038249	0.6811594202898551
Adsl_8	0.050946996840448566	0.8060969515242379
Aen_1	0.1976898628424565	0.07546226886556721
Aen_2	0.20286685262621362	0.17191404297851073
Aen_3	0.31273634885121193	0.0009995002498750624
Aes_3	0.033763834095071554	0.9650174912543729
Afap1l2_1	0.0966913945696084	0.8275862068965517
Aff4_1	0.12913873351781557	0.8840579710144928
Afg3l1_1	0.233631600799164	0.06696651674162919
Afg3l2_2	0.1604093976113441	0.17491254372813594
Afmid_2	0.7588274237527144	0.0004997501249375312
Aftph_1	0.3331113868635277	0.0004997501249375312
Aftph_4	0.5814947592790543	0.0004997501249375312
Aftph_6	0.31769440491446477	0.014492753623188406
Aftph_7	0.1511583539389404	0.40229885057471265
Aga_nmdSE_1	0.3097467486487926	0.18040979510244878
Agap1_2	0.3292169022410355	0.07496251874062969
Agap2_1	0.6300021186788181	0.0004997501249375312
Agbl4_1	0.364306455808481	0.05647176411794103
Agbl5_2	0.08977809709881834	0.8405797101449275
Agbl5_3	0.21104902473966314	0.11144427786106946
Agbl5_nmdSE_1	0.007200926918949246	0.9980009995002499
Agfg1_11	0.6665093694006652	0.0004997501249375312
Agfg1_4	0.09850287573745697	0.9525237381309345
Agfg1_8	0.408135554268228	0.020989505247376312
Agfg1_9	0.1864838549016392	0.26286856571714146
Agfg2_1	0.2152404604913295	0.1054472763618191
Agfg2_2	0.03068061357179719	0.9980009995002499
Agfg2_3	0.05143404109028171	0.992503748125937
Ago4_3	0.5931359038683679	0.0004997501249375312
Agpat1_2	0.07720759976575742	0.8355822088955522
Agpat1_4	0.1101600720099234	0.47876061969015493
Agpat3_1	0.46309189976986187	0.0004997501249375312
Agpat3_3	0.2672650686559366	0.30884557721139433
Agpat4_1	0.033690818296191805	0.9985007496251874
Agpat5_1	0.10860567117920539	0.6636681659170415
Agps_1	0.635150422732907	0.0004997501249375312
Agrn_10	0.6438805502427789	0.0004997501249375312
Agrn_11	0.6514106013327379	0.0004997501249375312
Agrn_6	0.3170479491719925	0.0004997501249375312
Agrn_7	0.5831787321001	0.0004997501249375312
Agrn_8	0.1250675259451297	0.3873063468265867
Agrn_9	0.13774193923266687	0.2193903048475762
Agtpbp1_10	0.17599249227318248	0.17791104447776113
Agtpbp1_11	0.25511522957694954	0.05547226386806597
Agtpbp1_5	0.18035929353260016	0.28235882058970513
Agtpbp1_6	0.1483312973809312	0.33183408295852074
Agtpbp1_8	0.18892385724917682	0.2563718140929535
Agtpbp1_nmdSE_1	0.19144235423271805	0.24737631184407796
Ahctf1_nmdSE_1	0.5084012874049628	0.0004997501249375312
Ahcyl1_3	0.2321017369611782	0.02148925537231384
Ahcyl1_4	0.04017600854018566	0.8620689655172413
Ahi1_1	0.3594806485516231	0.0004997501249375312
Ahi1_2	0.24814185342845807	0.017991004497751123
Ahsa1_1	0.021064968202425316	0.9635182408795602
Ahsa2_1	0.032264541260256685	0.8990504747626187
Ahsa2_2	0.3150443093977614	0.0004997501249375312
Ahsa2_3	0.014250845101698939	0.95952023988006
Aif1_2	0.14866192122751754	0.6756621689155422
Aif1l_1	0.4968276832262307	0.00849575212393803
Aif1l_3	0.21418286716542223	0.4592703648175912
Aifm1_1	0.32546086596245194	0.009995002498750625
Aifm1_2	0.29048273359249943	0.2273863068465767
Aifm2_1	0.19807507987357498	0.5147426286856571
Aifm3_2	0.6127176540501492	0.0004997501249375312
Aifm3_4	0.16231954176909935	0.7551224387806097
Aifm3_5	0.04772173790539569	0.9355322338830585
Aifm3_6	0.4441919200045379	0.02498750624687656
Aig1_1	0.27629288907589455	0.0074962518740629685
Aig1_2	0.14082930969650276	0.2848575712143928
Aig1_3	0.11999108430444128	0.4002998500749625
Aig1_5	0.06712221717597722	0.6826586706646677
Aimp2_1	0.09428658354355013	0.5712143928035982
Ak2_2	0.17959599113322	0.11244377811094453
Ak7_1	0.3923541796156891	0.06346826586706647
Akap10_3	0.2992914866187735	0.2048975512243878
Akap10_5	0.4268878042238686	0.03498250874562719
Akap10_6	0.43133355887882074	0.031484257871064465
Akap11_2	0.16283613094811766	0.3503248375812094
Akap11_3	0.19841378084929084	0.5112443778110944
Akap13_2	0.8187812015623529	0.0004997501249375312
Akap17b_2	0.24195736199267492	0.05697151424287856
Akap1_nmdSE_2	0.2941684210654657	0.0034982508745627187
Akap2_1	0.5530939796516934	0.0004997501249375312
Akap2_2	0.20472721865487176	0.5702148925537232
Akap6_1	0.3899534892759825	0.0004997501249375312
Akap9_10	0.864876574579235	0.0004997501249375312
Akap9_13	0.13773012575241883	0.7056471764117941
Akap9_6	0.49927996297810107	0.0079960019990005
Akip1_1	0.4662324841900666	0.01699150424787606
Akr1a1_1	0.09011519201182772	0.728135932033983
Akr1a1_2	0.14691294369926544	0.2653673163418291
Akr1a1_3	0.16603116118968242	0.18440779610194902
Akr1a1_4	0.12417816118741831	0.39580209895052476
Akr7a5_1	0.14050460812616694	0.28835582208895555
Akt1_6	0.13051360962826186	0.3458270864567716
Akt1_8	0.19168160882108254	0.1329335332333833
Akt3_4	0.09703940556309665	0.6406796601699151
Akt3_5	0.18937276328991903	0.2543728135932034
Akt3_9	0.2625138455470899	0.062468765617191405
Aktip_1	0.388045784087781	0.0004997501249375312
Aktip_2	0.4522098022316816	0.0004997501249375312
Aktip_3	0.17812998310712957	0.1184407796101949
Alas1_1	0.31971627900422595	0.0004997501249375312
Alcam_1	0.3306538943970331	0.0004997501249375312
Aldh16a1_3	0.3400115756641837	0.12043978010994502
Aldh18a1_3	0.1790351956930213	0.21389305347326337
Aldh18a1_5	0.15152930991280822	0.3353323338330835
Aldh18a1_6	0.06733484947353674	0.7396301849075462
Aldh1l2_3	0.025728133647896168	0.9705147426286856
Aldh3a2_1	0.13507035532435197	0.37031484257871067
Aldh3a2_2	0.049526118187583235	0.8220889555222389
Aldh4a1_1	0.2927815203484767	0.01699150424787606
Aldh6a1_1	0.4342727951205735	0.0004997501249375312
Aldh7a1_6	0.11331903270723565	0.5287356321839081
Aldh7a1_7	0.5054320056888779	0.0004997501249375312
Aldh7a1_8	0.2676526850297811	0.04397801099450275
Aldoa_1	0.5092120350479623	0.0004997501249375312
Aldoa_2	0.366686652092889	0.0004997501249375312
Aldoa_5	0.12414176415070743	0.22988505747126436
Aldoa_6	0.10641987183494739	0.4272863568215892
Alg13_9	0.868866381379685	0.0004997501249375312
Alg13_nmdSE_1	0.48797993262313943	0.001999000499750125
Alg14_1	0.2108014328761122	0.19290354822588707
Alg14_2	0.11822987001979057	0.5452273863068465
Alg1_3	0.04810639670435424	0.8250874562718641
Alg3_2	0.17974258536648624	0.21639180409795103
Alg3_3	0.16003998931378483	0.7156421789105447
Alg3_5	0.22304741460803668	0.10294852573713144
Alg6_1	0.3971013786799946	0.025487256371814093
Alg6_3	0.2328270799326846	0.5077461269365318
Alg9_2	0.07088797123386825	0.808095952023988
Alg9_3	0.29834641596639677	0.0004997501249375312
Alg9_4	0.07864737848144532	0.6786606696651675
Alg9_5	0.15766361103324578	0.2493753123438281
Alg9_6	0.11792649502054664	0.4017991004497751
Alg9_7	0.3051167061548884	0.018490754622688656
Alkbh1_7	0.11662557845328747	0.768615692153923
Alkbh1_nmdSE_1	0.39591682830951835	0.01199400299850075
Alkbh1_nmdSE_2	0.2320817234839554	0.5142428785607196
Alkbh3_1	0.26102927011779653	0.026486756621689155
Alkbh3_2	0.0785239183101657	0.8775612193903048
Alkbh3_3	0.1329731428433043	0.735632183908046
Alkbh6_5	0.056734807810140175	0.8175912043978011
Alkbh7_1	0.21697784079014348	0.0004997501249375312
Alkbh7_2	0.2668142454807174	0.0014992503748125937
Alkbh8_2	0.6249159133575561	0.0004997501249375312
Alkbh8_3	0.21079724059171911	0.18440779610194902
Alms1_3	0.4454027650264828	0.006496751624187906
Aloxe3_1	0.1542975267453952	0.6571714142928535
Als2cl_3	0.5816656713207843	0.0004997501249375312
Als2cl_4	0.2587457298396868	0.2893553223388306
Amacr_2	0.5658641984146477	0.0004997501249375312
Ambra1_4	0.25059599078018346	0.04247876061969016
Ambra1_6	0.4369960304656274	0.0004997501249375312
Ambra1_7	0.08031187471409074	0.8705647176411794
Amdhd2_3	0.18885515402554054	0.28735632183908044
Amdhd2_4	0.1316726243662506	0.800599700149925
Amdhd2_5	0.18056178817463553	0.32233883058470764
Amn1_1	0.08692775735897518	0.5237381309345327
Amn1_2	0.18283103656073862	0.04247876061969016
Amn1_3	0.08135056372229044	0.5707146426786607
Amn1_5	0.06056690087287675	0.8545727136431784
Amn1_6	0.06220000143720916	0.912543728135932
Amn1_7	0.03548266057313154	0.8845577211394303
Ampd2_2	0.39046761600814095	0.0004997501249375312
Amt_2	0.6079645413515213	0.0004997501249375312
Amt_3	0.8628265085486121	0.0004997501249375312
Amz1_2	0.05774125062456814	0.960519740129935
Amz2_1	0.12068293408782571	0.4817591204397801
Amz2_2	0.045601851322415565	0.8405797101449275
Anapc15_1	0.024836129376787697	0.9215392303848076
Anapc15_3	0.1293137919745564	0.8055972013993004
Anapc16_1	0.04540745700562576	0.8140929535232384
Anapc16_2	0.06358568234729123	0.729135432283858
Anapc16_3	0.28882847500567	0.1504247876061969
Anapc16_4	0.09157759979611546	0.5782108945527237
Anapc1_4	0.11879802974902764	0.5407296351824088
Anapc2_2	0.0704239922653177	0.7631184407796102
Anapc4_2	0.061729631327550494	0.7666166916541729
Anapc5_1	0.028844038149466456	0.9445277361319341
Anapc5_7	0.07171633845622605	0.8565717141429285
Anapc5_8	0.07425710316541545	0.8460769615192404
Anapc5_9	0.1582829541250813	0.21389305347326337
Anapc7_1	0.08722110628083424	0.6091954022988506
Angel1_1	0.42839820445100674	0.03398300849575212
Angel2_1	0.07652711436601145	0.6861569215392304
Angel2_3	0.1160181738360817	0.5107446276861569
Angel2_4	0.46264177568116993	0.0004997501249375312
Angel2_5	0.09771705183702972	0.6446776611694153
Angel2_nmdSE_1	0.23418007687457199	0.07246376811594203
Angptl6_1	0.1911501853968175	0.22588705647176413
Ank2_10	0.7284168995788551	0.0004997501249375312
Ank2_11	0.34401021394983744	0.0004997501249375312
Ank2_12	0.2709680468165685	0.0004997501249375312
Ank2_13	0.2617602193431089	0.00399800099950025
Ank2_14	0.1746086304124258	0.02948525737131434
Ank2_2	0.15080338531752235	0.0004997501249375312
Ank2_3	0.3677834836709468	0.0004997501249375312
Ank2_9	0.22808730162471125	0.0004997501249375312
Ank3_10	0.3837073762992439	0.0004997501249375312
Ank3_11	0.48150061417734413	0.0009995002498750624
Ank3_12	0.28258794883981	0.2478760619690155
Ank3_14	0.26402473822161143	0.2958520739630185
Ank3_5	0.4548865766004634	0.021989005497251374
Ank3_7	0.4167624982128939	0.0004997501249375312
Ank3_9	0.28005997163701024	0.25537231384307846
Ankfy1_5	0.17069826095470153	0.2478760619690155
Ankhd1_1	0.014828978243723534	0.9855072463768116
Ankhd1_2	0.2201369173801857	0.6136931534232883
Ankra2_3	0.12298933044085292	0.029985007496251874
Ankrd10_2	0.1537334754120281	0.04697651174412794
Ankrd10_nmdSE_1	0.19280382078113423	0.09545227386306847
Ankrd10_nmdSE_2	0.20048638662179885	0.06796601699150424
