GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Dusp12_1	6613	2028	4.430e-01	5.665e+00	4.728e+00	5.570e-01	1.355e+00	9.966e-02	1.978e-01
Dusp12_5	5560	2211	3.860e-01	5.079e+00	4.121e+00	4.024e-01	-1.215e+00	1.000e+00	1.000e+00
Dusp12_6	6208	1623	4.430e-01	3.844e+00	5.121e+00	1.981e+00	1.648e+00	6.947e-02	1.552e-01
Dync1i2_1	23655	6288	9.611e-01	-7.593e+00	2.345e+00	1.844e+00	7.131e+00	1.591e-04	1.356e-03
Dync1li2_2	4767	1200	7.513e-01	4.953e+00	2.507e+00	-2.661e+00	1.126e+01	2.072e-06	3.315e-05
Dzank1_3	985	338	1.658e-01	1.335e+00	5.232e+00	1.496e+00	5.058e-01	3.145e-01	4.445e-01
Dzank1_4	453	224	1.321e-01	3.200e-01	4.736e+00	4.998e+00	3.219e+00	1.117e-02	3.945e-02
Dzip3_2	4131	3248	5.052e-01	-9.233e-01	4.606e+00	1.924e+00	2.940e+00	1.531e-02	4.986e-02
Ece2_4	3108	954	2.694e-01	5.485e+00	4.019e+00	3.490e-01	2.709e-01	4.617e-01	5.895e-01
Ecsit_6	12754	2291	4.430e-01	4.515e+00	5.266e+00	-1.674e+00	9.707e-01	1.635e-01	2.856e-01
Edc3_2	14514	5467	4.974e-01	4.525e+00	3.805e+00	1.607e-01	-2.104e+00	1.000e+00	1.000e+00
Eef1akmt1_2	6615	4468	5.337e-01	6.900e+00	3.444e+00	-9.844e-01	1.757e+00	6.083e-02	1.395e-01
Eef1d_3	38342	33335	7.720e-01	3.396e+00	4.804e+00	1.580e+00	5.011e+00	1.547e-03	8.606e-03
Eef1d_7	5581	405	7.409e-01	-2.044e+00	2.620e+00	-5.606e-01	-6.782e-01	1.000e+00	1.000e+00
Eef1d_10	9531	1957	7.461e-01	-7.613e+00	2.193e+00	1.189e+00	1.985e+00	4.633e-02	1.135e-01
Eef2k_5	4014	1490	3.601e-01	3.688e+00	4.728e+00	-5.379e-01	3.223e-02	7.996e-01	9.395e-01
Eefsec_4	5927	3288	3.938e-01	5.809e+00	5.094e+00	1.291e+00	-1.622e+00	1.000e+00	1.000e+00
Eefsec_5	23748	3479	3.990e-01	7.067e+00	3.667e+00	1.035e+00	1.451e+00	8.845e-02	1.831e-01
Efna3_1	10361	1050	3.601e-01	5.078e+00	3.426e+00	1.967e+00	1.462e+00	8.731e-02	1.821e-01
Egln2_1	20592	10850	8.057e-01	5.642e+00	3.560e+00	2.302e-01	2.168e-01	5.102e-01	6.358e-01
Ehmt1_15	11020	4082	5.699e-01	3.470e+00	5.272e+00	2.558e+00	3.702e+00	6.510e-03	2.665e-02
Ehmt2_7	7772	3413	6.140e-01	4.948e+00	3.241e+00	7.818e-01	5.029e-02	7.511e-01	8.858e-01
Eif1ad_1	20381	9709	6.969e-01	7.032e+00	3.995e+00	4.647e-01	-1.059e+00	1.000e+00	1.000e+00
Eif2a_1	4425	2569	3.523e-01	5.428e+00	3.587e+00	1.291e+00	9.844e-01	1.606e-01	2.828e-01
Eif2b3_1	10454	3690	4.637e-01	6.808e+00	3.782e+00	-1.057e+00	4.316e-01	3.528e-01	4.844e-01
Eif2d_2	3189	1315	3.653e-01	4.838e+00	4.114e+00	-3.175e-01	-3.557e-01	1.000e+00	1.000e+00
Eif2d_3	4097	2223	3.731e-01	5.616e+00	4.345e+00	-8.958e-01	-1.691e+00	1.000e+00	1.000e+00
Eif2d_5	4498	1842	3.653e-01	5.630e+00	3.390e+00	1.657e+00	1.606e+00	7.313e-02	1.614e-01
Eif2d_9	5352	2748	3.731e-01	5.880e+00	4.398e+00	-9.022e-02	9.136e-01	1.765e-01	3.012e-01
Eif4a2_6	104386	42022	1.000e+00	3.241e+00	2.316e+00	9.982e-01	5.938e+00	5.689e-04	3.820e-03
Eif4e2_1	39943	895	7.591e-01	-5.689e+00	4.817e+00	1.137e+00	8.711e-01	1.869e-01	3.141e-01
Eif4e2_2	5137	1859	6.373e-01	-1.559e+00	5.386e+00	4.808e+00	1.467e+01	6.098e-08	1.275e-06
Eif4g1_5	1547	503	6.451e-01	2.303e+00	2.531e+00	-5.364e-01	5.045e-01	3.151e-01	4.449e-01
Eif4g1_8	1341	337	6.036e-01	2.243e+00	2.770e+00	3.997e-01	-7.345e-01	1.000e+00	1.000e+00
Eif4g1_12	902	419	5.207e-01	3.118e+00	2.337e+00	-3.572e-01	-3.778e-02	1.000e+00	1.000e+00
Eif4g3_2	47024	14943	9.456e-01	7.056e+00	3.259e+00	1.991e-01	-2.734e-02	1.000e+00	1.000e+00
Eif4g3_10	11719	1611	8.679e-01	-2.310e+00	2.793e+00	1.047e+00	3.178e+00	1.170e-02	4.108e-02
Eif4g3_11	20254	9141	8.834e-01	2.593e+00	3.327e+00	-1.028e+00	2.878e+00	1.643e-02	5.233e-02
Eif4g3_12	42398	10317	9.430e-01	6.476e+00	3.323e+00	2.567e-01	-4.785e-01	1.000e+00	1.000e+00
Eif4g3_13	32216	2341	9.016e-01	-1.562e+00	2.615e+00	-2.072e-01	8.770e-01	1.854e-01	3.124e-01
Eif4g3_15	24352	1359	8.912e-01	-6.004e-01	2.317e+00	-4.615e-02	-3.027e-01	1.000e+00	1.000e+00
Eif4g3_16	31878	2003	9.016e-01	-2.413e+00	1.492e+00	4.065e-01	2.489e+00	2.566e-02	7.441e-02
Eif4g3_20	32161	2286	9.016e-01	-7.182e+00	3.694e+00	2.516e+00	1.075e+01	3.553e-06	5.232e-05
Eif4h_1	19640	5224	9.715e-01	1.137e+00	2.197e+00	4.059e-01	-1.055e-01	1.000e+00	1.000e+00
Eif5a_4	73499	1744	9.922e-01	-6.692e+00	3.644e+00	2.299e+00	1.114e+01	2.350e-06	3.714e-05
Eif5a_5	73370	1989	9.922e-01	-5.913e+00	3.011e+00	1.870e+00	1.021e+01	6.250e-06	8.526e-05
Eif5a_8	84980	10752	9.948e-01	-6.002e+00	2.805e+00	1.776e+00	1.127e+01	2.068e-06	3.315e-05
Eif5a_9	73019	1264	9.922e-01	-6.412e+00	3.244e+00	2.112e+00	9.012e+00	2.182e-05	2.618e-04
Elavl2_7	23087	1877	8.523e-01	-3.438e+00	4.154e+00	3.949e+00	1.832e+01	1.416e-09	3.905e-08
Elavl2_8	39764	2940	8.731e-01	-3.454e+00	3.322e+00	3.054e+00	1.945e+01	4.451e-10	1.442e-08
Elmo2_2	12779	5079	8.109e-01	1.926e+00	1.906e+00	-1.057e+00	7.388e+00	1.211e-04	1.090e-03
Elp5_6	46952	23962	8.601e-01	6.451e+00	3.264e+00	-1.622e-01	-6.250e-02	1.000e+00	1.000e+00
Emc10_7	93456	7636	9.767e-01	5.336e-01	2.973e+00	-3.860e+00	5.108e+01	5.141e-24	7.403e-22
Emc4_3	33747	12326	8.497e-01	5.731e+00	2.904e+00	-6.476e-01	2.148e-02	8.358e-01	9.776e-01
Emc8_3	43973	4425	6.865e-01	1.179e+00	4.779e+00	7.653e-01	-1.446e+00	1.000e+00	1.000e+00
Emc8_13	4160	1140	4.482e-01	-8.440e+00	3.462e+00	3.694e+00	8.763e+00	2.833e-05	3.220e-04
Eml1_3	2457	405	3.290e-01	-8.150e+00	3.241e+00	1.381e+00	-2.197e-03	1.000e+00	1.000e+00
Eml1_4	2495	1325	3.342e-01	5.560e+00	3.050e+00	-6.296e-01	7.917e-01	2.083e-01	3.361e-01
Emsy_6	4573	1110	4.145e-01	6.534e-01	4.479e+00	3.208e-01	4.307e-01	3.534e-01	4.846e-01
Emsy_7	15318	3474	6.399e-01	4.549e+00	5.117e+00	3.827e-01	-1.113e-01	1.000e+00	1.000e+00
Emsy_9	4047	1049	3.964e-01	-3.123e-02	5.820e+00	-1.845e-04	-4.785e-02	1.000e+00	1.000e+00
Emsy_10	3666	1017	3.834e-01	2.985e+00	4.974e+00	1.726e+00	8.127e-01	2.023e-01	3.294e-01
Emsy_11	16764	4920	6.425e-01	4.698e+00	5.543e+00	3.031e-01	8.506e-01	1.921e-01	3.192e-01
Emsy_12	5713	628	4.041e-01	-6.138e+00	5.569e+00	-8.839e-01	5.015e-01	3.166e-01	4.460e-01
Emsy_15	8137	2382	4.119e-01	5.801e+00	3.344e+00	1.306e+00	4.507e-01	3.424e-01	4.731e-01
Ep400_7	68649	3091	6.658e-01	-4.242e+00	5.143e+00	-1.759e-02	6.055e-01	2.711e-01	4.023e-01
Epb41_2	9529	1849	6.606e-01	-8.006e+00	3.697e+00	3.329e+00	7.942e+00	6.732e-05	6.560e-04
Epb41_3	6309	1221	6.477e-01	1.294e+00	2.628e+00	-4.392e-01	3.037e-01	4.358e-01	5.664e-01
Epb41l1_3	11491	2697	8.990e-01	1.251e+00	9.206e-01	3.036e-03	4.658e-01	3.344e-01	4.651e-01
Epb41l1_5	30908	6143	8.938e-01	5.624e+00	2.790e+00	-1.271e-01	1.019e+00	1.535e-01	2.744e-01
Epb41l3_5	24409	2970	6.010e-01	-1.135e+00	3.267e+00	1.195e-01	-2.090e-01	1.000e+00	1.000e+00
Epb41l4aos_1	5003	1622	3.990e-01	6.434e+00	3.757e+00	1.836e-01	-8.171e-01	1.000e+00	1.000e+00
Epha5_2	15796	6874	6.658e-01	6.911e-01	4.090e+00	2.241e-01	-1.509e+00	1.000e+00	1.000e+00
Epha5_3	7530	2090	6.399e-01	-3.035e+00	3.272e+00	4.068e+00	2.968e+01	1.310e-14	7.075e-13
Epha5_4	40441	6038	7.150e-01	-9.917e-01	3.269e+00	5.811e-01	-1.953e-01	1.000e+00	1.000e+00
Epha5_6	39968	5565	7.202e-01	1.346e+00	2.723e+00	1.651e-01	1.535e+00	7.973e-02	1.715e-01
Epn1_1	2253	472	6.114e-01	-4.547e+00	3.317e+00	-3.297e+00	4.128e+00	4.064e-03	1.861e-02
Epn2_8	21096	2348	7.047e-01	-4.420e+00	4.813e+00	3.479e+00	1.061e+01	4.108e-06	5.813e-05
Epn2_10	5653	1149	6.114e-01	-2.910e+00	4.470e+00	1.530e+00	1.852e+00	5.431e-02	1.280e-01
Epn2_14	17971	622	6.917e-01	-6.825e+00	4.261e+00	7.461e-01	8.997e-01	1.798e-01	3.058e-01
Eps15_7	45208	4348	7.280e-01	4.161e+00	4.790e+00	3.456e-01	6.035e-01	2.719e-01	4.023e-01
Eps15l1_5	14395	2143	6.269e-01	9.735e-02	5.812e+00	1.168e+00	8.174e-01	2.010e-01	3.286e-01
Eps15l1_6	14402	2150	6.347e-01	-1.457e+00	5.360e+00	2.872e+00	5.092e+00	1.417e-03	8.162e-03
Eps15l1_7	5953	2366	5.699e-01	2.495e+00	6.111e+00	-1.875e-01	1.199e+00	1.215e-01	2.301e-01
Eps15l1_8	14668	2327	6.321e-01	-9.699e-01	5.868e+00	3.277e+00	5.058e+00	1.470e-03	8.354e-03
Erc1_5	18131	1085	6.218e-01	-4.737e+00	4.650e+00	1.174e+00	5.522e-01	2.933e-01	4.258e-01
Erc2_1	4852	898	5.596e-01	2.373e+00	3.943e+00	3.230e+00	6.192e+00	4.331e-04	3.171e-03
Erc2_2	3924	213	5.207e-01	1.764e+00	2.740e+00	2.194e+00	1.995e+00	4.579e-02	1.126e-01
Erc2_4	52656	909	6.839e-01	-2.081e+00	3.540e+00	1.572e+00	3.159e+00	1.195e-02	4.163e-02
Erc2_6	135655	1445	9.767e-01	-1.605e+00	2.596e+00	1.317e+00	6.414e+00	3.414e-04	2.618e-03
Erc2_8	138381	12365	9.741e-01	-2.368e+00	2.041e+00	5.323e-01	2.055e+00	4.265e-02	1.077e-01
Ercc8_5	4958	1765	3.187e-01	9.294e-01	6.812e+00	2.054e+00	1.461e+00	8.741e-02	1.821e-01
Ercc8_nmdSE_1	3604	1458	3.057e-01	-3.988e+00	7.195e+00	-2.399e-01	2.805e-01	4.538e-01	5.812e-01
Erh_1	50589	9667	9.922e-01	-1.700e+00	1.211e+00	1.117e-01	4.004e-01	3.709e-01	5.038e-01
Eri3_2	30167	15409	8.316e-01	5.488e+00	4.260e+00	2.473e+00	8.457e+00	3.911e-05	4.189e-04
Eri3_5	17782	3024	8.264e-01	2.771e+00	3.651e+00	2.711e+00	8.175e+00	5.267e-05	5.505e-04
Erlin2_1	8085	1662	7.694e-01	-5.673e+00	3.785e+00	-6.084e-01	7.007e-01	2.365e-01	3.671e-01
Erlin2_3	9014	1961	7.668e-01	-5.399e+00	3.702e+00	-5.149e-01	2.173e-01	5.098e-01	6.358e-01
Erp29_1	142502	18422	9.560e-01	4.638e+00	3.217e+00	3.490e-01	2.656e-01	4.661e-01	5.939e-01
Esd_4	27733	9085	9.171e-01	5.668e+00	3.560e+00	9.581e-01	1.895e-01	5.382e-01	6.624e-01
Evi5l_1	7854	1896	7.409e-01	1.948e+00	3.992e+00	3.931e+00	1.390e+01	1.339e-07	2.601e-06
Evl_3	4322	1622	8.731e-01	-3.457e+00	2.513e+00	-6.858e-01	1.023e+00	1.527e-01	2.737e-01
Ewsr1_1	27151	6025	9.741e-01	6.105e+00	2.319e+00	-1.294e+00	2.606e+00	2.242e-02	6.710e-02
Ewsr1_2	67276	7714	9.767e-01	-1.219e+00	1.966e+00	4.505e-01	2.166e+00	3.740e-02	9.953e-02
Exoc1_3	4069	969	4.016e-01	7.217e+00	2.484e+00	-8.757e-01	4.385e-01	3.490e-01	4.802e-01
Exoc6b_6	5396	3102	5.415e-01	6.423e+00	3.284e+00	5.724e-01	-6.479e-01	1.000e+00	1.000e+00
Exog_2	4149	439	4.378e-01	-1.709e+00	5.244e+00	-1.356e-01	9.351e-01	1.715e-01	2.943e-01
Exosc1_6	2193	1402	3.031e-01	6.937e+00	4.812e+00	-3.416e+00	3.607e+00	7.231e-03	2.857e-02
Ext2_3	18303	1162	6.813e-01	-6.417e+00	4.714e+00	3.911e-02	-9.136e-01	1.000e+00	1.000e+00
Extl3_2	51048	980	7.539e-01	-3.263e-01	2.260e+00	8.776e-02	6.382e-01	2.586e-01	3.885e-01
Faf2_2	6309	3372	4.948e-01	7.020e+00	3.646e+00	-1.247e+00	1.142e+00	1.308e-01	2.414e-01
Faf2_3	2611	718	5.285e-01	-5.489e+00	4.838e+00	-1.450e+00	3.529e-01	4.008e-01	5.312e-01
Fam109a_2	5087	2115	5.078e-01	3.323e+00	4.573e+00	3.869e-01	3.264e-01	4.191e-01	5.498e-01
Fam110b_4	3572	625	4.974e-01	-4.095e+00	4.815e+00	7.112e-01	9.596e-01	1.659e-01	2.877e-01
Fam118b_2	12371	4258	5.725e-01	1.277e+00	5.774e+00	3.698e+00	5.307e+00	1.123e-03	6.800e-03
Fam118b_3	5899	1502	5.518e-01	4.047e+00	3.723e+00	7.096e-01	2.314e-01	4.963e-01	6.220e-01
Fam13b_8	2584	1516	5.311e-01	6.659e+00	2.482e+00	-7.632e-01	8.422e-01	1.944e-01	3.221e-01
Fam155a_2	37520	1074	7.047e-01	-6.856e+00	4.209e+00	4.195e-01	3.667e-01	3.918e-01	5.240e-01
Fam160a2_2	7743	480	4.171e-01	-8.157e+00	4.032e+00	1.031e-01	4.573e-01	3.389e-01	4.698e-01
Fam168a_7	15620	2721	8.290e-01	-1.079e-01	3.426e+00	2.309e-01	-2.205e+00	1.000e+00	1.000e+00
Fam168b_1	5957	1064	6.969e-01	-7.390e+00	2.697e+00	1.871e-01	-1.621e-01	1.000e+00	1.000e+00
Fam171a1_2	52780	2519	6.813e-01	2.972e+00	4.316e+00	-6.243e-01	1.865e-01	5.413e-01	6.650e-01
Fam172a_4	4710	2297	3.446e-01	5.093e+00	4.652e+00	1.397e+00	7.271e-01	2.279e-01	3.595e-01
Fam183b_1	3754	1408	2.694e-01	6.664e+00	4.646e+00	-1.973e+00	8.862e-01	1.831e-01	3.098e-01
Fam188a_1	3518	1275	3.964e-01	4.583e+00	3.971e+00	1.360e-01	5.649e-01	2.878e-01	4.210e-01
Fam188a_3	2810	567	3.860e-01	-2.685e-01	1.715e+00	2.052e-01	-1.974e-01	1.000e+00	1.000e+00
Fam188a_18	3250	1045	3.938e-01	2.469e+00	3.808e+00	1.729e-01	3.777e-01	3.848e-01	5.195e-01
Fam188a_19	11535	2097	4.689e-01	4.727e+00	4.180e+00	3.885e+00	6.330e+00	3.737e-04	2.816e-03
Fam189b_2	3913	1379	3.964e-01	6.257e+00	3.240e+00	-1.050e+00	6.887e-01	2.405e-01	3.707e-01
Fam189b_3	6632	899	4.197e-01	6.504e+00	3.212e+00	-7.288e-01	-1.775e-01	1.000e+00	1.000e+00
Fam189b_nmdSE_1	6981	1248	4.223e-01	4.752e+00	2.910e+00	-9.467e-03	-6.221e-01	1.000e+00	1.000e+00
Fam204a_2	6491	1732	5.440e-01	4.503e+00	4.053e+00	3.392e-01	1.307e+00	1.059e-01	2.065e-01
Fam20b_2	8184	1026	3.394e-01	-9.419e-01	6.291e+00	1.394e+00	3.752e-01	3.863e-01	5.200e-01
Fam220a_1	46501	2033	9.067e-01	-4.918e+00	5.220e+00	7.992e-01	7.188e-01	2.305e-01	3.622e-01
Fam229b_1	7377	2619	3.575e-01	6.165e+00	3.977e+00	1.779e+00	1.066e+00	1.442e-01	2.606e-01
Fam229b_5	7262	2504	3.575e-01	6.461e+00	4.038e+00	1.885e+00	2.163e+00	3.753e-02	9.967e-02
Fam3a_2	3213	2218	4.119e-01	7.068e+00	2.403e+00	-2.245e+00	3.101e+00	1.276e-02	4.352e-02
Fam3a_nmdSE_1	3257	2262	4.119e-01	6.476e+00	2.301e+00	-2.302e+00	3.902e+00	5.212e-03	2.244e-02
Fam45a_1	4452	982	3.005e-01	4.003e+00	5.437e+00	-4.276e-01	-3.101e-02	1.000e+00	1.000e+00
Fam49a_3	1797	354	3.601e-01	-2.689e+00	4.777e+00	1.409e+00	8.605e-01	1.896e-01	3.166e-01
Fam49b_1	4027	1123	7.098e-01	4.706e+00	3.292e+00	1.279e+00	1.405e+00	9.367e-02	1.913e-01
Fam65a_3	5336	1725	5.570e-01	3.059e+00	3.714e+00	2.273e-01	-1.362e-01	1.000e+00	1.000e+00
Fam73b_1	17514	1380	3.938e-01	4.854e+00	4.407e+00	6.283e-01	7.617e-02	6.963e-01	8.256e-01
Fam92a_4	11011	1169	7.176e-01	-1.920e+00	2.886e+00	-5.600e-01	9.810e-01	1.613e-01	2.835e-01
Fam98c_2	2721	737	2.850e-01	3.183e+00	2.707e+00	-5.327e-01	-7.324e-04	1.000e+00	1.000e+00
Fance_2	2766	746	2.979e-01	1.850e-01	5.423e+00	-4.513e+00	5.098e+00	1.407e-03	8.143e-03
Farsb_2	11831	3897	7.694e-01	5.784e+00	3.006e+00	-1.158e+00	1.262e+00	1.121e-01	2.159e-01
Faxc_8	5204	1586	5.492e-01	-8.912e-01	5.917e+00	1.883e+00	2.079e+00	4.143e-02	1.054e-01
Faxc_16	5464	2117	5.622e-01	2.806e+00	4.146e+00	-2.086e-02	2.666e-01	4.653e-01	5.935e-01
Fbf1_6	9637	1932	5.415e-01	1.212e+00	4.292e+00	1.701e+00	1.424e+00	9.145e-02	1.890e-01
Fbf1_9	7432	1776	5.466e-01	3.130e+00	2.791e+00	1.530e+00	1.012e+00	1.549e-01	2.754e-01
Fbf1_10	3627	1307	3.834e-01	-4.286e+00	3.507e+00	-3.209e-01	6.885e-02	7.106e-01	8.416e-01
Fbxl2_nmdSE_1	1197	375	2.617e-01	-7.810e+00	4.069e+00	-6.333e-01	6.100e-01	2.694e-01	4.003e-01
Fbxl5_7	9716	3865	5.440e-01	2.922e+00	4.593e+00	2.869e+00	6.144e+00	4.561e-04	3.284e-03
Fbxo44_nmdSE_1	37238	1435	6.710e-01	-6.780e+00	3.997e+00	5.300e-01	3.911e-01	3.765e-01	5.094e-01
Fbxo44_nmdSE_3	10424	2731	5.933e-01	-1.463e+00	5.044e+00	-2.008e+00	3.108e+00	1.265e-02	4.327e-02
Fbxw11_1	20179	3147	8.990e-01	-2.361e+00	3.933e+00	3.131e+00	1.671e+01	7.411e-09	1.812e-07
Fbxw11_2	19593	2561	8.990e-01	-1.010e+00	3.461e+00	1.187e+00	3.313e+00	1.004e-02	3.667e-02
Fbxw11_5	19553	2716	8.964e-01	-8.878e-01	3.906e+00	4.037e-01	5.830e-01	2.802e-01	4.113e-01
Fbxw11_6	18384	2369	8.990e-01	-2.129e+00	4.975e+00	4.671e+00	2.195e+01	3.450e-11	1.208e-09
Fbxw11_8	18976	1944	9.016e-01	-5.394e+00	4.312e+00	-1.225e+00	8.540e-01	1.912e-01	3.182e-01
Fbxw11_9	7526	3039	8.679e-01	-1.077e+00	4.881e+00	2.918e+00	8.158e+00	5.360e-05	5.557e-04
Fbxw11_nmdSE_1	7508	1830	8.679e-01	-4.583e+00	5.655e+00	-1.932e+00	2.969e+00	1.482e-02	4.888e-02
Fbxw17_nmdSE_1	8043	1694	3.135e-01	-5.312e+00	5.665e+00	-3.181e-01	-2.563e-02	1.000e+00	1.000e+00
Fbxw5_4	27736	10982	7.617e-01	5.338e+00	4.190e+00	-7.585e-01	-5.527e-01	1.000e+00	1.000e+00
Fchsd2_3	1909	516	3.497e-01	-3.976e-02	4.552e+00	1.087e+00	1.255e+00	1.131e-01	2.171e-01
Fdps_2	42473	9030	9.663e-01	-5.065e+00	3.242e+00	1.092e+00	2.438e+00	2.725e-02	7.830e-02
Fez2_1	8612	2057	4.793e-01	5.992e-01	5.076e+00	7.054e+00	1.986e+01	2.927e-10	9.727e-09
Fgf13_1	20816	4109	7.798e-01	-1.658e+00	5.265e+00	6.530e-01	1.845e+00	5.476e-02	1.287e-01
Fhl1_2	98981	11314	8.446e-01	4.320e+00	3.491e+00	7.386e-01	1.461e+00	8.739e-02	1.821e-01
Fhl1_3	97956	10323	8.446e-01	1.682e+00	4.361e+00	2.548e+00	9.023e+00	2.155e-05	2.611e-04
Fibp_1	20239	9783	8.808e-01	3.698e+00	3.302e+00	1.970e+00	6.136e+00	4.599e-04	3.293e-03
Fip1l1_5	3369	1251	5.181e-01	-1.105e+00	6.274e+00	1.634e+00	1.595e+00	7.409e-02	1.630e-01
Fktn_nmdSE_1	2368	675	2.798e-01	-4.177e+00	6.156e+00	1.382e+00	1.617e+00	7.209e-02	1.597e-01
Flcn_1	3574	535	3.679e-01	-7.981e+00	3.750e+00	-3.165e-02	5.192e-01	3.082e-01	4.394e-01
Flot1_1	11385	4456	6.554e-01	5.114e+00	2.675e+00	8.744e-02	7.549e-01	2.192e-01	3.486e-01
Flot2_1	5691	982	6.528e-01	-2.442e+00	5.423e+00	1.470e+00	1.885e+00	5.221e-02	1.242e-01
Flot2_2	6055	2181	6.295e-01	3.335e+00	4.488e+00	-2.252e+00	2.971e+00	1.478e-02	4.887e-02
Flot2_3	4658	1514	6.399e-01	-2.903e+00	5.578e+00	1.737e+00	1.344e+00	1.011e-01	2.000e-01
Flot2_4	6791	2082	6.425e-01	3.465e+00	4.429e+00	-2.308e+00	3.245e+00	1.085e-02	3.864e-02
Flywch2_1	16938	12682	5.984e-01	6.256e+00	4.332e+00	1.559e+00	5.986e-01	2.739e-01	4.043e-01
Fnbp1l_3	22217	2413	8.653e-01	-6.391e+00	2.528e+00	3.880e+00	2.799e+01	7.356e-14	3.789e-12
Fnbp1l_4	24157	4353	8.679e-01	-7.059e+00	4.268e+00	6.359e+00	4.889e+01	4.654e-23	5.483e-21
Fnbp1l_9	10417	318	8.472e-01	-5.875e+00	4.398e+00	6.672e+00	2.543e+01	9.903e-13	4.426e-11
Fnbp4_5	4627	816	5.466e-01	-1.486e+00	3.556e+00	8.780e-01	-7.483e-01	1.000e+00	1.000e+00
Fnbp4_6	5207	506	5.907e-01	-5.096e+00	4.824e+00	-7.644e-01	-5.028e-01	1.000e+00	1.000e+00
Fopnl_1	11689	4331	8.212e-01	1.683e-01	4.486e+00	-2.157e+00	5.598e+00	8.200e-04	5.287e-03
Fopnl_5	14221	3256	8.161e-01	2.879e+00	6.280e+00	-2.866e+00	5.670e+00	7.586e-04	4.941e-03
Fopnl_7	9816	2458	8.057e-01	1.749e-01	4.495e+00	-2.588e+00	7.925e+00	6.855e-05	6.629e-04
Fopnl_8	59087	3690	8.938e-01	-1.145e+00	3.289e+00	-1.634e+00	7.465e+00	1.116e-04	1.011e-03
Fopnl_9	63462	8065	8.964e-01	4.676e+00	3.299e+00	3.729e-01	8.164e-01	2.013e-01	3.286e-01
Foxj3_3	4436	1333	4.611e-01	-8.914e-03	5.353e+00	1.228e+00	4.883e-01	3.230e-01	4.526e-01
Fra10ac1_4	4143	2263	3.834e-01	5.769e+00	3.764e+00	3.059e+00	4.415e+00	2.965e-03	1.455e-02
Fubp1_3	10176	3311	8.679e-01	-6.629e+00	3.679e+00	7.088e-01	3.555e-01	3.991e-01	5.305e-01
Fut8_4	31933	5011	8.109e-01	2.777e+00	3.062e+00	-6.984e-01	2.220e+00	3.512e-02	9.521e-02
Fxr1_7	5990	638	3.938e-01	-5.130e+00	5.703e+00	3.158e+00	2.334e+00	3.071e-02	8.578e-02
Fyttd1_3	11033	4683	7.539e-01	5.268e+00	3.416e+00	2.076e+00	3.258e+00	1.069e-02	3.826e-02
G3bp1_5	29297	9609	9.301e-01	6.109e+00	3.242e+00	9.330e-01	5.410e-01	2.982e-01	4.298e-01
G3bp2_4	32506	8375	9.663e-01	-4.905e-01	2.134e+00	2.306e+00	3.454e+01	9.501e-17	5.864e-15
Gabpb1_4	9304	4341	4.197e-01	6.141e+00	3.130e+00	7.226e-01	-1.152e-01	1.000e+00	1.000e+00
Gabrg2_1	83027	1576	7.617e-01	-6.074e+00	2.253e+00	9.592e-01	1.627e+00	7.125e-02	1.584e-01
Gak_4	53468	25680	9.145e-01	4.409e+00	2.780e+00	4.479e-01	6.641e-01	2.491e-01	3.794e-01
Galk2_nmdSE_1	2260	427	3.782e-01	-8.597e+00	3.638e+00	3.171e+00	4.077e+00	4.296e-03	1.926e-02
Galt_2	3572	2165	3.782e-01	5.116e+00	4.180e+00	-2.694e+00	4.892e+00	1.761e-03	9.671e-03
Ganab_2	8538	1210	6.373e-01	-7.032e+00	3.349e+00	-4.060e-01	-7.837e-01	1.000e+00	1.000e+00
Gapvd1_3	3006	1111	5.026e-01	4.733e+00	3.172e+00	3.525e-02	-4.355e-01	1.000e+00	1.000e+00
Gapvd1_5	5017	619	5.026e-01	-8.224e+00	3.674e+00	5.126e+00	1.606e+01	1.453e-08	3.362e-07
Garnl3_1	2238	719	3.316e-01	3.853e+00	4.088e+00	2.213e+00	6.469e-01	2.554e-01	3.853e-01
Garnl3_nmdSE_1	2362	828	3.316e-01	3.363e+00	4.187e+00	1.329e+00	1.337e+00	1.020e-01	2.002e-01
Gas5_13	24354	9457	9.922e-01	-3.850e+00	2.431e+00	2.171e-01	-1.582e+00	1.000e+00	1.000e+00
Gba_1	4152	1281	4.534e-01	-6.593e+00	5.398e+00	-7.366e-01	2.715e-01	4.612e-01	5.895e-01
Gcsh_1	6985	2787	4.637e-01	7.239e+00	3.227e+00	5.738e-01	4.526e-01	3.414e-01	4.722e-01
Gfm1_2	1838	494	2.073e-01	8.060e+00	2.011e+00	-5.891e+00	7.474e+00	1.106e-04	1.009e-03
Gfod2_1	109833	4591	8.472e-01	-5.996e+00	5.101e+00	1.741e+00	3.016e+00	1.405e-02	4.707e-02
Gfra2_1	7387	979	3.705e-01	4.216e+00	2.143e+00	7.255e-01	2.563e-01	4.740e-01	6.022e-01
Gfra2_3	5723	3048	3.446e-01	4.199e+00	3.794e+00	3.481e+00	4.375e+00	3.098e-03	1.498e-02
Gfra4_1	14553	1444	3.705e-01	3.508e+00	3.193e+00	2.325e+00	1.522e+00	8.104e-02	1.733e-01
