	scvi_1	scvi_2	scvi_3	scvi_4	scvi_5	scvi_6	scvi_7	scvi_8	scvi_9	scvi_10
SRR6537141	-0.878928	-1.0985457	-1.1881196	-1.6906443	-0.24030173	0.2892527	-0.42139375	-0.40268332	-0.7515006	0.9280199
SRR6537142	-0.8268452	-1.0349264	-1.115063	-1.6879945	-0.22092602	0.36318946	-0.40683883	-0.3495173	-0.72718716	0.88364863
SRR6537143	-0.18808001	0.8158609	-0.79818785	-1.5685188	-1.0596702	1.2891235	-0.6838526	0.5538163	0.30773062	1.578251
SRR6537144	-0.20372397	0.78554726	-0.78560853	-1.5878369	-1.0117738	1.3224986	-0.70296454	0.5258404	0.35229462	1.5886627
SRR6537145	-0.09614879	1.5129707	-0.49295568	-1.3672957	-0.012055635	0.97738284	0.11840165	0.25369388	0.97285646	0.34505612
SRR6537146	-0.11086786	1.5686505	-0.5543442	-1.3960576	0.037145853	0.99219793	0.06790209	0.29112	1.0317793	0.36249483
SRR6537147	-0.54930764	-0.0029985607	-1.5481286	1.1298562	0.028046131	-0.11425352	-0.24288952	2.3036587	0.9682891	3.0074215
SRR6537148	-0.5647935	-0.026319891	-1.5591159	1.151678	0.012640357	-0.13298273	-0.25678033	2.3081167	1.0050516	3.02128
SRR6537149	0.30821726	-0.7269013	-3.3357158	1.1048611	-0.5007725	-0.9978761	-1.7131414	0.50368446	1.8078527	2.7496746
SRR6537150	0.34486085	-0.749709	-3.2104793	1.0844492	-0.53515375	-0.9817092	-1.6597967	0.5381005	1.7724974	2.664172
SRR6537151	-0.089781344	-1.3423507	0.6578813	1.0022668	-2.2452781	0.89384526	0.6260315	-0.031233251	0.22967726	0.36879075
SRR6537152	-2.8532019	-1.2089536	1.1093751	0.17041814	0.05147618	-0.3202446	-2.3027189	0.5973939	1.5889516	1.9102424
SRR6537153	-2.819408	-1.1937861	1.136138	0.16134667	0.06662834	-0.34085786	-2.29701	0.6054444	1.5949082	1.8812994
SRR6537154	-0.9722299	-0.97291476	-2.9622052	0.8042438	-0.92459345	-1.3304129	-0.8626589	1.1172063	0.6036194	2.0379856
SRR6537155	-0.95024496	-1.0001161	-2.938368	0.79612064	-0.92719483	-1.2929735	-0.8476034	1.1527162	0.5911142	2.0178034
SRR6537156	-1.8424108	-1.9314071	-3.4642181	1.69001	1.0784686	0.20243853	-2.762185	0.022251248	0.8439465	3.4714324
SRR6537157	-1.8187752	-1.912084	-3.4142914	1.6605359	1.0234771	0.13110131	-2.7162287	0.022399127	0.84719604	3.4702325
SRR6537158	0.42073327	0.79248154	-0.22578573	-1.1194043	-0.32270095	0.031143904	0.37569624	1.0959343	-0.3732018	0.8607986
SRR6537159	0.38405958	0.76529694	-0.2305063	-1.1531503	-0.31507468	-0.0014201999	0.41916114	1.0140648	-0.3097828	0.88146245
SRR6537160	0.9196691	0.96695924	-0.57346845	-1.245931	-0.74646837	-1.1410896	0.39068264	0.12555927	0.7525659	1.0407323
SRR6537161	0.9063145	0.9715688	-0.5830574	-1.2095764	-0.7311918	-1.0916831	0.35146627	0.14252883	0.7349008	1.0268836
SRR6537163	0.39345998	-2.02601	1.3020577	1.0779067	0.15039259	1.5101376	1.8079565	-1.5038717	0.023769319	0.8124034
SRR6537164	0.41730022	-2.038208	1.2740097	1.0575956	0.13646746	1.4958518	1.7913	-1.5089774	0.016330421	0.8129428
SRR6537165	-3.8686633	0.75015634	-1.0738381	2.1707573	-0.9836711	1.6543646	-4.4513445	-1.5673163	0.73087364	-0.89201796
SRR6537166	-3.8714767	0.77588546	-1.074385	2.1968193	-0.9975544	1.6669295	-4.4601145	-1.5786943	0.75253254	-0.8847821
SRR6537167	1.5650003	0.6458672	-1.5948305	-1.0467291	-0.72191495	1.3262522	-0.900495	-0.521573	-0.038452864	1.4046209
SRR6537168	1.6048982	0.6544466	-1.5586448	-1.0206146	-0.71748984	1.3255494	-0.9911708	-0.4405498	-0.029942214	1.466664
SRR6537169	-1.5044079	-0.9528925	-2.9260669	1.443163	-0.93417966	-1.0029563	-1.5881925	1.1561989	0.5292371	2.5133765
SRR6537170	-1.488554	-0.9663773	-2.8651304	1.416572	-0.92644423	-0.9858085	-1.5696008	1.1765289	0.5035892	2.4876027
SRR6537171	-1.6079385	2.3524399	-0.48998845	1.1088616	-2.1826563	-2.71761	-1.1901321	-2.6162102	0.047020853	1.72879
SRR6537172	-1.6079068	2.3359756	-0.509392	1.1083504	-2.1358283	-2.7224987	-1.2011611	-2.6212716	0.04943812	1.661882
SRR6537178	-0.6910179	-0.7352044	1.3163877	-0.395836	-1.2288858	0.6028165	0.31188977	-0.009598136	-0.089576185	1.219396
SRR6537179	-0.6746519	-0.7075153	1.3112128	-0.39257923	-1.2318304	0.5738513	0.31718054	0.014999092	-0.0865708	1.1987354
SRR6537180	-2.9523306	2.3062668	-0.45060468	1.2624222	-2.39603	-2.6868677	-1.406836	-2.010223	0.35492295	2.0220418
SRR6537181	-2.9066439	2.2123337	-0.40212703	1.2602485	-2.2953737	-2.6169152	-1.3311675	-1.9402921	0.33708256	1.9668077
SRR6537182	3.355553	0.53144884	0.47140026	1.498273	0.26840538	2.3548107	-1.5714219	-1.8825715	3.015902	0.95234895
SRR6537183	3.3501546	0.49741364	0.4706527	1.4252971	0.21680939	2.3226542	-1.5274069	-1.8589108	2.9337008	0.96301305
SRR6537184	0.7402186	-1.6184002	0.67055416	1.1165907	-1.3437988	1.0109072	0.5328943	0.6800615	0.84491974	-0.23884295
SRR6537185	0.34227502	-1.3733816	-0.91585827	-1.6813403	1.3022288	-0.7246103	0.46002415	-0.17105168	0.74687487	0.44595593
SRR6537186	0.3960049	-1.4254568	-0.99610806	-1.6956568	1.3652868	-0.71160513	0.49496713	-0.23131579	0.8293422	0.44824344
SRR6537187	1.9401126	2.3955283	-1.8027897	1.8039466	-0.5283419	-1.8653045	1.7398334	-2.751145	0.8756388	0.79886246
SRR6537188	1.9769788	2.3871427	-1.8259163	1.8110524	-0.5737224	-1.828017	1.6618869	-2.764393	0.8849843	0.8080588
SRR6537189	1.0865958	1.1112493	-1.7168591	-0.4385412	-0.70826864	-3.317308	0.60580564	-1.80228	1.8172555	-0.2747305
SRR6537190	1.0419745	1.0971968	-1.6680012	-0.44578934	-0.72509503	-3.2831385	0.61026996	-1.7976115	1.7705104	-0.29894245
SRR6537191	-1.1708767	-1.2166858	-3.1320536	1.32294	-0.003997326	-0.39197016	-2.6553738	0.4952027	2.912208	2.971299
SRR6537192	-1.1526902	-1.243434	-3.0483193	1.3188525	-0.05538243	-0.32296303	-2.608738	0.51933587	2.881519	3.0140104
SRR6537195	0.75091654	-1.5933574	0.6957707	1.0873163	-1.2686405	1.0304909	0.5246848	0.7183212	0.8553403	-0.28808373
SRR6537202	0.9079236	0.19220006	-0.61328006	-1.2559485	-0.16205978	0.7228572	0.57051635	0.2543592	0.11965424	1.3081613
SRR6537203	0.93807805	0.17900729	-0.62452006	-1.2136991	-0.10057372	0.69178516	0.5870059	0.2757936	0.07524389	1.3448623
SRR6537204	-1.3044908	-0.85734886	-2.527945	1.0104604	1.4585049	-1.7323246	-2.7190647	0.5880722	1.851588	3.7136755
SRR6537205	-1.2449834	-0.872549	-2.525012	1.013823	1.4007556	-1.7178588	-2.6797614	0.59763765	1.8308415	3.6863546
SRR6537206	0.0609473	-0.4449958	1.6324508	-0.22747195	-0.49714988	-0.30594736	0.8066083	0.81582487	-0.41568863	0.06719339
SRR6537211	0.66314906	-1.1387048	1.7149359	0.39852428	0.31775343	0.5069179	0.6542651	0.33997017	-0.35380137	1.1476797
SRR6537212	0.6755474	-1.1361454	1.7500814	0.40203512	0.3096755	0.55642384	0.6445775	0.3113485	-0.30985135	1.1493499
SRR6537213	0.96914876	-0.28308633	-0.7105354	-1.6000812	-1.0286217	1.1010256	0.40860537	-0.9724428	0.4079314	1.1790185
SRR6537214	1.0257069	-0.28975236	-0.67524385	-1.5413516	-0.970153	1.0438607	0.3634313	-0.8846249	0.33880144	1.1487854
SRR6537217	0.08895218	-0.44772798	1.6284205	-0.21186829	-0.4746196	-0.3325383	0.8099655	0.84433436	-0.37391824	0.07099326
SRR6537220	1.0744275	0.025062487	-0.09762287	-1.5512183	0.6224414	2.9595654	0.7467377	-2.2504103	1.1576388	0.6266529
SRR6537221	1.0631933	0.07316393	-0.11136508	-1.538194	0.61355805	2.9794736	0.7677048	-2.3398974	1.1531458	0.62496513
SRR6537222	0.71648675	0.94261634	-0.6737672	-1.4914291	0.5470989	0.4438967	0.38974196	-0.738501	0.2891801	0.5798141
SRR6537223	0.67356634	0.9695306	-0.69326115	-1.5051516	0.47476625	0.5515172	0.4388784	-0.8061424	0.34647363	0.48066324
SRR6537228	0.64367926	0.20661995	-0.6768427	0.80835927	-1.3234067	-0.4079349	1.1395466	0.91028845	-0.96257454	-0.017787814
SRR6537229	-1.1525166	1.7374846	-0.18432641	0.960564	-1.8650038	-2.9754078	-1.971631	-1.2170014	0.22954041	3.4950423
SRR6537230	-1.1374862	1.7028852	-0.16667253	0.87233865	-1.8033098	-2.9469998	-1.8917017	-1.1661756	0.20028907	3.3847005
SRR6537239	0.66496503	1.4911189	-0.082990766	0.86105263	0.10810548	0.015664399	-1.5225346	0.10900158	-0.57058275	2.3673477
SRR6537240	0.6203878	0.18462244	-0.62802935	0.8067076	-1.2976017	-0.36062455	1.1275733	0.9105085	-0.9491905	-0.027957216
SRR6537241	0.5500218	0.78755414	-1.1864136	-1.4456344	0.4660455	0.06047207	-0.9100911	0.04403919	0.19491976	2.087052
SRR6537242	0.548704	0.7473134	-1.1097407	-1.434407	0.38899732	0.112923026	-0.89743656	0.06617546	0.15859658	1.9709677
SRR6537243	1.0703506	1.0374709	-1.012334	0.8245561	-1.918165	-1.421547	0.94166774	0.3158086	-0.31015694	1.5441645
SRR6537244	1.074707	1.0091176	-1.0365033	0.82577765	-1.9186658	-1.4036994	0.95440155	0.33654088	-0.31722176	1.548088
SRR6537251	-0.1678428	1.9342109	0.85331607	1.7768766	-0.9670274	0.5059504	0.5211917	1.9458594	0.18614823	-1.2782446
SRR6537262	-0.16852254	1.985159	0.8276955	1.7917789	-1.0536807	0.5648728	0.47992003	1.984721	0.22712713	-1.2121078
SRR6537273	0.44090906	-0.5985835	1.667944	0.50481594	-0.037524343	0.2872538	1.7034507	0.3859192	0.5072668	0.10444778
SRR6537276	0.05747053	1.5616765	-1.8234422	1.3288633	-3.2597392	-0.6291605	0.8599391	-0.4264093	1.0623927	0.46131128
SRR6537277	0.05290383	1.53084	-1.8525429	1.3225857	-3.251558	-0.62816983	0.8412036	-0.4168375	1.0664687	0.47589374
SRR6537280	1.2733676	0.03581862	-1.371937	-1.061164	0.448215	-0.86238307	0.9219639	0.75674134	0.5637371	-0.34595984
SRR6537281	1.2439294	0.049166113	-1.4023077	-1.0658276	0.47240913	-0.8355393	0.8835468	0.81357896	0.6005452	-0.36278617
SRR6537284	0.40988824	-0.57912385	1.6845703	0.5093776	-0.024995387	0.26415646	1.700588	0.37931043	0.5221488	0.10938884
SRR6537289	-0.8046592	0.13690546	0.32026926	-1.6881601	1.1691201	1.0272434	-0.24926424	0.7687733	1.7628338	-0.5827228
SRR6537290	-0.73186094	0.1432015	0.29727542	-1.656506	1.1978822	0.9171588	-0.17253408	0.7621572	1.7070756	-0.5774933
SRR6537295	-0.175874	-0.54821897	1.5059755	0.09217358	-0.29711455	-0.44557485	0.16394764	1.4570401	-0.5510558	-0.15175955
SRR6537296	0.07448816	0.5988759	0.70976263	-0.8725369	1.5180914	-1.5411092	0.9045261	1.0206127	0.07460958	-1.4020199
SRR6537297	0.11691955	0.62714964	0.6868612	-0.8359574	1.5822189	-1.5348833	0.8655531	0.9918099	0.1366139	-1.4324328
SRR6537298	2.89887	1.0448573	0.13399088	1.343762	1.2390473	-1.4555585	1.3247731	0.73020214	-0.24348831	-1.6290177
SRR6537299	2.8623261	1.0508217	0.083916485	1.3131272	1.1734247	-1.489747	1.2977858	0.76591665	-0.20414048	-1.5789695
SRR6537306	-0.18353218	-0.52746445	1.5256202	0.078964055	-0.26946783	-0.42935145	0.15700617	1.4455827	-0.5055184	-0.17234288
SRR6537317	-0.8268184	0.2020916	1.6346657	0.89226353	-0.60529995	2.0371861	0.34384757	2.1899202	1.0964766	0.09872407
SRR6537320	2.1840637	-0.121635914	-0.17096794	0.9398973	-0.94257784	-0.7598269	3.019868	-2.20928	0.83147556	-0.3570996
SRR6537321	2.1781805	-0.11191521	-0.21650696	0.93036354	-0.93428075	-0.7746563	3.0711641	-2.2546084	0.84165984	-0.35113382
SRR6537326	-0.7801437	-1.766049	-0.8311138	-1.7933296	1.9467824	-0.9903321	-0.7945412	-1.6549971	0.0029270053	0.13386898
SRR6537327	-0.7741923	-1.8088171	-0.8918328	-1.8019851	1.9273498	-0.9833407	-0.7926186	-1.6564672	-0.0088611245	0.14380251
SRR6537328	-0.82409126	0.18699998	1.6273177	0.88915384	-0.6261729	2.0191684	0.33896014	2.1531622	1.0318627	0.13079777
SRR6537329	0.45761853	-0.51359403	0.012996256	-1.4597149	1.1151739	1.2796712	-0.6596199	0.3361531	-0.48762208	0.79687816
SRR6537330	0.44242465	-0.57864094	0.012426972	-1.4470975	1.1746218	1.2395201	-0.6170825	0.28085798	-0.4945394	0.74054426
SRR6537339	-0.07440603	-0.68744665	1.5013229	1.762302	-0.24105716	0.7770793	1.6360774	-0.4155721	0.541503	0.09370425
SRR6537351	-0.101940095	-0.68603516	1.4679502	1.8202993	-0.2916661	0.78024834	1.60076	-0.41721243	0.5530444	0.08197467
SRR6537352	-0.6441451	-0.7200728	0.14783704	1.1747507	0.6685276	0.10185653	0.095585614	-1.8317063	-2.7875056	0.5110962
SRR6537353	-0.6437581	-0.6888424	0.13609016	1.1643921	0.6816609	0.13336706	0.099493265	-1.8932254	-2.7638314	0.48585063
SRR6537354	-1.2792826	-1.3311242	-0.6887872	1.4027497	0.052461505	3.3334196	2.40673	-0.95988816	-2.3336368	-0.23901437
SRR6537355	-1.2159014	-1.2921273	-0.6590911	1.3596412	0.038275957	3.2333493	2.377155	-0.9190764	-2.2901165	-0.26099128
SRR6537356	0.3925081	-0.14945136	0.35702115	-1.5593467	1.1036216	3.2108252	-0.83333415	-1.5247686	-0.072411716	0.8997206
SRR6537357	0.37250122	-0.12164247	0.34778944	-1.5484796	1.1161661	3.1940234	-0.81620127	-1.5238762	-0.07390326	0.83188415
SRR6537358	-0.49244648	-0.45342487	0.36379933	0.7586317	0.2724486	-0.63563913	-1.0886326	-0.6551059	-2.5367074	0.67697024
SRR6537359	-0.4915592	-0.4341296	0.34998477	0.7505716	0.23999393	-0.6179382	-1.0707474	-0.67879313	-2.5072458	0.6969583
SRR6537360	0.15893617	0.1638245	0.53730875	-1.6437156	0.9961636	-0.21653563	-0.6280053	0.86258906	0.5194524	0.16142544
SRR6537361	0.17002866	0.16363734	0.47662997	-1.6274087	0.9404366	-0.24687383	-0.64745176	0.96512324	0.42694312	0.22621626
SRR6537362	0.42582336	-1.6525122	-1.2238667	1.1807286	-0.5459757	1.4206839	0.15033232	1.9917588	-0.5410026	-1.1119612
SRR6537363	-0.5580005	-1.7673556	-1.03662	1.2002922	0.24277562	1.5141115	0.38096434	-0.50136393	-2.5574083	-0.30846512
SRR6537364	-0.54090244	-1.7551819	-1.0477865	1.2079264	0.23283088	1.5228631	0.3918844	-0.49085158	-2.547426	-0.30985403
SRR6537365	0.6441054	0.2577062	-0.9951327	-1.3162143	-0.45387834	-1.8671322	0.89969236	-1.5635536	2.336703	-1.4360356
SRR6537366	0.7158753	0.24488422	-0.991534	-1.3162745	-0.5192566	-1.8492215	0.86143744	-1.4957857	2.2427473	-1.368487
SRR6537369	-1.4195521	-1.1042094	-0.36429453	-1.8278029	3.03068	0.42090976	0.23080464	-1.144516	-0.13062978	0.31201488
SRR6537370	-1.4426868	-1.1138418	-0.38857555	-1.8232609	2.9702709	0.4691593	0.26478195	-1.1646752	-0.14119428	0.29625124
SRR6537371	-0.17513436	-1.5939401	1.5628998	-0.3470509	-0.093834996	0.4503538	0.5386197	0.08391023	0.17264026	0.3395421
SRR6537372	-0.21110398	-1.6301599	1.549676	-0.32728028	-0.10858667	0.47002298	0.56486464	0.062062442	0.1350779	0.3067866
SRR6537373	0.4037995	-1.6058104	-1.2197143	1.1354507	-0.53205943	1.4117408	0.1500493	1.9936509	-0.53853935	-1.1128491
SRR6537376	-0.47394985	0.120494306	0.62233055	-1.7980899	2.2735517	0.40515107	1.5594895	-0.5741548	1.1040623	-0.26725543
SRR6537377	-0.43890876	0.070477694	0.5824014	-1.7873927	2.2358592	0.41995388	1.5626969	-0.55178744	1.0661852	-0.22978817
SRR6537378	-1.1141963	-1.6647855	-0.8294563	-1.9257892	2.326821	1.4558244	0.28231126	-1.9090865	-0.16602391	1.0165323
SRR6537379	-1.1235101	-1.637417	-0.8098736	-1.9115385	2.3491633	1.4135079	0.2694646	-1.9249759	-0.16119826	0.9371647
SRR6537380	0.34872082	0.8164634	-0.50469065	0.7257259	-0.61299783	-0.090459704	1.6417894	0.24159092	-1.0074452	0.41713905
SRR6537381	0.32704055	0.82390857	-0.5441983	0.7079619	-0.60336375	-0.08341697	1.6441479	0.23240227	-1.015355	0.36539578
SRR6537384	-0.19173479	0.41134572	1.4086037	0.72250366	-0.97045004	0.7638492	-0.32484347	1.7113475	1.6294179	0.62291396
SRR6537395	-0.14104396	0.39021677	1.3795757	0.6424731	-0.9741397	0.6871671	-0.25585443	1.7383375	1.5605233	0.6930637
SRR6537396	0.55959725	-0.317132	-0.2885123	-1.3544178	1.9297545	3.329877	-0.7045496	-0.8170591	0.34877306	0.19486845
SRR6537397	0.56216395	-0.35828876	-0.298025	-1.3565097	1.9176519	3.1979394	-0.7114839	-0.8872182	0.31986386	0.2100758
SRR6537404	-0.00878489	0.7947173	1.1305957	-1.3952651	1.2838748	1.5937262	-0.7563539	-0.8092981	2.7136621	-1.5367707
SRR6537405	-0.044739544	0.7823221	1.1246498	-1.4051328	1.2421653	1.6390824	-0.8025977	-0.7677265	2.6449697	-1.5316453
SRR6537406	-1.5945995	-1.2201203	1.3315414	-0.40613848	-0.6035712	0.2604676	0.25781736	0.77747256	0.9258657	-0.42089087
SRR6537407	0.4919101	-0.15990931	1.0794296	-1.6145114	1.6249921	-1.0848331	0.16196191	-0.9481173	0.9946957	-0.2747079
SRR6537408	0.61196256	-0.18168521	1.061358	-1.5744811	1.5089195	-1.0468379	0.0641664	-0.9081624	0.8947231	-0.23615979
SRR6537409	-2.3121266	-1.4099935	-1.5990059	0.9575298	-0.82411325	2.834568	-0.13440076	-0.1516158	-2.3754537	-0.23617841
SRR6537410	-2.2471051	-1.4132313	-1.5589237	0.92087746	-0.8268587	2.7542734	-0.1337921	-0.1527825	-2.3506787	-0.2415858
SRR6537411	0.14870349	1.5809526	1.022968	0.5904254	1.439529	-0.7396945	0.3473864	0.68153465	-1.8494039	0.39190423
SRR6537412	0.16571891	1.5548304	0.9956205	0.58023417	1.4273257	-0.7600577	0.37008512	0.67638755	-1.8686717	0.36146468
SRR6537413	0.849528	0.1708112	-0.18636692	-1.41365	1.6411126	0.59513444	1.5316188	-0.4897291	2.3018153	0.38658744
SRR6537414	0.816513	0.19224095	-0.18409967	-1.44167	1.6170831	0.62119	1.5097396	-0.48093015	2.3195522	0.47963053
SRR6537415	-0.4468333	1.4098066	-0.49984682	1.0470053	-0.29175496	0.17285353	2.405631	-0.25289935	-0.7644621	0.043813504
SRR6537416	-0.46670252	1.4154288	-0.48389006	1.0043796	-0.30642813	0.11580485	2.3754992	-0.2600457	-0.7574663	0.044369128
SRR6537417	-1.580168	-1.2129366	1.3021603	-0.36834192	-0.6015694	0.2162897	0.26106685	0.8020586	0.8790124	-0.44926834
SRR6537418	0.05048436	0.4423014	-0.23946124	-1.6589345	0.67600083	-0.2351175	0.9695334	0.48153034	0.93080956	0.085862234
SRR6537419	0.038212597	0.4157167	-0.27722216	-1.6466178	0.6053159	-0.22362942	0.9126649	0.43101346	0.90844613	0.087860905
SRR6537420	0.5769825	1.0576695	-0.34523165	-1.2534008	0.8632841	0.111172736	0.4717075	-0.33193177	1.2876122	-1.0767975
SRR6537421	0.5476229	1.0191867	-0.31958175	-1.2640386	0.7879411	0.0032365918	0.486894	-0.29979557	1.249691	-1.0285629
SRR6537422	1.6514239	-0.62332416	0.49533024	-0.78984237	3.032482	0.5455534	0.5736084	-0.9116282	1.0354743	-0.23857729
SRR6537423	1.6347594	-0.6443682	0.45199335	-0.80645806	2.986572	0.43888742	0.5750451	-0.8725768	0.9908208	-0.24681036
SRR6537424	-0.5011397	-0.10225755	-0.14273304	-1.7855973	0.5691329	0.51343375	-0.9388655	0.6620699	0.56873685	0.58664256
SRR6537425	-0.5136191	-0.07097554	-0.14099336	-1.7588857	0.5953703	0.50893396	-0.9672108	0.5645848	0.5491429	0.61663985
SRR6537426	1.119792	0.6199869	-1.2827866	0.72954285	-1.0672337	0.2643721	1.7072499	0.9014206	-0.75087243	0.8638201
SRR6537427	1.0742805	0.60335124	-1.2749528	0.7258898	-1.1078907	0.2644562	1.6857746	0.9058247	-0.7415449	0.88188726
SRR6537428	-0.6406887	-0.66023016	1.4227402	-0.3276853	-0.69331455	0.7047451	0.1654084	1.2198561	-0.35813922	0.08277498
SRR6537429	-0.23910278	-0.7319355	-0.8482157	-1.7373197	0.037456572	1.7895007	-1.2511272	0.46846184	1.1111555	1.7845505
SRR6537430	-0.2682829	-0.7493956	-0.81760466	-1.7601912	0.036552787	1.708672	-1.2386038	0.5285383	1.1300833	1.8259393
SRR6537431	0.4963757	0.105646074	-0.029043436	-1.6633917	0.232934	-0.7097009	-0.35833454	0.1658752	1.4447906	-0.1751465
SRR6537432	0.3937173	0.14560124	0.016947508	-1.6598912	0.21811825	-0.72289944	-0.33819103	0.073131084	1.4081736	-0.25733012
SRR6537433	1.1003684	0.6245041	0.23555708	-1.0550538	1.2208833	-0.38538277	0.2863472	0.10167086	1.1155045	-0.10364553
SRR6537434	1.0139382	0.6157553	0.2877911	-1.0892648	1.1532822	-0.48019934	0.2708622	0.15824538	1.1426337	-0.06354134
SRR6537435	-0.27249318	1.1814193	-0.1655451	1.2081484	0.53010046	-1.1539388	2.8611917	-0.021249354	-0.18749142	-1.1777374
SRR6537436	-0.2880473	1.213513	-0.18744248	1.2639052	0.515324	-1.1095371	2.8786707	-0.06099516	-0.14491159	-1.1995572
SRR6537437	0.27606928	2.0903625	-0.35789883	0.5567254	-1.2484074	-0.8265383	1.617466	0.042764783	0.32640797	0.8617538
SRR6537438	0.29183206	2.0662427	-0.4017012	0.5598129	-1.2665093	-0.8430265	1.6166515	0.07850891	0.30995458	0.89233696
SRR6537439	-0.6334849	-0.66572595	1.4287977	-0.3141421	-0.6515717	0.70673054	0.16089475	1.2201127	-0.33315152	0.090424426
SRR6537440	0.80323064	0.60221213	0.315512	-0.866482	1.0437846	-1.0508952	-2.394079	0.47854584	0.65115935	-0.004159048
SRR6537441	0.80121017	0.61729157	0.2939842	-0.8852603	0.9954561	-0.96228635	-2.4084058	0.47449237	0.6152771	0.022332445
SRR6537442	-0.09123701	0.6740639	-0.8797524	1.0219489	-1.0725622	0.5577275	1.9870529	0.38722593	-0.73329496	0.59345615
SRR6537443	-0.08996314	0.6652581	-0.8817313	1.024682	-1.0798877	0.4884842	1.9859879	0.3834979	-0.7197945	0.61965483
SRR6537448	1.5842466	0.7232851	0.01079005	-0.7863446	1.5172379	1.9943769	0.77221185	0.11332661	0.7178245	-0.740803
SRR6537449	1.5657907	0.6827004	-0.059119463	-0.801249	1.5181906	1.9788265	0.76684123	0.019029617	0.78072447	-0.801301
SRR6537450	0.53263247	0.7815808	-0.020240188	1.5333759	-0.13935357	-0.5512188	1.8804755	0.49345577	-0.18207902	0.39881837
SRR6537459	1.7598262	0.52090234	-0.5813309	-0.7324619	2.149403	3.067517	0.13299586	-1.2144058	0.08049983	-0.24127041
SRR6537460	1.7541616	0.4808352	-0.596395	-0.73766804	2.0523348	3.0775604	0.0710341	-1.259253	0.106523454	-0.2014925
SRR6537462	0.5054009	0.78489125	0.02726233	1.5189992	-0.18293425	-0.47742772	1.8494151	0.5065461	-0.169882	0.3475144
SRR6537465	0.61436737	-0.28186464	0.10938978	-1.0031797	2.3497343	-0.47181076	-0.5971033	0.88336974	0.12274188	-0.7151611
SRR6537466	0.611591	-0.3271314	0.12078279	-0.99292576	2.3667605	-0.33734405	-0.55167973	0.7982214	0.12346393	-0.7647836
SRR6537467	-0.08312136	0.38137418	0.4182338	0.16888213	-0.37811893	0.16538852	-1.3004208	-0.34151715	-1.738444	0.96839666
SRR6537469	1.2144189	0.9402813	-0.87450933	-0.8331121	0.12254161	0.10466647	-0.36044568	0.5132023	-0.16008782	-0.8500174
SRR6537471	0.8247055	-0.39786395	-0.32066786	-1.1969035	0.19748545	0.98374933	-0.0370951	0.9439524	0.20976478	-0.3657471
SRR6537473	-0.12945455	1.0147521	-0.6620022	1.0784053	-0.082326055	0.09792572	2.1975336	0.5113994	-0.6328601	-1.786612
SRR6537475	-0.15266389	0.35142162	0.1439951	0.664914	-0.075781405	-0.34945124	-0.23315531	0.4262095	-2.014643	0.74966717
SRR6537481	1.2161515	-0.25544855	-0.426543	-1.0366718	1.2365708	0.5803816	-0.35101485	0.88454914	-0.38100696	0.046983853
SRR6537482	1.1489007	0.7389349	-0.7339554	-0.9722869	-0.7627647	0.07134372	-0.21905458	0.124809444	0.18642336	-0.6887926
SRR6537484	-0.08467859	1.0123065	-0.671226	1.0770911	-0.114314795	0.10615724	2.1554103	0.5114109	-0.6374072	-1.7449169
SRR6537487	-0.6734205	-1.149204	-1.014789	-1.3762815	-0.13696307	0.77005404	-0.9698102	0.19664311	-0.79305565	-0.21797107
SRR6537490	0.01421839	0.06689839	-0.19613737	-1.3306886	0.42653954	-0.07078862	-0.031270266	1.3696969	-0.86218023	-0.036293715
SRR6537491	-0.23895836	0.5345324	0.1767351	-1.5238451	-0.8618922	0.6533684	-0.40501893	1.0111904	-0.102226496	0.03430949
SRR6537492	0.003271401	0.6367929	-1.3759315	0.9016485	-1.669044	-0.40340173	1.1564646	0.1593898	-0.3639918	0.26396316
SRR6537493	-0.16099828	0.98300886	-0.9198437	0.5374223	-0.6606096	-0.6111761	1.767745	0.3482508	-0.7451457	-0.45927703
SRR6537494	0.68127507	0.88544	-0.13624334	-0.7784713	0.09522164	-1.2146829	0.56954306	0.5476295	-0.42425802	-0.31123817
SRR6537495	-0.865845	-1.1956139	1.6061658	-0.09589267	0.56960654	-0.42612165	0.8659759	1.0169324	0.069212854	-0.5593908
SRR6537496	0.47549796	-0.29862374	0.3554528	-1.1215973	0.8319104	-0.93564206	0.77570474	-0.68245906	-0.47698852	-0.5685044
SRR6537499	0.63833016	-0.6500794	-0.21339679	-1.3357804	-0.018434763	1.0629339	-0.26244104	0.62522864	-1.0352196	0.07564588
SRR6537504	0.6199279	0.13665837	-0.35473192	-1.153964	-0.73076606	-0.0057652593	-0.41145718	1.1888449	-0.42955208	-0.16839924
SRR6537506	-0.8909674	-1.193237	1.5941229	-0.068912625	0.5813235	-0.40869698	0.88295335	1.0617094	0.108214915	-0.5515659
SRR6537507	0.13392097	1.040748	0.069669366	-1.3550022	-0.8253342	0.561516	0.22319394	0.78866184	0.19996625	0.08236663
SRR6537509	1.2443532	0.17408037	0.19083071	-1.1266654	-0.13724124	-0.37406242	0.43753463	0.48315525	-0.008206606	-0.5290393
SRR6537511	0.9712582	0.56538177	0.01055187	-0.93809223	0.178787	-1.0642197	0.45515373	0.47425175	-0.06441122	-0.57599914
